티커,산업,Signal_sco,수익률(%),Final_score,sco_bucket,rtn_bucket,표시이름
PICK,PICK,-7.25,-3.476112026359146,0.14818553227173686,<0,<0%,PICK
139230,조선주,-7.75,-10.673803526448367,0.13712958584735252,<0,<0%,조선주(139230)
SRVR,SRVR,-9.5,-6.464020449503227,0.12636509471185609,<0,<0%,SRVR
XLE,XLE,-10.0,-8.475452196382417,0.12629350706173822,<0,<0%,XLE
REMX,REMX,-8.0,-8.824786324786317,0.12211923794715113,<0,<0%,REMX
377990,신재생,-6.0,-6.055396370582622,0.12127741131899979,<0,<0%,신재생(377990)
455850,반소부,-6.75,-8.765243902439025,0.10393321257795589,<0,<0%,반소부(455850)
SLV,SLV,-6.75,-16.837112790870012,0.09747807703953762,<0,<0%,SLV
117460,에너지,-9.25,-16.67727562062381,0.09672078858705625,<0,<0%,에너지(117460)
244580,바이오,-9.5,-25.590219224283306,0.09250411413436468,<0,<0%,바이오(244580)
URA,URA,-10.75,-14.630350194552522,0.05942742707196391,<0,<0%,URA
XME,XME,-11.5,-6.413762681958534,0.04054090175296433,<0,<0%,XME
305720,이차전,-9.25,-24.282929546087438,0.039526151676485384,<0,<0%,이차전(305720)
117680,철강주,-10.25,-28.406909788867562,0.025872914835861065,<0,<0%,철강주(117680)
229200,코스닥,-12.0,-22.314270443613037,0.019174122294596682,<0,<0%,코스닥(229200)
469070,ai로봇,-11.25,-25.23893805309735,0.010996013884792705,<0,<0%,ai로봇(469070)
XLU,XLU,5.0,-3.163745190252254,0.5854603856445492,0~7,<0%,XLU
EWU,EWU,5.0,-1.2547051442910906,0.5789227785494009,0~7,<0%,EWU
VNM,VNM,4.5,-1.2486427795874055,0.49262768990548794,0~7,<0%,VNM
475050,K팝,0.25,-12.26666666666667,0.461678835368095,0~7,<0%,K팝(475050)
EMGF,EMGF,-0.25,12.29202301352823,0.39439716702009053,<0,0~15%,EMGF
GRID,GRID,-1.75,7.274912712494985,0.34319340604399945,<0,0~15%,GRID
QMOM,QMOM,-2.0,4.434948805460737,0.32589009951639525,<0,0~15%,QMOM
ICLN,ICLN,-3.0,8.639308855291583,0.23095834985156138,<0,0~15%,ICLN
TAN,TAN,-4.5,3.713049747656827,0.16934219360098227,<0,0~15%,TAN
453810,인디아,7.75,2.4796590468810553,0.7163968308424914,0~7,0~15%,인디아(453810)
VGK,VGK,7.75,3.7237721927599665,0.6468708345132297,0~7,0~15%,VGK
FEZ,FEZ,7.25,5.829528158295272,0.6414475517953865,0~7,0~15%,FEZ
INDA,INDA,6.0,1.238075908260594,0.6406368137225296,0~7,0~15%,INDA
SPY,SPY,7.25,11.134450673806606,0.6242693785587713,0~7,0~15%,SPY
EFA,EFA,6.75,3.1999217144534686,0.6156117058814208,0~7,0~15%,EFA
VNQ,VNQ,6.0,5.557967867998248,0.6135547774192546,0~7,0~15%,VNQ
XLY,XLY,6.75,6.4879985562173115,0.6121652821088334,0~7,0~15%,XLY
DBA,DBA,4.5,2.4934871604019193,0.6093565803534666,0~7,0~15%,DBA
ARKF,ARKF,5.25,7.0809984717269625,0.5961092145951593,0~7,0~15%,ARKF
VYM,VYM,4.0,5.292918666578994,0.5723409870616645,0~7,0~15%,VYM
EWJ,EWJ,4.5,6.554076725198521,0.5723177328636881,0~7,0~15%,EWJ
XLP,XLP,2.5,1.5945880647499244,0.5533942529355415,0~7,0~15%,XLP
SCHD,SCHD,3.5,4.4718081659105735,0.5436352745701256,0~7,0~15%,SCHD
EWQ,EWQ,4.0,0.4360148245040385,0.5422104377325377,0~7,0~15%,EWQ
VUG,VUG,4.5,13.827971109651994,0.5403785317085834,0~7,0~15%,VUG
PAVE,PAVE,2.75,7.311189460011125,0.5395779921729853,0~7,0~15%,PAVE
VWO,VWO,3.25,6.3185840707964624,0.5378816705106079,0~7,0~15%,VWO
XLB,XLB,3.0,0.4444444444444473,0.5303930766959956,0~7,0~15%,XLB
XLRE,XLRE,3.5,4.359095193213958,0.5300972180974697,0~7,0~15%,XLRE
ENZL,ENZL,2.0,1.9836277001127778,0.5191526344895472,0~7,0~15%,ENZL
0048K0,중로봇,6.75,9.960356788899905,0.5105720236376208,0~7,0~15%,0048K0
THD,THD,3.75,2.545710267229251,0.506942985731825,0~7,0~15%,THD
EWG,EWG,2.0,2.204120747484417,0.502289318533358,0~7,0~15%,EWG
SCZ,SCZ,1.75,2.1220159151193796,0.5000214907520111,0~7,0~15%,SCZ
EWC,EWC,1.25,2.507062146892669,0.4696441040423163,0~7,0~15%,EWC
PDP,PDP,3.0,11.120044902610493,0.4684862316189433,0~7,0~15%,PDP
BOTZ,BOTZ,2.75,8.9123006833713,0.463968527173231,0~7,0~15%,BOTZ
0038A0,미로봇,1.75,14.20834660719974,0.4624889255028699,0~7,0~15%,0038A0
UNG,UNG,2.5,5.685920577617343,0.4486060889205902,0~7,0~15%,UNG
EIS,EIS,0.25,0.4739336492890933,0.39841284862438237,0~7,0~15%,EIS
GREK,GREK,10.0,10.338530692513004,0.7637691528120941,8~10,0~15%,GREK
IWM,IWM,10.5,14.75409836065571,0.7364991997654816,8~10,0~15%,IWM
ITB,ITB,9.25,8.376123234916566,0.7267595932637086,8~10,0~15%,ITB
091170,은행주,10.0,4.072398190045257,0.7004276941699765,8~10,0~15%,은행주(091170)
VTV,VTV,9.0,8.644420239627681,0.6971093062459023,8~10,0~15%,VTV
EWI,EWI,8.0,7.983044860473343,0.6861197860868569,8~10,0~15%,EWI
EZU,EZU,9.75,5.463326290371251,0.6780134827138224,8~10,0~15%,EZU
IBB,IBB,16.0,13.64482718491795,0.9156752587825769,11+,0~15%,IBB
KBE,KBE,16.0,10.366826156299847,0.9107821089463528,11+,0~15%,KBE
KRE,KRE,15.0,10.001455815984862,0.8857930136106829,11+,0~15%,KRE
195930,유로스,16.0,10.032817627754342,0.8781659169583403,11+,0~15%,유로스(195930)
XLV,XLV,15.0,8.211398409834981,0.8610382564663677,11+,0~15%,XLV
ITA,ITA,14.75,8.015678166860507,0.8602237503667052,11+,0~15%,ITA
DIA,DIA,16.0,10.629017447199264,0.848966498220101,11+,0~15%,DIA
XLI,XLI,15.5,8.871157005397801,0.8455625130976371,11+,0~15%,XLI
XLF,XLF,12.5,9.648437499999996,0.8358479576796445,11+,0~15%,XLF
EWP,EWP,14.0,5.090655509065556,0.8225579914774208,11+,0~15%,EWP
IJR,IJR,12.5,13.078641300161742,0.8104035141454227,11+,0~15%,IJR
EWL,EWL,14.0,5.046174142480209,0.7893787201477126,11+,0~15%,EWL
228790,화장품,12.5,11.428571428571432,0.7820783500836707,11+,0~15%,화장품(228790)
478150,우주방,11.0,4.1253033311272835,0.7454551825223263,11+,0~15%,우주방(478150)
449180,에센피,11.0,10.058785107772694,0.7354823232105673,11+,0~15%,에센피(449180)
EWS,EWS,11.5,4.234079173838201,0.7280813799508076,11+,0~15%,EWS
IJH,IJH,11.0,8.351056288104353,0.7260380474780083,11+,0~15%,IJH
147970,티모멘,-2.75,24.083368186254006,0.31676475488986505,<0,15~30%,티모멘(147970)
ARKW,ARKW,7.75,20.105693009848657,0.6504197309434097,0~7,15~30%,ARKW
241180,니케이,2.5,23.06472081218274,0.5989229171395608,0~7,15~30%,니케이(241180)
MTUM,MTUM,4.5,23.906177784624873,0.5501509657759465,0~7,15~30%,MTUM
QQQ,QQQ,3.5,19.25951591347821,0.52006626162952,0~7,15~30%,QQQ
IGV,IGV,4.75,18.858934169278996,0.5121199538047413,0~7,15~30%,IGV
487230,전력인,0.25,22.048944337811903,0.46719519336634807,0~7,15~30%,전력인(487230)
449190,나스닥,0.25,16.916600894501443,0.45460451845835526,0~7,15~30%,나스닥(449190)
325020,케모멘,2.5,16.243847027641035,0.4504275056296097,0~7,15~30%,케모멘(325020)
XLK,XLK,1.5,29.557484649587117,0.43359669988930766,0~7,15~30%,XLK
CARZ,CARZ,1.0,29.269886363636367,0.4090903109624312,0~7,15~30%,CARZ
PTF,PTF,1.25,17.283296168660044,0.29113283263169304,0~7,15~30%,PTF
XBI,XBI,16.0,23.084577114427862,0.9256107629591638,11+,15~30%,XBI
JETS,JETS,15.0,27.30049637266132,0.8868725154621249,11+,15~30%,JETS
SVXY,SVXY,15.5,20.277547638773807,0.8236175400864374,11+,15~30%,SVXY
ARKK,ARKK,14.5,18.83172256964185,0.7929873494510133,11+,15~30%,ARKK
446770,톱반도,-0.5,50.078402244780065,0.4617677180782665,<0,30%+,톱반도(446770)
495050,밸류업,-0.75,37.292368231866504,0.4081353757372927,<0,30%+,밸류업(495050)
069500,코스피,-1.25,38.99999999999999,0.3846244878862516,<0,30%+,코스피(069500)
EWY,EWY,-0.5,35.539373170557575,0.36315102003263156,<0,30%+,EWY
091160,반도체,-1.0,37.575467177767116,0.3379179337768029,<0,30%+,반도체(091160)
0023A0,양자컴,-2.75,40.1988950276243,0.30702144670531345,<0,30%+,0023A0
EWT,EWT,7.75,40.47930853850183,0.6735939862419971,0~7,30%+,EWT
SMH,SMH,3.0,42.88754374349757,0.5077383556253107,0~7,30%+,SMH
CIBR,CIBR,11.0,41.50167529698447,0.7876559969132108,11+,30%+,CIBR
