티커,산업,Signal_sco,수익률(%),Final_score,sco_bucket,rtn_bucket,표시이름
QMOM,QMOM,-7.0,-7.775332587343042,0.19166413380551908,<0,<0%,QMOM
241180,니케이,-7.5,-8.298208640674398,0.19075026451930827,<0,<0%,니케이(241180)
PTF,PTF,-7.5,-22.268712226871234,0.18501821710418456,<0,<0%,PTF
ITA,ITA,-6.5,-0.4841997961263944,0.17347625769946662,<0,<0%,ITA
446770,톱반도,-5.75,-17.190707725553757,0.1712881008527391,<0,<0%,톱반도(446770)
449450,방산주,-9.25,-21.91398796418611,0.14533228220250374,<0,<0%,방산주(449450)
0023A0,양자컴,-7.0,-37.03133025166924,0.12124495921841193,<0,<0%,0023A0
XLU,XLU,-10.0,-2.4988743809094993,0.11280854980973098,<0,<0%,XLU
453810,인디아,-10.75,-5.861386138613867,0.09983897766721964,<0,<0%,인디아(453810)
102970,증권주,-9.0,-27.570093457943923,0.09210353415417187,<0,<0%,증권주(102970)
ICLN,ICLN,-10.0,-25.116673737802298,0.08901420727913709,<0,<0%,ICLN
475050,K팝,-9.5,-17.272727272727273,0.07229647100893052,<0,<0%,K팝(475050)
371160,항셈테,-12.0,-12.646514497223937,0.04332648364995179,<0,<0%,항셈테(371160)
0038A0,미로봇,-12.0,-22.379826635145783,0.037226845446203465,<0,<0%,0038A0
TAN,TAN,-12.0,-33.92398214527256,0.023304056979459344,<0,<0%,TAN
0048K0,중로봇,-12.0,-22.777268560953257,0.01908526899826376,<0,<0%,0048K0
478150,우주방,-12.0,-22.36453201970443,0.012100010006238808,<0,<0%,우주방(478150)
487230,전력인,-12.0,-25.99459250675936,0.0007364237696432418,<0,<0%,전력인(487230)
XME,XME,7.25,-3.4102707451481473,0.63822552880051,0~7,<0%,XME
URA,URA,4.5,-5.161544523246642,0.6143318435721479,0~7,<0%,URA
SLV,SLV,6.5,-8.795551002487922,0.6128450365688881,0~7,<0%,SLV
EMGF,EMGF,7.5,-2.068027210884349,0.5758355227183797,0~7,<0%,EMGF
411060,금현물,6.75,-2.832861189801694,0.5720174417062519,0~7,<0%,금현물(411060)
LIT,LIT,6.0,-12.117039586919109,0.5574983501860383,0~7,<0%,LIT
EWY,EWY,5.5,-12.476315405917504,0.5440117423775206,0~7,<0%,EWY
117680,철강주,3.25,-17.969510217320796,0.5394980946578062,0~7,<0%,철강주(117680)
XLY,XLY,5.5,-2.41581864813436,0.504127970573457,0~7,<0%,XLY
REMX,REMX,2.5,-20.586168824651196,0.4904878759085604,0~7,<0%,REMX
VNM,VNM,3.75,-4.01069518716578,0.4824079999335026,0~7,<0%,VNM
EWW,EWW,5.25,-0.7395129414764945,0.4696435681041668,0~7,<0%,EWW
455850,반소부,0.25,-17.42214532871972,0.464147433825066,0~7,<0%,반소부(455850)
XLC,XLC,4.0,-2.1695911487596087,0.4528421063599503,0~7,<0%,XLC
091160,반도체,2.75,-21.61759224748416,0.4297625056532141,0~7,<0%,반도체(091160)
325020,케모멘,1.5,-9.843845682792407,0.42069407473779635,0~7,<0%,케모멘(325020)
VUG,VUG,1.5,-2.4553571428571286,0.41581426749720635,0~7,<0%,VUG
495050,밸류업,2.75,-17.36367103088852,0.4125783268014011,0~7,<0%,밸류업(495050)
069500,코스피,2.25,-19.196676927641587,0.40464341753505884,0~7,<0%,코스피(069500)
UNG,UNG,1.0,-14.24979044425817,0.3577314438376653,0~7,<0%,UNG
EIS,EIS,0.0,-10.85772387246714,0.3356627192391001,0~7,<0%,EIS
THD,THD,9.5,-0.3130955622107079,0.5432935251779953,8~10,<0%,THD
HYG,HYG,8.0,-0.4856182293612288,0.5253305722126003,8~10,<0%,HYG
ITB,ITB,-1.25,5.480335267569303,0.3161360414738717,<0,0~15%,ITB
KBE,KBE,-2.0,7.796503386360043,0.2928696478190971,<0,0~15%,KBE
KRE,KRE,-2.5,6.780634966240484,0.27557226306814747,<0,0~15%,KRE
EPHE,EPHE,-3.5,4.77787091366304,0.254859563959245,<0,0~15%,EPHE
XLI,XLI,-4.0,3.043955409230059,0.23894746753900095,<0,0~15%,XLI
JETS,JETS,-5.0,2.6261937244201894,0.2062829454333993,<0,0~15%,JETS
IGV,IGV,6.0,0.18689750147551365,0.5713505935683016,0~7,0~15%,IGV
EWI,EWI,5.0,6.147886137780034,0.5300910341421143,0~7,0~15%,EWI
VNQ,VNQ,6.75,3.709508881922674,0.4932282123241889,0~7,0~15%,VNQ
EIDO,EIDO,4.75,0.5503144654087855,0.4877187347956134,0~7,0~15%,EIDO
DIA,DIA,4.5,4.788754453972355,0.4733208490693388,0~7,0~15%,DIA
EWJ,EWJ,3.0,2.872203098106718,0.47143378325660396,0~7,0~15%,EWJ
INDA,INDA,3.5,3.439044481054365,0.46393055651174897,0~7,0~15%,INDA
449180,에센피,3.5,0.7943512797881747,0.45207517090293275,0~7,0~15%,에센피(449180)
FXI,FXI,4.75,1.4550641940085818,0.45044776919821333,0~7,0~15%,FXI
SPY,SPY,3.0,1.2465630287648022,0.44346549250281664,0~7,0~15%,SPY
EWQ,EWQ,2.5,2.0448118338046495,0.43560748536055865,0~7,0~15%,EWQ
091170,은행주,0.75,9.817430244574577,0.4353333157955615,0~7,0~15%,은행주(091170)
IWM,IWM,2.0,3.029990014805639,0.4151783871049751,0~7,0~15%,IWM
VYM,VYM,2.5,3.5492179156982218,0.4121768847789814,0~7,0~15%,VYM
CIBR,CIBR,1.0,3.8409703504042936,0.3802465257239087,0~7,0~15%,CIBR
IJH,IJH,1.0,2.064343163538873,0.34573664647297137,0~7,0~15%,IJH
SCZ,SCZ,10.5,0.9943346051566548,0.6186177442286165,8~10,0~15%,SCZ
EWT,EWT,8.0,2.5491340727768153,0.6014122450586551,8~10,0~15%,EWT
EFA,EFA,9.0,3.8263358778626078,0.5982502667722771,8~10,0~15%,EFA
XLF,XLF,8.5,13.047692904226448,0.5896736018426849,8~10,0~15%,XLF
VWO,VWO,8.5,1.2692050768203123,0.5844185179757171,8~10,0~15%,VWO
XLP,XLP,9.5,4.354118924134598,0.5510093687908999,8~10,0~15%,XLP
COPX,COPX,15.0,9.280689811663256,0.8801654854869656,11+,0~15%,COPX
IBIT,IBIT,13.25,7.422531828008627,0.8356450180360148,11+,0~15%,IBIT
ARKK,ARKK,15.0,5.393532641854781,0.8272108461757236,11+,0~15%,ARKK
GREK,GREK,16.0,14.48359332974718,0.819707965267516,11+,0~15%,GREK
ARKF,ARKF,15.5,8.19025522041763,0.8131933779258055,11+,0~15%,ARKF
SVXY,SVXY,16.0,12.46602645406778,0.7874700540936047,11+,0~15%,SVXY
ARKW,ARKW,15.5,1.719066605660502,0.7844063354411319,11+,0~15%,ARKW
PICK,PICK,13.75,1.2861249810863784,0.7644977544536502,11+,0~15%,PICK
GUNR,GUNR,15.0,5.321713332097167,0.7635232860086538,11+,0~15%,GUNR
SCHD,SCHD,16.0,8.03076923076922,0.7407225195468362,11+,0~15%,SCHD
EZA,EZA,11.75,4.46621524276043,0.7396832459175446,11+,0~15%,EZA
GLD,GLD,12.0,2.625143843498279,0.736437953913472,11+,0~15%,GLD
ENZL,ENZL,16.0,4.875637434384106,0.7294370662977342,11+,0~15%,ENZL
EWU,EWU,15.5,5.241849563179213,0.7273838264647418,11+,0~15%,EWU
GMOM,GMOM,13.25,2.2979617679945274,0.6909598178422204,11+,0~15%,GMOM
EWC,EWC,13.0,6.512497874511136,0.6906843959391239,11+,0~15%,EWC
KSA,KSA,13.25,1.316129032258062,0.6885163425375733,11+,0~15%,KSA
VGK,VGK,13.0,4.696101561622279,0.6819905485086276,11+,0~15%,VGK
EWG,EWG,12.5,2.348606953718635,0.6788994641957415,11+,0~15%,EWG
XLB,XLB,14.5,4.750733137829921,0.671982818269198,11+,0~15%,XLB
EWP,EWP,12.0,9.048523571058542,0.6674226392418577,11+,0~15%,EWP
DBA,DBA,14.0,3.779816513761469,0.6652007987235472,11+,0~15%,DBA
XLE,XLE,11.5,10.250488541481628,0.6580566284629014,11+,0~15%,XLE
TUR,TUR,12.5,5.523560209424083,0.6477568388982312,11+,0~15%,TUR
EWA,EWA,12.5,4.034188034188024,0.6476298674828499,11+,0~15%,EWA
EWM,EWM,13.0,0.630031501575079,0.6454700051416371,11+,0~15%,EWM
PDBC,PDBC,12.25,3.121452894438148,0.6347357559969397,11+,0~15%,PDBC
VTV,VTV,11.5,7.05215954684919,0.6287463648766233,11+,0~15%,VTV
EWL,EWL,11.0,2.486931728179953,0.5982197287113804,11+,0~15%,EWL
EWH,EWH,12.0,0.38944180008653184,0.5946224199868971,11+,0~15%,EWH
ETHA,ETHA,15.0,22.368421052631593,0.8642632672190512,11+,15~30%,ETHA
IBB,IBB,15.0,25.6824253688001,0.8213531450396151,11+,15~30%,IBB
XBI,XBI,14.0,23.710585997512613,0.7884359287734278,11+,15~30%,XBI
EWS,EWS,14.0,16.107154967785696,0.7502870082666491,11+,15~30%,EWS
XLV,XLV,15.0,17.274369438683344,0.743634165274114,11+,15~30%,XLV
228790,화장품,16.0,40.687679083094565,0.9255148035971289,11+,30%+,화장품(228790)
