티커,산업,Signal_sco,수익률(%),Final_score,sco_bucket,rtn_bucket,표시이름
SMH,SMH,-0.25,-5.861022233161051,0.4147970053280466,<0,<0%,SMH
MTUM,MTUM,-1.5,-3.235008306949627,0.4110050076436,<0,<0%,MTUM
CARZ,CARZ,-1.0,-5.613652734749608,0.40817397727931026,<0,<0%,CARZ
XLU,XLU,-3.0,-1.362088535754813,0.4011009645406163,<0,<0%,XLU
XLP,XLP,-1.25,-1.4659317462178967,0.36999693628118774,<0,<0%,XLP
377990,신재생,-0.25,-22.270070747462324,0.35932627572440756,<0,<0%,신재생(377990)
139230,조선주,-0.5,-24.519364725550297,0.3435390898454625,<0,<0%,조선주(139230)
SLV,SLV,-3.0,-2.3840841828346004,0.34283700862347694,<0,<0%,SLV
IJH,IJH,-2.5,-0.18543046357616388,0.3320936708647665,<0,<0%,IJH
ICLN,ICLN,-4.75,-11.71648987463838,0.3278589790012301,<0,<0%,ICLN
PDP,PDP,-4.75,-5.178509532062392,0.3265528668822712,<0,<0%,PDP
GRID,GRID,-5.0,-3.902619349387415,0.3148188236746401,<0,<0%,GRID
EWL,EWL,-3.25,-2.082339850580184,0.28794652167587464,<0,<0%,EWL
EPHE,EPHE,-4.25,-1.6155088852988775,0.2819516836842524,<0,<0%,EPHE
QMOM,QMOM,-5.25,-5.072471190781036,0.27842750230258023,<0,<0%,QMOM
VNQ,VNQ,-7.0,-1.7211351295973731,0.27135714738361993,<0,<0%,VNQ
HYG,HYG,-7.5,-1.0257693269952406,0.2706330883092181,<0,<0%,HYG
EWQ,EWQ,-5.0,-1.9767941555651092,0.26357771060835344,<0,<0%,EWQ
241180,니케이,-3.5,-13.118279569892477,0.26285165329960075,<0,<0%,니케이(241180)
487230,전력인,-2.5,-22.69297736506094,0.2544646595087051,<0,<0%,전력인(487230)
LIT,LIT,-6.0,-8.607877136487474,0.25180420729827496,<0,<0%,LIT
BOTZ,BOTZ,-4.25,-4.4283413848631215,0.24891397074541594,<0,<0%,BOTZ
PTF,PTF,-5.25,-18.75635510363707,0.24581889797536838,<0,<0%,PTF
TLT,TLT,-9.0,-4.396371249127706,0.24326995428389608,<0,<0%,TLT
XLY,XLY,-5.75,-1.9862424763542608,0.2384752366815111,<0,<0%,XLY
XLI,XLI,-6.25,-0.4167856123322933,0.22823556823939445,<0,<0%,XLI
REMX,REMX,-7.0,-17.459122203098097,0.20791070509530174,<0,<0%,REMX
PAVE,PAVE,-7.25,-4.144805876180479,0.19024943972040306,<0,<0%,PAVE
SRVR,SRVR,-11.5,-7.726730310262542,0.161961537561537,<0,<0%,SRVR
0051G0,에셈알,-8.75,-11.966090642321491,0.1558139593097561,<0,<0%,0051G0
229200,코스닥,-6.5,-23.285050560262366,0.15170076395923326,<0,<0%,코스닥(229200)
JETS,JETS,-7.25,-2.4162927166033854,0.1451909274785992,<0,<0%,JETS
102970,증권주,-7.75,-26.36546184738956,0.13102057576226406,<0,<0%,증권주(102970)
TAN,TAN,-8.5,-21.13964686998394,0.12974751663491435,<0,<0%,TAN
ITB,ITB,-9.0,-6.844689993861264,0.12823404208639894,<0,<0%,ITB
411060,금현물,-10.0,-9.094040647605928,0.12675046796927655,<0,<0%,금현물(411060)
0038A0,미로봇,-8.75,-19.4062671797691,0.1031261957960753,<0,<0%,0038A0
469070,ai로봇,-7.75,-26.021433355659752,0.10054903335910274,<0,<0%,ai로봇(469070)
ITA,ITA,-10.0,-5.299949161159123,0.09096694968531202,<0,<0%,ITA
449450,방산주,-9.75,-22.26047904191617,0.08176871075997534,<0,<0%,방산주(449450)
0023A0,양자컴,-7.25,-34.67379077615298,0.08038224130767742,<0,<0%,0023A0
091180,자동차,-10.75,-29.494345508904196,0.04826268244819607,<0,<0%,자동차(091180)
453810,인디아,-12.0,-13.250194855806708,0.04246159768911761,<0,<0%,인디아(453810)
244580,바이오,-12.0,-16.25514403292181,0.02253987656717471,<0,<0%,바이오(244580)
371160,항셈테,-12.0,-17.546090273363003,0.018640445630482446,<0,<0%,항셈테(371160)
478150,우주방,-12.0,-21.080964685615843,0.007871603008930623,<0,<0%,우주방(478150)
0048K0,중로봇,-12.0,-28.041610131162365,0.0,<0,<0%,0048K0
VNM,VNM,7.5,-0.7206208425720617,0.5849232525734083,0~7,<0%,VNM
069500,코스피,5.25,-17.903000953848412,0.5617759692972351,0~7,<0%,코스피(069500)
117460,에너지,6.0,-9.096573208722747,0.5436894590055567,0~7,<0%,에너지(117460)
455850,반소부,5.5,-24.022428803305296,0.5407500000000001,0~7,<0%,반소부(455850)
