티커,산업,Signal_sco,수익률(%),Final_score,sco_bucket,rtn_bucket,표시이름
244580,바이오,-1.0,-22.306322350845953,0.43439323388258955,<0,<0%,바이오(244580)
XLC,XLC,-2.25,-3.965438796097276,0.3968139341514734,<0,<0%,XLC
469070,ai로봇,-0.75,-25.774512935164484,0.3847751385227752,<0,<0%,ai로봇(469070)
SRVR,SRVR,-1.25,-8.874590939260008,0.366573329175955,<0,<0%,SRVR
EIDO,EIDO,-1.5,-1.27670984630599,0.3493325683097976,<0,<0%,EIDO
BOTZ,BOTZ,-2.25,-12.401203359620006,0.32930266068409947,<0,<0%,BOTZ
241180,니케이,-0.5,-3.736263736263734,0.2909134480556349,<0,<0%,니케이(241180)
434730,원자력,-0.75,-30.481053149606296,0.286039668786401,<0,<0%,원자력(434730)
VNM,VNM,-6.5,-9.115003413921418,0.2688499609896835,<0,<0%,VNM
SMH,SMH,-1.0,-6.558273702741946,0.2679713922579003,<0,<0%,SMH
TLT,TLT,-6.5,-2.111167033355954,0.23627025243507488,<0,<0%,TLT
478150,우주방,-5.5,-12.573467674223338,0.2171219399604116,<0,<0%,우주방(478150)
446770,톱반도,-1.0,-8.988304093567256,0.21517382399938956,<0,<0%,톱반도(446770)
0051G0,에셈알,-5.5,-15.69287243805445,0.21474211944921132,<0,<0%,0051G0
EWW,EWW,-8.75,-2.851841129533317,0.214700757511592,<0,<0%,EWW
0023A0,양자컴,-2.5,-30.70488206253429,0.21411050952276192,<0,<0%,0023A0
UNG,UNG,-4.0,-8.249309176147756,0.20960160120034238,<0,<0%,UNG
139230,조선주,-2.25,-29.751840741750748,0.20925065775972282,<0,<0%,조선주(139230)
XLU,XLU,-5.0,-2.824860718837563,0.20923459650730475,<0,<0%,XLU
PTF,PTF,-1.5,-20.854791311509903,0.1710290679519108,<0,<0%,PTF
487230,전력인,-4.0,-24.024872809496888,0.13070468874419944,<0,<0%,전력인(487230)
EWZ,EWZ,-9.0,-5.54943739222783,0.11959438062444608,<0,<0%,EWZ
0038A0,미로봇,-6.5,-17.135896047644827,0.11859132204940381,<0,<0%,0038A0
0048K0,중로봇,-6.25,-31.181485992691837,0.10087874149830107,<0,<0%,0048K0
475050,K팝,-10.5,-24.1340782122905,0.07973253682058112,<0,<0%,K팝(475050)
453810,인디아,-12.0,-6.608969315499602,0.0785972337010728,<0,<0%,인디아(453810)
371160,항셈테,-12.0,-10.912453760789154,0.0685050540396716,<0,<0%,항셈테(371160)
ICLN,ICLN,-10.0,-22.907463487749492,0.06528757810853955,<0,<0%,ICLN
102970,증권주,-8.0,-33.27965646806227,0.057996489225356836,<0,<0%,증권주(102970)
TAN,TAN,-12.0,-27.885730564875022,0.0,<0,<0%,TAN
XME,XME,7.75,-6.417881368117873,0.6368893775341563,0~7,<0%,XME
IBIT,IBIT,5.75,-4.163760980786224,0.6316079331349571,0~7,<0%,IBIT
VWO,VWO,7.5,-0.2302255077459403,0.599442632490196,0~7,<0%,VWO
