티커,산업,Signal_sco,수익률(%),Final_score,sco_bucket,rtn_bucket,표시이름
IBIT,IBIT,-2.0,-19.162996631135087,0.5041338316963998,<0,<0%,IBIT
EIDO,EIDO,-3.0,-14.382772269620547,0.49997815496262477,<0,<0%,EIDO
091170,은행주,-2.0,-0.2547770700636942,0.4992334656626576,<0,<0%,은행주(091170)
GLD,GLD,-2.5,-9.054517269096518,0.47457863663066685,<0,<0%,GLD
SRVR,SRVR,-2.0,-10.71143795002395,0.46720535930726675,<0,<0%,SRVR
EZA,EZA,-5.5,-2.3913295240166166,0.44346572723213196,<0,<0%,EZA
XLU,XLU,-3.0,-3.0727268060825486,0.4341097681074274,<0,<0%,XLU
ARKF,ARKF,-1.75,-5.792048339728284,0.4283083459478384,<0,<0%,ARKF
KSA,KSA,-7.25,-3.2159754366820947,0.3912940465604476,<0,<0%,KSA
VWO,VWO,-5.0,-0.8017068639704084,0.3889722443567167,<0,<0%,VWO
TLT,TLT,-6.5,-1.797676699062778,0.35524035503357115,<0,<0%,TLT
XLC,XLC,-5.75,-7.96100375195028,0.3409001695786467,<0,<0%,XLC
EMGF,EMGF,-6.25,-0.7737941070997678,0.33064416504043975,<0,<0%,EMGF
SLV,SLV,-6.5,-18.865638430117336,0.330289710249275,<0,<0%,SLV
371160,항셈테,-7.25,-6.421446384039897,0.3298034177377497,<0,<0%,항셈테(371160)
EIS,EIS,-7.75,-9.829435642137796,0.3192370318084258,<0,<0%,EIS
QMOM,QMOM,-7.25,-3.4649040582130253,0.3188366873805179,<0,<0%,QMOM
XME,XME,-6.5,-12.850813005476613,0.31056237468610176,<0,<0%,XME
ARKW,ARKW,-7.0,-3.2878608244699126,0.30603789718198765,<0,<0%,ARKW
VNM,VNM,-8.0,-7.458708494336785,0.3028891308471609,<0,<0%,VNM
XLY,XLY,-9.75,-4.337451687957827,0.29800158144055916,<0,<0%,XLY
GRID,GRID,-9.0,-6.57784728138081,0.2949937566510416,<0,<0%,GRID
CARZ,CARZ,-7.5,-0.6501049726538088,0.2897427819016236,<0,<0%,CARZ
478150,우주방,-6.25,-3.649465364946536,0.2667679120556391,<0,<0%,우주방(478150)
TUR,TUR,-10.0,-9.04357643793212,0.262870415379461,<0,<0%,TUR
PDP,PDP,-7.75,-2.7678328261556584,0.2579321731519613,<0,<0%,PDP
BOTZ,BOTZ,-9.5,-9.02174589685143,0.2523062360599318,<0,<0%,BOTZ
453810,인디아,-10.25,-2.8118811881188144,0.24975495284852922,<0,<0%,인디아(453810)
LIT,LIT,-7.75,-19.52469794286198,0.23276353283427184,<0,<0%,LIT
EWY,EWY,-7.75,-1.4548503437261773,0.21370580389842486,<0,<0%,EWY
ARKK,ARKK,-9.5,-6.813245049646655,0.21055820451406906,<0,<0%,ARKK
URA,URA,-8.75,-27.478545026974167,0.18630137215781506,<0,<0%,URA
411060,금현물,-12.0,-13.79937200462733,0.18445274433121803,<0,<0%,금현물(411060)
091180,자동차,-11.5,-14.578239608801958,0.16196233090650367,<0,<0%,자동차(091180)
ICLN,ICLN,-10.5,-14.655943703429653,0.15820208401303543,<0,<0%,ICLN
091160,반도체,-8.25,-7.381572895906796,0.15490361919378165,<0,<0%,반도체(091160)
UNG,UNG,-11.5,-8.58447120325918,0.14899678334120908,<0,<0%,UNG
