티커,산업,Signal_sco,수익률(%),Final_score,sco_bucket,rtn_bucket,표시이름
ARKW,ARKW,-6.75,-3.395692033780684,0.3381451593579862,<0,<0%,ARKW
MTUM,MTUM,-5.0,-1.9323453944469549,0.336504466254253,<0,<0%,MTUM
453810,인디아,-8.0,-0.44158972300281096,0.3348231287794873,<0,<0%,인디아(453810)
EIS,EIS,-7.5,-12.28008535731714,0.3329031373194296,<0,<0%,EIS
QMOM,QMOM,-8.0,-9.917871030573977,0.3084496031151312,<0,<0%,QMOM
478150,우주방,-7.0,-0.8738781294284403,0.2890667355400947,<0,<0%,우주방(478150)
TLT,TLT,-11.5,-3.7602083178717716,0.2888636693020653,<0,<0%,TLT
469070,ai로봇,-6.0,-32.14739517153748,0.2883015649389757,<0,<0%,ai로봇(469070)
LIT,LIT,-4.0,-24.83122584006985,0.2810781946797637,<0,<0%,LIT
SMH,SMH,-5.5,-4.220025428354079,0.2771739708687797,<0,<0%,SMH
325020,케모멘,-7.5,-5.329260013577731,0.27456212863259793,<0,<0%,케모멘(325020)
PDP,PDP,-8.5,-7.356334336132109,0.27243236959252864,<0,<0%,PDP
XME,XME,-8.0,-20.116082541407664,0.25935682546094996,<0,<0%,XME
TUR,TUR,-12.0,-12.014347643279677,0.24844186561456658,<0,<0%,TUR
SLV,SLV,-7.0,-26.643374148546805,0.23479820839155485,<0,<0%,SLV
091180,자동차,-9.75,-13.987505713850368,0.2078655127424619,<0,<0%,자동차(091180)
ARKK,ARKK,-9.5,-10.272685176752105,0.19039555283856366,<0,<0%,ARKK
URA,URA,-7.5,-32.86130654760131,0.18934416688453717,<0,<0%,URA
411060,금현물,-12.0,-14.397210229159752,0.18521957646263948,<0,<0%,금현물(411060)
UNG,UNG,-11.0,-3.5885168119095923,0.18407478051302736,<0,<0%,UNG
0038A0,미로봇,-11.0,-9.91784037558685,0.18128474031049557,<0,<0%,0038A0
ICLN,ICLN,-10.0,-17.226833504681018,0.17827807833600334,<0,<0%,ICLN
117680,철강주,-9.0,-40.890125173852574,0.17432028673721345,<0,<0%,철강주(117680)
0051G0,에셈알,-11.0,-21.479928100659073,0.15297732992844623,<0,<0%,0051G0
495050,밸류업,-7.5,-10.218652387327086,0.1455801983268842,<0,<0%,밸류업(495050)
TAN,TAN,-11.5,-17.413597455640506,0.1443551762255122,<0,<0%,TAN
0048K0,중로봇,-7.75,-13.227513227513231,0.14018650774695454,<0,<0%,0048K0
117460,에너지,-11.0,-36.54862579281184,0.1401356645908122,<0,<0%,에너지(117460)
117700,건설주,-8.5,-37.322404371584696,0.13610879194252412,<0,<0%,건설주(117700)
069500,코스피,-6.75,-12.505517789352872,0.1345109351563914,<0,<0%,코스피(069500)
EWY,EWY,-8.5,-16.111656640176896,0.13176085309225913,<0,<0%,EWY
0023A0,양자컴,-7.5,-18.90315052508752,0.12994787269980573,<0,<0%,0023A0
PTF,PTF,-8.5,-21.944602079444277,0.12815885303674018,<0,<0%,PTF
475050,K팝,-11.5,-27.008086253369267,0.12551313279461992,<0,<0%,K팝(475050)
487230,전력인,-9.0,-24.653031409788163,0.12061747599638684,<0,<0%,전력인(487230)
091160,반도체,-7.75,-20.079274389372948,0.1017634064714077,<0,<0%,반도체(091160)
244580,바이오,-10.5,-35.09433962264151,0.0997110886814721,<0,<0%,바이오(244580)
147970,티모멘,-9.0,-23.338517366511148,0.08919877528037894,<0,<0%,티모멘(147970)
305720,이차전,-10.5,-46.007020623080294,0.08809999116972836,<0,<0%,이차전(305720)
229200,코스닥,-10.5,-38.37410427477144,0.05954883776978346,<0,<0%,코스닥(229200)
102970,증권주,-11.0,-45.20935777082402,0.03796349077204056,<0,<0%,증권주(102970)
434730,원자력,-10.0,-45.425934816237266,0.035453597459397676,<0,<0%,원자력(434730)
139230,조선주,-11.0,-40.73260073260073,0.03169717090153888,<0,<0%,조선주(139230)
377990,신재생,-10.0,-48.43112244897959,0.02828571428571429,<0,<0%,신재생(377990)
449450,방산주,-11.0,-38.91226333374582,0.017455990487259796,<0,<0%,방산주(449450)
455850,반소부,-11.0,-39.53771289537713,0.01418529283362452,<0,<0%,반소부(455850)
REMX,REMX,-11.5,-39.58180786842177,0.00777238694190676,<0,<0%,REMX
GMOM,GMOM,5.0,-1.0664012030149328,0.7339673745634984,0~7,<0%,GMOM
EWW,EWW,7.75,-2.394854439226113,0.72963447023223,0~7,<0%,EWW
SCZ,SCZ,7.75,-0.25394788461982065,0.7283112535966668,0~7,<0%,SCZ
GUNR,GUNR,6.25,-5.562854013716412,0.705442538658782,0~7,<0%,GUNR
EWM,EWM,4.25,-5.81907415014431,0.69107743866058,0~7,<0%,EWM
EWZ,EWZ,5.0,-7.713694288079498,0.6903718913934666,0~7,<0%,EWZ
PDBC,PDBC,3.75,-5.316139056817725,0.6007480327532976,0~7,<0%,PDBC
XLY,XLY,0.25,-0.6199158118550208,0.5815133052858052,0~7,<0%,XLY
XLB,XLB,2.5,-3.255332655307974,0.5746898519322193,0~7,<0%,XLB
VWO,VWO,0.25,-3.246956261410938,0.5583886369272966,0~7,<0%,VWO
228790,화장품,1.5,-5.222929936305731,0.5559758327800025,0~7,<0%,화장품(228790)
EWA,EWA,13.25,-1.4898656807862065,0.8811720176510012,11+,<0%,EWA
EWH,EWH,11.0,-4.591197882318177,0.838867596834595,11+,<0%,EWH
FXI,FXI,11.25,-1.8962458187405495,0.8379964741451432,11+,<0%,FXI
449180,에센피,-0.25,2.9384756657483857,0.591613520296967,<0,0~15%,에센피(449180)
IJH,IJH,-0.25,1.6194999673543764,0.5877487802679308,<0,0~15%,IJH
091170,은행주,-0.5,0.5747126436781658,0.5477740253364681,<0,0~15%,은행주(091170)
449190,나스닥,-3.75,0.46816479400748623,0.46417525252494213,<0,0~15%,나스닥(449190)
XBI,XBI,-1.5,5.710878688798848,0.42008406315707936,<0,0~15%,XBI
XLK,XLK,-3.0,2.250810098820155,0.4189506888715909,<0,0~15%,XLK
ITB,ITB,-4.5,1.9716846224970386,0.39873686649701257,<0,0~15%,ITB
241180,니케이,-4.25,2.234228971962615,0.35452812894746394,<0,0~15%,니케이(241180)
EWT,EWT,-3.5,1.2756975265558745,0.3484471253769492,<0,0~15%,EWT
446770,톱반도,-5.25,0.7498660953401126,0.20900796669094618,<0,0~15%,톱반도(446770)
195930,유로스,7.75,9.476367006487486,0.7640710189003209,0~7,0~15%,유로스(195930)
SVXY,SVXY,7.75,13.74482610283625,0.7436866789898048,0~7,0~15%,SVXY
DIA,DIA,7.0,6.5966506766533595,0.7432947412814402,0~7,0~15%,DIA
EWL,EWL,7.5,2.9903288758630353,0.7400241852343795,0~7,0~15%,EWL
VNQ,VNQ,6.5,2.897159996020493,0.7253436927553965,0~7,0~15%,VNQ
THD,THD,5.75,3.1760521296850586,0.7130451786062021,0~7,0~15%,THD
SPY,SPY,3.75,2.6246112465327487,0.6762911509545669,0~7,0~15%,SPY
ITA,ITA,5.0,8.60097560228823,0.6613397486893515,0~7,0~15%,ITA
EWJ,EWJ,4.5,1.2013309522024507,0.6293888202098672,0~7,0~15%,EWJ
VUG,VUG,0.0,0.19829970143010467,0.5761015861823244,0~7,0~15%,VUG
IWM,IWM,0.25,2.6284279797081034,0.5738288765365959,0~7,0~15%,IWM
XLI,XLI,0.5,2.5216416222084037,0.5620705045932389,0~7,0~15%,XLI
IBB,IBB,0.75,6.669398134421578,0.5147949802107592,0~7,0~15%,IBB
XLE,XLE,10.5,3.3894003594149513,0.8346903075702318,8~10,0~15%,XLE
EWC,EWC,10.0,2.377431584580636,0.8240451756004277,8~10,0~15%,EWC
KBE,KBE,9.5,9.438094677118691,0.8111248228559877,8~10,0~15%,KBE
IGV,IGV,9.25,10.741555108642808,0.8094262359178285,8~10,0~15%,IGV
KRE,KRE,9.25,9.667476791834883,0.8085240302485931,8~10,0~15%,KRE
EFA,EFA,10.75,2.4305048984183397,0.8083367005830959,8~10,0~15%,EFA
VYM,VYM,9.5,3.7964844250580443,0.8058455149363013,8~10,0~15%,VYM
EZU,EZU,10.25,3.621228405044352,0.8014415818124634,8~10,0~15%,EZU
XLP,XLP,9.0,2.600401990986212,0.7808688374644551,8~10,0~15%,XLP
XLV,XLV,9.0,12.571332440822491,0.7749151462361895,8~10,0~15%,XLV
VTV,VTV,9.0,6.447146242349766,0.7734731574571608,8~10,0~15%,VTV
INDA,INDA,9.0,0.34979623431499185,0.7670394456312521,8~10,0~15%,INDA
EWS,EWS,16.0,12.971610611500473,0.9844056712766645,11+,0~15%,EWS
EWU,EWU,16.0,3.1108633776129713,0.9432537378405534,11+,0~15%,EWU
GREK,GREK,15.5,12.21116302026446,0.9346826630658246,11+,0~15%,GREK
XLF,XLF,14.0,11.188672486489736,0.9168600112482268,11+,0~15%,XLF
SCHD,SCHD,13.0,7.163857427499143,0.9030275211962806,11+,0~15%,SCHD
EWQ,EWQ,14.0,3.1104665039320523,0.8963366885650953,11+,0~15%,EWQ
VGK,VGK,14.0,3.1318556413242327,0.8859069193340016,11+,0~15%,VGK
EWP,EWP,12.5,8.717922762029161,0.8752511524390988,11+,0~15%,EWP
ENZL,ENZL,12.0,2.8031136197542272,0.8672234789008657,11+,0~15%,ENZL
EWI,EWI,12.0,6.326902124402833,0.8639414051520784,11+,0~15%,EWI
EPHE,EPHE,11.5,4.802167073934749,0.8584226911831614,11+,0~15%,EPHE
EWG,EWG,12.75,1.6656318736306464,0.8549034771816085,11+,0~15%,EWG
JETS,JETS,6.25,19.658595795080448,0.6872828419681997,0~7,15~30%,JETS
CIBR,CIBR,5.5,32.02878962981342,0.7240745252625597,0~7,30%+,CIBR
