티커,산업,Signal_sco,수익률(%),Final_score,sco_bucket,rtn_bucket,표시이름
VNM,VNM,-0.25,-4.175592472712053,0.49752407230764495,<0,<0%,VNM
117680,철강주,-0.75,-22.13836477987421,0.4224441933366349,<0,<0%,철강주(117680)
229200,코스닥,-1.0,-27.690726945800158,0.3896330716683403,<0,<0%,코스닥(229200)
QQQ,QQQ,-0.5,-3.8748999073000334,0.3892357260158123,<0,<0%,QQQ
244580,바이오,-2.75,-24.741379310344826,0.3617266506381083,<0,<0%,바이오(244580)
469070,ai로봇,-4.25,-27.305079262374633,0.3500365129660597,<0,<0%,ai로봇(469070)
UNG,UNG,-0.75,-14.634152014719149,0.337704161179955,<0,<0%,UNG
CARZ,CARZ,-1.75,-12.364337546825455,0.3300898830361056,<0,<0%,CARZ
TLT,TLT,-3.75,-2.5822583338622196,0.3150583867917909,<0,<0%,TLT
EWZ,EWZ,-3.5,-1.6759531070133615,0.3042038088696361,<0,<0%,EWZ
GRID,GRID,-4.0,-7.716680418735078,0.2802435332243629,<0,<0%,GRID
SRVR,SRVR,-4.0,-9.505013571895148,0.278864896525125,<0,<0%,SRVR
117460,에너지,-3.0,-16.798298906439857,0.2730831772739085,<0,<0%,에너지(117460)
PAVE,PAVE,-4.25,-0.7651776572429436,0.2589506633246084,<0,<0%,PAVE
BOTZ,BOTZ,-6.5,-12.443819250584765,0.24458642697766234,<0,<0%,BOTZ
325020,케모멘,-4.0,-9.288071664309284,0.24319026343190026,<0,<0%,케모멘(325020)
ITA,ITA,-4.5,-0.8516228762093792,0.23364159030677867,<0,<0%,ITA
MTUM,MTUM,-6.5,-4.362916934368755,0.22953651426463306,<0,<0%,MTUM
PDP,PDP,-6.5,-6.308879691327107,0.22008020468254869,<0,<0%,PDP
091180,자동차,-4.75,-25.702193151212004,0.21270869915229174,<0,<0%,자동차(091180)
QMOM,QMOM,-7.5,-7.759766633431909,0.20373019567292835,<0,<0%,QMOM
SMH,SMH,-7.25,-8.840842869811238,0.20091163576974608,<0,<0%,SMH
377990,신재생,-1.5,-34.07781991852789,0.1877998463917222,<0,<0%,신재생(377990)
117700,건설주,-5.5,-22.49844623990056,0.17470088494563155,<0,<0%,건설주(117700)
241180,니케이,-9.0,-7.3505654281098565,0.17350354547674093,<0,<0%,니케이(241180)
XLU,XLU,-8.0,-2.5409337292759404,0.1635500834826034,<0,<0%,XLU
0023A0,양자컴,-8.0,-32.07624794295118,0.15231893211537864,<0,<0%,0023A0
147970,티모멘,-5.25,-22.812747426761682,0.14952202172638462,<0,<0%,티모멘(147970)
PTF,PTF,-8.25,-24.573533024069473,0.1234392397641947,<0,<0%,PTF
449450,방산주,-6.0,-26.17407639323732,0.12053198003195773,<0,<0%,방산주(449450)
446770,톱반도,-7.0,-16.013760958828094,0.1079525931988237,<0,<0%,톱반도(446770)
453810,인디아,-12.0,-6.785714285714284,0.10530480029504243,<0,<0%,인디아(453810)
434730,원자력,-7.25,-29.699248120300748,0.10054136712324398,<0,<0%,원자력(434730)
0051G0,에셈알,-10.5,-18.85221528397264,0.10018809834016737,<0,<0%,0051G0
ICLN,ICLN,-11.5,-25.31289488070736,0.06798778436868758,<0,<0%,ICLN
139230,조선주,-8.5,-32.29931972789115,0.05083551596946923,<0,<0%,조선주(139230)
0038A0,미로봇,-12.0,-21.30712008501594,0.04418091784053169,<0,<0%,0038A0
371160,항셈테,-12.0,-13.957816377171216,0.043801828463564424,<0,<0%,항셈테(371160)
478150,우주방,-11.0,-21.60983346550357,0.03732537715315886,<0,<0%,우주방(478150)
0048K0,중로봇,-12.0,-30.604534005037788,0.03280099460666907,<0,<0%,0048K0
475050,K팝,-11.5,-22.514619883040933,0.02409775638568197,<0,<0%,K팝(475050)
487230,전력인,-11.0,-27.92195491570373,0.01765189525902342,<0,<0%,전력인(487230)
TAN,TAN,-12.0,-32.82357918835249,0.002997204075176954,<0,<0%,TAN
102970,증권주,-12.0,-32.85178236397749,0.0,<0,<0%,증권주(102970)
XME,XME,7.25,-6.721515538236078,0.6659435836543274,0~7,<0%,XME
SLV,SLV,6.25,-9.011117308971063,0.642465337427205,0~7,<0%,SLV
XLY,XLY,5.5,-2.887316838263021,0.5931140824517365,0~7,<0%,XLY
411060,금현물,4.0,-2.0556023588879535,0.5921103663916609,0~7,<0%,금현물(411060)
LIT,LIT,4.5,-11.587281988772046,0.5914172595465034,0~7,<0%,LIT
EMGF,EMGF,7.5,-3.245521267458562,0.5714347969745217,0~7,<0%,EMGF
URA,URA,3.5,-9.97044605574584,0.5636877393589462,0~7,<0%,URA
REMX,REMX,1.0,-21.42857142857143,0.5078098855716016,0~7,<0%,REMX
XLC,XLC,2.25,-3.4780091644052824,0.49130028294527417,0~7,<0%,XLC
VUG,VUG,2.0,-2.4586411261085073,0.48217516643248365,0~7,<0%,VUG
EWY,EWY,4.5,-15.876170578488546,0.4645162133956396,0~7,<0%,EWY
EIDO,EIDO,2.0,-0.24669688334991724,0.4614527302656761,0~7,<0%,EIDO
EWW,EWW,2.0,-0.6657480006341809,0.458561154096926,0~7,<0%,EWW
305720,이차전,0.25,-23.56955380577428,0.40027120929047033,0~7,<0%,이차전(305720)
449190,나스닥,1.0,-3.6311619718309873,0.39566031004777136,0~7,<0%,나스닥(449190)
XLK,XLK,0.0,-3.524384060003183,0.38562332149271566,0~7,<0%,XLK
EIS,EIS,0.0,-11.227530326965818,0.3467651749704788,0~7,<0%,EIS
455850,반소부,0.25,-27.647058823529413,0.3359244332015402,0~7,<0%,반소부(455850)
091160,반도체,2.0,-25.270526380143053,0.31487359640884255,0~7,<0%,반도체(091160)
495050,밸류업,0.5,-17.555670636975663,0.30495702282239645,0~7,<0%,밸류업(495050)
069500,코스피,0.5,-18.83996937212864,0.2971243231193068,0~7,<0%,코스피(069500)
ITB,ITB,-0.25,5.14130799649215,0.4020089580242625,<0,0~15%,ITB
KBE,KBE,-2.0,8.946798065806028,0.35998453070855835,<0,0~15%,KBE
