티커,산업,Signal_sco,수익률(%),Final_score,sco_bucket,rtn_bucket,표시이름
455850,반소부,6.0,-22.82625482625482,0.5551233404662775,0~7,<0%,반소부(455850)
434730,원자력,5.5,-18.34276688166382,0.5549764146715489,0~7,<0%,원자력(434730)
091160,반도체,7.0,-26.742633059589103,0.5515526194175889,0~7,<0%,반도체(091160)
EIS,EIS,6.5,-3.5908768053034446,0.546959558469394,0~7,<0%,EIS
117460,에너지,5.75,-11.965282083075014,0.5446400190009869,0~7,<0%,에너지(117460)
069500,코스피,7.0,-22.917179965506318,0.536958222044452,0~7,<0%,코스피(069500)
VUG,VUG,3.0,-0.5246948785217365,0.5363116356811183,0~7,<0%,VUG
495050,밸류업,6.5,-20.819692009215473,0.535173558416815,0~7,<0%,밸류업(495050)
XME,XME,5.5,-4.8578297272651945,0.5255180734228669,0~7,<0%,XME
PICK,PICK,5.5,-3.889395320571243,0.5191306928074487,0~7,<0%,PICK
COPX,COPX,5.0,-1.3361541031065571,0.5171811056819866,0~7,<0%,COPX
QQQ,QQQ,4.5,-4.745967741935475,0.5049546065783774,0~7,<0%,QQQ
KSA,KSA,0.5,-0.7270838743183572,0.49519615293256114,0~7,<0%,KSA
URA,URA,3.25,-6.367041198501877,0.4849737263961213,0~7,<0%,URA
449190,나스닥,2.5,-3.5964912280701755,0.47500195700657494,0~7,<0%,나스닥(449190)
117680,철강주,0.5,-9.552992069214127,0.4733097764022024,0~7,<0%,철강주(117680)
305720,이차전,1.5,-16.554621848739494,0.4723707431123358,0~7,<0%,이차전(305720)
CARZ,CARZ,3.25,-12.070106286802517,0.4423561406972847,0~7,<0%,CARZ
MTUM,MTUM,3.0,-9.135869076521896,0.42606885776482617,0~7,<0%,MTUM
147970,티모멘,2.25,-23.593764672739226,0.4187946351887285,0~7,<0%,티모멘(147970)
SMH,SMH,4.5,-13.416782568382024,0.41516115341139265,0~7,<0%,SMH
ICLN,ICLN,0.25,-15.2639087018545,0.4013098433227527,0~7,<0%,ICLN
139230,조선주,0.0,-24.52619843924192,0.38292232331346865,0~7,<0%,조선주(139230)
446770,톱반도,1.75,-21.097982560239416,0.3312625344194014,0~7,<0%,톱반도(446770)
117700,건설주,9.75,-4.879594423320654,0.666215094334387,8~10,<0%,건설주(117700)
325020,케모멘,9.5,-9.82711555959963,0.6556622002206423,8~10,<0%,케모멘(325020)
EWY,EWY,10.25,-13.558760936391579,0.6350284876946819,8~10,<0%,EWY
XLK,XLK,9.5,-3.425621773815102,0.6282946892180922,8~10,<0%,XLK
VWO,VWO,9.0,-1.47928994082841,0.6170384666777847,8~10,<0%,VWO
EMGF,EMGF,11.0,-4.19753086419753,0.6515668568361617,11+,<0%,EMGF
XLV,XLV,-0.25,8.352410229576822,0.46250072650795976,<0,0~15%,XLV
EWU,EWU,-0.75,2.856524561783158,0.44993881216384307,<0,0~15%,EWU
ENZL,ENZL,-1.5,1.792035398230074,0.41423020417158424,<0,0~15%,ENZL
EWG,EWG,-2.0,1.8642447418737884,0.4037621046745032,<0,0~15%,EWG
KRE,KRE,-0.25,2.1874567354284835,0.4029128594877386,<0,0~15%,KRE
KBE,KBE,-0.75,2.8294749583900547,0.4008727991978434,<0,0~15%,KBE
DIA,DIA,-2.0,0.44556747164570254,0.3964618356160149,<0,0~15%,DIA
VYM,VYM,-3.0,0.8537953384020858,0.3859128168498437,<0,0~15%,VYM
EWI,EWI,-3.25,1.887107548430178,0.3787432671171871,<0,0~15%,EWI
EWM,EWM,-4.5,0.5043227665705974,0.36906759234869163,<0,0~15%,EWM
ARKF,ARKF,6.5,10.253882178949958,0.7022275431529846,0~7,0~15%,ARKF
EZA,EZA,7.25,2.642066420664224,0.6500416545252453,0~7,0~15%,EZA
SCZ,SCZ,4.75,1.0657193605683846,0.5381476066063828,0~7,0~15%,SCZ
EWH,EWH,4.0,2.7434842249656866,0.5378481741876336,0~7,0~15%,EWH
XBI,XBI,1.25,14.970674486803514,0.49533373112038265,0~7,0~15%,XBI
EWP,EWP,1.75,5.351629502572908,0.494878089863554,0~7,0~15%,EWP
XLF,XLF,1.75,6.179985063480209,0.49331839563595464,0~7,0~15%,XLF
VTV,VTV,1.5,1.8878299120234532,0.48473879321624486,0~7,0~15%,VTV
SPY,SPY,1.75,0.3974404832876255,0.48389332114398526,0~7,0~15%,SPY
EFA,EFA,2.0,1.5180630284396646,0.48052198517794087,0~7,0~15%,EFA
SCHD,SCHD,0.0,4.167943610174674,0.4761499484702561,0~7,0~15%,SCHD
EWC,EWC,1.75,2.3078228406584023,0.4677238734033032,0~7,0~15%,EWC
449180,에센피,0.5,0.8296296296296246,0.46347429671632934,0~7,0~15%,에센피(449180)
IGV,IGV,0.5,9.192921881743633,0.4530085925917418,0~7,0~15%,IGV
EWA,EWA,0.25,1.6783216783216703,0.43872486497746066,0~7,0~15%,EWA
CIBR,CIBR,1.25,9.145705343688416,0.41066936136125204,0~7,0~15%,CIBR
DBA,DBA,9.0,11.144806671720996,0.8228408615382768,8~10,0~15%,DBA
TUR,TUR,8.0,0.3237051792828849,0.6946128706974917,8~10,0~15%,TUR
SVXY,SVXY,9.0,8.144239226033424,0.6705950290433195,8~10,0~15%,SVXY
ARKK,ARKK,8.0,4.3074218259450126,0.6664704018069117,8~10,0~15%,ARKK
EIDO,EIDO,8.25,1.1014948859165985,0.6461974970572484,8~10,0~15%,EIDO
GREK,GREK,14.0,11.285751095078567,0.9331443931768321,11+,0~15%,GREK
GMOM,GMOM,16.0,4.691757286655629,0.9220051155326238,11+,0~15%,GMOM
EWZ,EWZ,13.25,11.31639722863742,0.8753720470330446,11+,0~15%,EWZ
GUNR,GUNR,12.25,7.477699753273881,0.8550964906473155,11+,0~15%,GUNR
091170,은행주,11.0,5.962145110410089,0.810247250772769,11+,0~15%,은행주(091170)
EWT,EWT,13.0,2.3972924696813003,0.7707696667333951,11+,0~15%,EWT
THD,THD,11.75,1.255972696245733,0.7653771755868015,11+,0~15%,THD
ARKW,ARKW,11.0,4.937601736299513,0.7644888127611547,11+,0~15%,ARKW
EWJ,EWJ,11.0,2.5302998086327744,0.6990856478157431,11+,0~15%,EWJ
228790,화장품,-0.5,22.74678111587982,0.42254376601747307,<0,15~30%,화장품(228790)
IBIT,IBIT,6.25,15.73926868044515,0.724202763327742,0~7,15~30%,IBIT
EWS,EWS,7.0,15.387275242047016,0.6280320095775055,0~7,15~30%,EWS
IBB,IBB,2.5,17.697624440959526,0.561680800950716,0~7,15~30%,IBB
PDBC,PDBC,15.0,18.709295441089413,0.9345332052389169,11+,15~30%,PDBC
XLE,XLE,14.5,16.885688568856906,0.9318673309176317,11+,15~30%,XLE
ETHA,ETHA,9.75,34.883720930232556,0.771434280997807,8~10,30%+,ETHA
