티커,산업,Signal_sco,수익률(%),Final_score,sco_bucket,rtn_bucket,표시이름
SLV,SLV,5.5,-16.843011413765808,0.5866566064685088,0~7,<0%,SLV
LIT,LIT,5.5,-9.694152796805856,0.5727004413862061,0~7,<0%,LIT
CARZ,CARZ,6.0,-0.5129434025376356,0.5589123216873965,0~7,<0%,CARZ
SRVR,SRVR,3.5,-3.931699399242461,0.5545881667500908,0~7,<0%,SRVR
117700,건설주,6.0,-18.203883495145632,0.5428072970740997,0~7,<0%,건설주(117700)
EIS,EIS,5.0,-3.1185884673788133,0.5381208990248824,0~7,<0%,EIS
411060,금현물,4.25,-7.459976893876874,0.5268295201556108,0~7,<0%,금현물(411060)
117680,철강주,3.75,-27.561837455830386,0.5135003945945648,0~7,<0%,철강주(117680)
PTF,PTF,3.0,-3.225248028474559,0.509304624056745,0~7,<0%,PTF
469070,ai로봇,3.75,-23.086694188631306,0.4938811189019986,0~7,<0%,ai로봇(469070)
244580,바이오,4.0,-15.75757575757576,0.4737256833999114,0~7,<0%,바이오(244580)
117460,에너지,4.0,-16.184798807749623,0.46873646922200796,0~7,<0%,에너지(117460)
449450,방산주,2.75,-15.125380489926076,0.4502146455765234,0~7,<0%,방산주(449450)
DBA,DBA,4.5,-2.0567372624623936,0.44985122956384854,0~7,<0%,DBA
EWM,EWM,1.5,-2.397045193415015,0.44974352871864176,0~7,<0%,EWM
325020,케모멘,4.75,-3.090580305770174,0.4495844659581122,0~7,<0%,케모멘(325020)
377990,신재생,5.0,-25.868613138686136,0.43335017822208766,0~7,<0%,신재생(377990)
EIDO,EIDO,2.5,-8.853572604672388,0.424862178364094,0~7,<0%,EIDO
XLC,XLC,1.25,-3.5366727483090665,0.41332525697565053,0~7,<0%,XLC
TUR,TUR,0.0,-1.6441797422791171,0.40443321003790467,0~7,<0%,TUR
0051G0,에셈알,1.5,-9.021357985336309,0.3926977928904907,0~7,<0%,0051G0
EWW,EWW,1.25,-1.7197729415937446,0.3924571736806471,0~7,<0%,EWW
VNM,VNM,1.75,-9.269803509501829,0.39029760636585714,0~7,<0%,VNM
REMX,REMX,1.75,-19.600807592621116,0.3897866772097045,0~7,<0%,REMX
305720,이차전,3.0,-25.11676180591593,0.38165162712553724,0~7,<0%,이차전(305720)
FXI,FXI,0.5,-2.8712705331986,0.3777119120137951,0~7,<0%,FXI
229200,코스닥,3.25,-19.956733369388857,0.3740981435216878,0~7,<0%,코스닥(229200)
434730,원자력,1.75,-24.672837535908076,0.3590849974858511,0~7,<0%,원자력(434730)
147970,티모멘,2.75,-12.157113886220516,0.34439134846632796,0~7,<0%,티모멘(147970)
139230,조선주,2.0,-24.348557018772766,0.3432938903137123,0~7,<0%,조선주(139230)
091180,자동차,1.0,-18.101694915254242,0.34264614475107125,0~7,<0%,자동차(091180)
0023A0,양자컴,0.5,-11.080511906690427,0.334183663882045,0~7,<0%,0023A0
446770,톱반도,0.75,-2.679222357229649,0.2716317248925356,0~7,<0%,톱반도(446770)
455850,반소부,2.0,-20.98970441713717,0.22489276708895614,0~7,<0%,반소부(455850)
GRID,GRID,10.25,-0.1324924226139057,0.6757211367928632,8~10,<0%,GRID
PDBC,PDBC,10.0,-5.074780397631262,0.632109679966637,8~10,<0%,PDBC
BOTZ,BOTZ,8.0,-4.998966555790608,0.6201548090452801,8~10,<0%,BOTZ
GUNR,GUNR,11.0,-2.5116736120109784,0.6683481681363839,11+,<0%,GUNR
VNQ,VNQ,-2.5,4.672016699464399,0.36878068605125724,<0,0~15%,VNQ
XLU,XLU,-7.5,0.8675882148494463,0.20822880230134147,<0,0~15%,XLU
MTUM,MTUM,7.25,7.494948687592995,0.6140179046347211,0~7,0~15%,MTUM
EWA,EWA,7.5,4.6789340050404915,0.6092732759927861,0~7,0~15%,EWA
ENZL,ENZL,6.0,8.342452763596286,0.5988960808895913,0~7,0~15%,ENZL
INDA,INDA,6.0,4.473242857071091,0.5845994342671695,0~7,0~15%,INDA
PDP,PDP,6.0,3.241812912504516,0.5760551126444456,0~7,0~15%,PDP
EWY,EWY,5.0,1.4309988224478376,0.5663275813671402,0~7,0~15%,EWY
SMH,SMH,5.5,7.865831273813928,0.556039359740822,0~7,0~15%,SMH
XLP,XLP,4.5,0.8110807305745427,0.5118908211054684,0~7,0~15%,XLP
241180,니케이,6.0,7.0864991233196895,0.48569983915175335,0~7,0~15%,니케이(241180)
091170,은행주,4.0,8.03511141120865,0.4637779534492156,0~7,0~15%,은행주(091170)
COPX,COPX,10.75,4.8388739559979355,0.746054785450398,8~10,0~15%,COPX
EWQ,EWQ,10.5,8.188374413558153,0.7210434804546058,8~10,0~15%,EWQ
PICK,PICK,10.0,0.13182750723310654,0.7001079824763208,8~10,0~15%,PICK
QQQ,QQQ,10.75,3.824239065645174,0.6801118594883565,8~10,0~15%,QQQ
QMOM,QMOM,10.0,1.5932233608182633,0.6719234017467979,8~10,0~15%,QMOM
DIA,DIA,9.5,8.55534863566103,0.6619231309805282,8~10,0~15%,DIA
EZA,EZA,10.0,1.4531293559076452,0.6594253356126104,8~10,0~15%,EZA
EMGF,EMGF,9.0,3.5627052410386995,0.6513448895149608,8~10,0~15%,EMGF
EWU,EWU,8.5,4.978114534970901,0.6482243711829051,8~10,0~15%,EWU
EPHE,EPHE,8.0,6.652452650764729,0.6117854415857579,8~10,0~15%,EPHE
EWL,EWL,9.0,4.761812448912495,0.6065486089806544,8~10,0~15%,EWL
ITB,ITB,8.0,13.922401823373765,0.5819929872200641,8~10,0~15%,ITB
IGV,IGV,15.0,14.460992368764325,0.908750878970438,11+,0~15%,IGV
EWP,EWP,16.0,12.754143665178642,0.8465855651691497,11+,0~15%,EWP
EWJ,EWJ,16.0,8.892454331164457,0.8398502648121833,11+,0~15%,EWJ
EWC,EWC,16.0,8.394706969960563,0.8295354161130257,11+,0~15%,EWC
ARKF,ARKF,16.0,8.577050371724404,0.8267988685020677,11+,0~15%,ARKF
SCHD,SCHD,16.0,8.315258024680983,0.8262609257744455,11+,0~15%,SCHD
VTV,VTV,16.0,10.024924279966484,0.8251853458800221,11+,0~15%,VTV
EFA,EFA,16.0,7.549155280854469,0.8218342966102294,11+,0~15%,EFA
EWG,EWG,15.0,5.908802915342259,0.8210711350271572,11+,0~15%,EWG
ITA,ITA,13.0,13.456519188832615,0.8175782964119503,11+,0~15%,ITA
IJH,IJH,16.0,8.961046670638396,0.8110720459280567,11+,0~15%,IJH
VYM,VYM,16.0,7.300864917384109,0.8094303075610098,11+,0~15%,VYM
SCZ,SCZ,16.0,4.2709624673632485,0.8029982999404384,11+,0~15%,SCZ
VGK,VGK,15.0,7.494242853059152,0.7976468977973319,11+,0~15%,VGK
IWM,IWM,14.5,10.237253521602941,0.7775811784564921,11+,0~15%,IWM
SPY,SPY,14.5,5.582347163568979,0.7702281917743485,11+,0~15%,SPY
ARKK,ARKK,12.5,10.844173896126176,0.7692942372566045,11+,0~15%,ARKK
XME,XME,11.0,1.8892854821075833,0.768569908223241,11+,0~15%,XME
XLF,XLF,13.0,12.995900779706403,0.7655061608858341,11+,0~15%,XLF
GMOM,GMOM,14.0,1.5084107805065194,0.7650430507115484,11+,0~15%,GMOM
XLE,XLE,13.5,1.5192323499445992,0.7641987115619018,11+,0~15%,XLE
ARKW,ARKW,12.75,7.696605572844573,0.761915182038927,11+,0~15%,ARKW
XLK,XLK,11.5,9.542025197384651,0.7503388282197415,11+,0~15%,XLK
XLI,XLI,13.0,9.075897390692367,0.7401853112552577,11+,0~15%,XLI
KBE,KBE,13.0,14.924763608547288,0.7332059939961594,11+,0~15%,KBE
EWI,EWI,11.0,10.511752239796945,0.7306378409611565,11+,0~15%,EWI
XLB,XLB,13.5,4.551156537469869,0.7254300338887332,11+,0~15%,XLB
449180,에센피,13.5,4.90760375643744,0.7183978441660535,11+,0~15%,에센피(449180)
VWO,VWO,12.5,3.303203771843277,0.7071938013972627,11+,0~15%,VWO
HYG,HYG,13.5,1.7869842307688177,0.702526823783802,11+,0~15%,HYG
VUG,VUG,11.5,3.1456143281927584,0.695270205204169,11+,0~15%,VUG
PAVE,PAVE,11.0,6.747533592515342,0.683362539767881,11+,0~15%,PAVE
KSA,KSA,11.0,0.2584301007459322,0.6744141710260236,11+,0~15%,KSA
THD,THD,11.0,4.1222375065189,0.6531507702581,11+,0~15%,THD
XLY,XLY,11.5,2.0340661705871677,0.6434371242985046,11+,0~15%,XLY
449190,나스닥,11.0,2.46857142857142,0.6137871198977564,11+,0~15%,나스닥(449190)
JETS,JETS,6.5,24.696679302198543,0.5854394614685794,0~7,15~30%,JETS
KRE,KRE,9.5,15.14238108414423,0.659415306105774,8~10,15~30%,KRE
CIBR,CIBR,16.0,26.40618546369604,0.9423311785349967,11+,15~30%,CIBR
228790,화장품,15.0,20.161290322580648,0.8927478402305769,11+,15~30%,화장품(228790)
XLV,XLV,16.0,16.05998460449982,0.8499744569620423,11+,15~30%,XLV
EWS,EWS,15.0,16.763709431670716,0.84051116722996,11+,15~30%,EWS
IBB,IBB,15.0,21.29975573943481,0.8397756167973641,11+,15~30%,IBB
GREK,GREK,13.0,18.378300568251625,0.8329583056151629,11+,15~30%,GREK
SVXY,SVXY,16.0,16.579916070774956,0.8154000319888436,11+,15~30%,SVXY
XBI,XBI,13.5,22.984245718765873,0.7756329416920151,11+,15~30%,XBI
EWT,EWT,12.0,17.153441038941253,0.7641289990385983,11+,15~30%,EWT
