티커,산업,Signal_sco,수익률(%),Final_score,sco_bucket,rtn_bucket,표시이름
GRID,GRID,-2.25,-4.81997371879106,0.37526244677511966,<0,<0%,GRID
UNG,UNG,-3.25,-12.68085106382979,0.3667415549911374,<0,<0%,UNG
PDP,PDP,-2.25,-9.36171614986655,0.36658997941898086,<0,<0%,PDP
ICLN,ICLN,-3.25,-12.296697880729413,0.34214583522152126,<0,<0%,ICLN
139230,조선주,-1.5,-7.811400422237858,0.33280587833908115,<0,<0%,조선주(139230)
475050,K팝,-4.75,-1.0688140556368908,0.3184475718974515,<0,<0%,K팝(475050)
229200,코스닥,-1.25,-8.51900393184797,0.3137629743262225,<0,<0%,코스닥(229200)
JETS,JETS,-3.0,-12.03759854457246,0.3083231766073044,<0,<0%,JETS
BOTZ,BOTZ,-6.0,-2.1578803605572183,0.3034819436750326,<0,<0%,BOTZ
HYG,HYG,-4.5,-1.5022533800700955,0.3017754615300416,<0,<0%,HYG
147970,티모멘,-3.75,-13.626077586206897,0.2981561368614251,<0,<0%,티모멘(147970)
TLT,TLT,-6.75,-6.353749284487686,0.2906472871087073,<0,<0%,TLT
VNM,VNM,-4.0,-4.129955947136565,0.27814091193352924,<0,<0%,VNM
INDA,INDA,-7.25,-1.8814485130487557,0.25902765471489064,<0,<0%,INDA
371160,항셈테,-4.25,-7.627711686494054,0.24173876774069092,<0,<0%,항셈테(371160)
449450,방산주,-2.25,-9.016103344540793,0.23890819900490845,<0,<0%,방산주(449450)
377990,신재생,-6.0,-5.204163330664535,0.23167728412203026,<0,<0%,신재생(377990)
QMOM,QMOM,-5.75,-7.642222786094887,0.23128180309644178,<0,<0%,QMOM
KRE,KRE,-6.0,-3.718068744148728,0.22968715702274753,<0,<0%,KRE
KBE,KBE,-7.0,-3.1515684549985434,0.21296359024693795,<0,<0%,KBE
EWL,EWL,-6.0,-3.168789808917194,0.20696950476360648,<0,<0%,EWL
0048K0,중로봇,-3.75,-21.841332027424098,0.20645165818504035,<0,<0%,0048K0
XLP,XLP,-7.0,-2.406480819633061,0.20451852578398,<0,<0%,XLP
411060,금현물,-3.0,-2.1755162241887893,0.20394864700172055,<0,<0%,금현물(411060)
XLY,XLY,-8.0,-0.9880899867666382,0.1857096308931611,<0,<0%,XLY
453810,인디아,-5.25,-15.161904761904765,0.18165468360914389,<0,<0%,인디아(453810)
KSA,KSA,-10.0,-1.7451084082496182,0.17590092626957282,<0,<0%,KSA
EWW,EWW,-8.5,-2.4228783264927833,0.17517744053255896,<0,<0%,EWW
SRVR,SRVR,-8.75,-7.292307692307698,0.164788594897857,<0,<0%,SRVR
EWQ,EWQ,-8.5,-2.0381036774479444,0.15995809493879198,<0,<0%,EWQ
VNQ,VNQ,-9.5,-3.4777240456837055,0.15660280882039668,<0,<0%,VNQ
IJH,IJH,-9.5,-4.198273607114822,0.1559168815271392,<0,<0%,IJH
IWM,IWM,-9.5,-4.459536315278855,0.1521186604830108,<0,<0%,IWM
XLI,XLI,-8.25,-7.679774060395406,0.149840331060306,<0,<0%,XLI
PAVE,PAVE,-8.25,-11.518586431071853,0.1342213138609681,<0,<0%,PAVE
478150,우주방,-5.25,-19.441365550875634,0.1282402191143386,<0,<0%,우주방(478150)
XLB,XLB,-9.0,-4.108796296296302,0.1273767296518884,<0,<0%,XLB
102970,증권주,-10.25,-12.086010874938214,0.11612183945169705,<0,<0%,증권주(102970)
URA,URA,-10.25,-2.1402550091074835,0.1053909227691077,<0,<0%,URA
LIT,LIT,-8.75,-9.7131931166348,0.10334201760895756,<0,<0%,LIT
TUR,TUR,-10.0,-4.1019108280254795,0.09721915172742993,<0,<0%,TUR
TAN,TAN,-9.25,-19.284603421461888,0.09355423838028681,<0,<0%,TAN
XLU,XLU,-12.0,-11.319520174482012,0.0827228286680268,<0,<0%,XLU
EPHE,EPHE,-12.0,-4.701553556827487,0.06363367939976676,<0,<0%,EPHE
ITA,ITA,-10.5,-8.947678827196903,0.05782575377671565,<0,<0%,ITA
244580,바이오,-10.25,-10.334872979214783,0.05326292409267412,<0,<0%,바이오(244580)
ITB,ITB,-9.75,-15.395683453237407,0.05061232743389958,<0,<0%,ITB
REMX,REMX,-9.75,-21.23080372155588,0.036266110440784136,<0,<0%,REMX
0051G0,에셈알,-10.25,-20.643693107932382,0.028406539534846897,<0,<0%,0051G0
091180,자동차,-11.5,-13.969594594594593,0.023378221974952505,<0,<0%,자동차(091180)
455850,반소부,6.75,-5.412186379928318,0.6147646900548159,0~7,<0%,반소부(455850)
091160,반도체,7.5,-20.5538891639244,0.5849557163137596,0~7,<0%,반도체(091160)
SMH,SMH,4.25,-6.414081145584727,0.5689298253976405,0~7,<0%,SMH
MTUM,MTUM,5.0,-6.79339817270852,0.5645032950566012,0~7,<0%,MTUM
EWY,EWY,4.75,-7.72682926829269,0.5425682846406725,0~7,<0%,EWY
0038A0,미로봇,3.25,-12.804532577903682,0.5153458722009908,0~7,<0%,0038A0
CARZ,CARZ,3.0,-4.570688024414171,0.5109233886878863,0~7,<0%,CARZ
069500,코스피,4.0,-18.445188528170043,0.4822792691109131,0~7,<0%,코스피(069500)
325020,케모멘,1.5,-1.4070351758794009,0.47545725786954546,0~7,<0%,케모멘(325020)
446770,톱반도,2.75,-18.75510204081633,0.4709117841561744,0~7,<0%,톱반도(446770)
434730,원자력,0.5,-0.18230029830957895,0.4645020986378992,0~7,<0%,원자력(434730)
495050,밸류업,2.25,-15.488431876606679,0.4394893705301604,0~7,<0%,밸류업(495050)
PTF,PTF,1.5,-18.806715063520873,0.4315300456605073,0~7,<0%,PTF
0023A0,양자컴,3.5,-23.767660910518053,0.40262937239952123,0~7,<0%,0023A0
487230,전력인,2.75,-27.66981306681473,0.40020938280266544,0~7,<0%,전력인(487230)
241180,니케이,1.0,-14.110736157980252,0.39168990104447254,0~7,<0%,니케이(241180)
VWO,VWO,-0.5,3.9795918367347083,0.472471639854221,<0,0~15%,VWO
SCZ,SCZ,-0.25,4.1964827167980445,0.4359815730631233,<0,0~15%,SCZ
THD,THD,-0.75,5.786670505254055,0.4191352934817455,<0,0~15%,THD
EWS,EWS,-1.75,12.14068312478862,0.3827856592572692,<0,0~15%,EWS
EWH,EWH,-3.0,7.765151515151514,0.3698065071942726,<0,0~15%,EWH
XBI,XBI,-0.5,4.380236163335294,0.36095447205125075,<0,0~15%,XBI
EWI,EWI,-3.0,3.8846480067854072,0.3574405082976892,<0,0~15%,EWI
EFA,EFA,-1.75,2.8889966068831763,0.3567865198730524,<0,0~15%,EFA
EWP,EWP,-1.5,4.455782312925183,0.3553762363878939,<0,0~15%,EWP
SLV,SLV,-2.25,13.884644766997711,0.33708889167887185,<0,0~15%,SLV
EWC,EWC,-2.0,4.876778896216605,0.33693284848976895,<0,0~15%,EWC
EWU,EWU,-3.0,3.9450741063644212,0.3275219865801246,<0,0~15%,EWU
SCHD,SCHD,-2.75,5.506883604505619,0.32017974724205406,<0,0~15%,SCHD
FXI,FXI,-6.25,10.195707070707073,0.3111256622229172,<0,0~15%,FXI
EZA,EZA,-1.25,8.010131391483299,0.31033835472041843,<0,0~15%,EZA
COPX,COPX,-0.75,14.395920502092041,0.302578601589259,<0,0~15%,COPX
117460,에너지,-5.25,8.086469175340284,0.29595547679515183,<0,0~15%,에너지(117460)
XLF,XLF,-5.0,4.58372310570625,0.2901331457321736,<0,0~15%,XLF
EWG,EWG,-4.25,3.725346968590215,0.28853249673130876,<0,0~15%,EWG
ENZL,ENZL,-3.75,3.592876605859052,0.28763070841525534,<0,0~15%,ENZL
VTV,VTV,-5.5,0.657626196199379,0.2829698066883469,<0,0~15%,VTV
GLD,GLD,-2.75,7.827640339955622,0.2822811108005919,<0,0~15%,GLD
305720,이차전,-6.25,2.9306647605432445,0.2799733063557202,<0,0~15%,이차전(305720)
VGK,VGK,-4.5,1.6053740179893028,0.27628481052388165,<0,0~15%,VGK
DIA,DIA,-5.5,0.10014251049570433,0.2741973040260168,<0,0~15%,DIA
469070,ai로봇,-4.75,2.329916123019582,0.26913398309069303,<0,0~15%,ai로봇(469070)
EWA,EWA,-5.25,3.9742212674543476,0.26634646103949994,<0,0~15%,EWA
EIDO,EIDO,-5.0,3.6043587594300153,0.2633988026325195,<0,0~15%,EIDO
PICK,PICK,-3.5,5.252387448840379,0.25845751640943243,<0,0~15%,PICK
VYM,VYM,-6.0,0.3019817552689652,0.251918600756303,<0,0~15%,VYM
EWM,EWM,-8.5,3.828828828828823,0.23396789644739285,<0,0~15%,EWM
XME,XME,-7.5,0.2391024462019553,0.13527076163464874,<0,0~15%,XME
EWZ,EWZ,6.5,11.380924517261558,0.7343960547790307,0~7,0~15%,EWZ
QQQ,QQQ,7.75,3.502331165024164,0.6736788596390529,0~7,0~15%,QQQ
XLC,XLC,6.25,8.685357075203637,0.6380130107849793,0~7,0~15%,XLC
GREK,GREK,4.5,14.609135703822073,0.6238534586536294,0~7,0~15%,GREK
449180,에센피,5.75,5.828501678364351,0.6154491244477199,0~7,0~15%,에센피(449180)
GMOM,GMOM,5.5,9.612710854120232,0.6072842041371614,0~7,0~15%,GMOM
