티커,산업,Signal_sco,수익률(%),Final_score,sco_bucket,rtn_bucket,표시이름
VGK,VGK,-4.5,1.261532940763166,0.2745621437462085,<0,0~15%,VGK
EIDO,EIDO,-5.0,5.236056912665532,0.27022774485346407,<0,0~15%,EIDO
EWM,EWM,-7.5,2.2567469016170127,0.26046486733872454,<0,0~15%,EWM
ENZL,ENZL,-3.25,1.6345713048152355,0.25171837749328574,<0,0~15%,ENZL
VYM,VYM,-6.5,0.19946979379135144,0.24856615363547985,<0,0~15%,VYM
XLF,XLF,-5.25,1.8857509510634918,0.23999362478872016,<0,0~15%,XLF
EWA,EWA,-4.75,0.8893631966266691,0.2328350686767523,<0,0~15%,EWA
XME,XME,-5.75,1.5217587066846283,0.20427422537743564,<0,0~15%,XME
EWZ,EWZ,6.5,8.162083233273432,0.6525180151098612,0~7,0~15%,EWZ
091170,은행주,5.5,13.21862907683804,0.644362095942576,0~7,0~15%,은행주(091170)
XLC,XLC,7.0,6.358039803603188,0.6189784801403235,0~7,0~15%,XLC
GMOM,GMOM,5.0,9.254399526933877,0.5715079625651083,0~7,0~15%,GMOM
VWO,VWO,3.75,2.82453876855977,0.5550821683376052,0~7,0~15%,VWO
THD,THD,2.25,6.077263653812048,0.522694139457727,0~7,0~15%,THD
XLV,XLV,3.75,5.679195030941986,0.5147876321482638,0~7,0~15%,XLV
GREK,GREK,4.5,9.862320436788385,0.49744351038949436,0~7,0~15%,GREK
DBA,DBA,0.75,7.695205547211548,0.4707872592078427,0~7,0~15%,DBA
117700,건설주,4.75,5.53449583017438,0.454212080714506,0~7,0~15%,건설주(117700)
IBB,IBB,1.5,8.857164978155385,0.4359156616060288,0~7,0~15%,IBB
GUNR,GUNR,0.0,11.324205428472744,0.39785856894164584,0~7,0~15%,GUNR
SLV,SLV,0.25,10.402428835403633,0.32261000080163343,0~7,0~15%,SLV
449180,에센피,9.75,5.086285195277029,0.7125340829361977,8~10,0~15%,에센피(449180)
SPY,SPY,10.25,3.8753901479141373,0.6936241257879151,8~10,0~15%,SPY
EIS,EIS,10.25,4.380902798286623,0.6923155707875902,8~10,0~15%,EIS
EWJ,EWJ,9.0,4.119733939494097,0.6620962618271158,8~10,0~15%,EWJ
EMGF,EMGF,9.0,0.6798915857421983,0.6413785042541005,8~10,0~15%,EMGF
XLK,XLK,14.0,7.982968084559006,0.8789607686790181,11+,0~15%,XLK
SVXY,SVXY,14.5,14.87484660149143,0.8678153977782468,11+,0~15%,SVXY
449190,나스닥,14.5,4.409242711436057,0.8551927703107267,11+,0~15%,나스닥(449190)
QQQ,QQQ,15.25,2.4724288577702147,0.8403561391817354,11+,0~15%,QQQ
VUG,VUG,14.0,9.074425221103555,0.8355583827107956,11+,0~15%,VUG
ARKW,ARKW,11.5,13.810581030132463,0.8019377449263347,11+,0~15%,ARKW
EWT,EWT,11.5,6.342753593348149,0.7886846820034127,11+,0~15%,EWT
ARKK,ARKK,12.5,11.335730746612406,0.7805660577560957,11+,0~15%,ARKK
228790,화장품,-2.5,17.753120665742017,0.27935493969752145,<0,15~30%,화장품(228790)
PDBC,PDBC,7.5,23.566482367751608,0.7666543910502076,0~7,15~30%,PDBC
ARKF,ARKF,5.5,17.571965766458607,0.62130392308071,0~7,15~30%,ARKF
XLE,XLE,0.0,17.097289553489038,0.5225521117237675,0~7,15~30%,XLE
CIBR,CIBR,15.0,17.525426142633304,0.916426373859176,11+,15~30%,CIBR
IGV,IGV,11.0,20.258092344107514,0.8042120754997788,11+,15~30%,IGV
ETHA,ETHA,15.5,65.11437469272441,0.8873358828494069,11+,30%+,ETHA
IBIT,IBIT,13.5,40.08192112527542,0.8511403270877669,11+,30%+,IBIT
