티커,산업,Signal_sco,수익률(%),Final_score,sco_bucket,rtn_bucket,표시이름
229200,코스닥,-1.0,-19.381787802840435,0.43834783070132977,<0,<0%,코스닥(229200)
139230,조선주,-0.5,-20.251682762657296,0.3919756021982808,<0,<0%,조선주(139230)
244580,바이오,-2.0,-17.372679676344593,0.3806156849522889,<0,<0%,바이오(244580)
117460,에너지,-2.5,-12.618296529968454,0.35630244990486304,<0,<0%,에너지(117460)
449450,방산주,-4.0,-13.10817194142655,0.329864653556319,<0,<0%,방산주(449450)
0051G0,에셈알,-1.75,-15.227342081171802,0.319583218898625,<0,<0%,0051G0
469070,ai로봇,-6.5,-36.081003993154596,0.27084245276557845,<0,<0%,ai로봇(469070)
CARZ,CARZ,-1.75,-13.823092545698657,0.24914316580941578,<0,<0%,CARZ
SMH,SMH,-2.0,-13.292057660662914,0.23136497616174426,<0,<0%,SMH
446770,톱반도,-4.5,-18.451619778346117,0.22583639385382398,<0,<0%,톱반도(446770)
MTUM,MTUM,-3.0,-8.940485803569931,0.22068153624611211,<0,<0%,MTUM
475050,K팝,-3.75,-14.366021236727045,0.21975493220102676,<0,<0%,K팝(475050)
PDP,PDP,-3.25,-8.009621272546319,0.21906618281547738,<0,<0%,PDP
241180,니케이,-5.5,-9.782893015956052,0.20915216198865427,<0,<0%,니케이(241180)
PAVE,PAVE,-4.25,-3.286799440232546,0.20766165388777552,<0,<0%,PAVE
BOTZ,BOTZ,-5.25,-11.179838013689736,0.18562499402897203,<0,<0%,BOTZ
GRID,GRID,-5.25,-8.738504493445454,0.18551312463016448,<0,<0%,GRID
QMOM,QMOM,-5.25,-10.212308831593697,0.1730734549610575,<0,<0%,QMOM
0023A0,양자컴,-6.0,-36.422356973372004,0.16697282649969583,<0,<0%,0023A0
102970,증권주,-5.5,-26.18051404662284,0.16679290489651816,<0,<0%,증권주(102970)
091180,자동차,-6.75,-31.19176066699363,0.15286924668884175,<0,<0%,자동차(091180)
ICLN,ICLN,-5.0,-24.093045830898575,0.1347896171306357,<0,<0%,ICLN
EPHE,EPHE,-9.0,-1.4768570041989948,0.12685375627877188,<0,<0%,EPHE
XLU,XLU,-9.5,-1.6178139232053468,0.11681474512765254,<0,<0%,XLU
487230,전력인,-8.5,-23.505032563647134,0.11456305216304612,<0,<0%,전력인(487230)
0038A0,미로봇,-9.5,-21.037234042553187,0.1033239516263219,<0,<0%,0038A0
PTF,PTF,-6.5,-28.52830705855194,0.09414749236714677,<0,<0%,PTF
453810,인디아,-10.75,-6.728073688426106,0.0792813251388444,<0,<0%,인디아(453810)
TAN,TAN,-9.75,-30.78673937656483,0.04580791566426374,<0,<0%,TAN
478150,우주방,-11.5,-17.9235429287654,0.02929998700086403,<0,<0%,우주방(478150)
0048K0,중로봇,-11.5,-25.44642857142857,0.019143959314211985,<0,<0%,0048K0
371160,항셈테,-12.0,-18.91418563922942,0.018507660559091255,<0,<0%,항셈테(371160)
117700,건설주,7.75,-4.024144869215296,0.6324727535191424,0~7,<0%,건설주(117700)
117680,철강주,6.5,-10.928961748633881,0.5966552523444456,0~7,<0%,철강주(117680)
434730,원자력,4.5,-11.636414802307582,0.547245058046574,0~7,<0%,원자력(434730)
377990,신재생,4.75,-17.886435331230288,0.5346804684571023,0~7,<0%,신재생(377990)
455850,반소부,4.0,-13.452593917710198,0.5316757024667964,0~7,<0%,반소부(455850)
URA,URA,7.0,-9.565389468558683,0.5058757508682569,0~7,<0%,URA
LIT,LIT,6.5,-9.97290152505218,0.4894798372710516,0~7,<0%,LIT
EIS,EIS,7.75,-4.655088320185996,0.4877256931750233,0~7,<0%,EIS
305720,이차전,4.25,-19.84084880636605,0.4873044165881459,0~7,<0%,이차전(305720)
325020,케모멘,7.0,-13.402818555490315,0.47899573961427205,0~7,<0%,케모멘(325020)
091160,반도체,3.0,-24.176964149504197,0.47790080042060457,0~7,<0%,반도체(091160)
411060,금현물,5.25,-5.915492957746482,0.4693680224531138,0~7,<0%,금현물(411060)
VUG,VUG,5.0,-0.3281366201275393,0.46855898598559914,0~7,<0%,VUG
SLV,SLV,4.5,-9.349038985503688,0.45285408155645834,0~7,<0%,SLV
147970,티모멘,3.0,-20.817158385093173,0.44815524016586045,0~7,<0%,티모멘(147970)
495050,밸류업,4.0,-21.49920644609937,0.421640866002136,0~7,<0%,밸류업(495050)
449190,나스닥,1.0,-3.430308293530182,0.4073890871541451,0~7,<0%,나스닥(449190)
069500,코스피,2.0,-24.29454352816528,0.4048124693236635,0~7,<0%,코스피(069500)
TLT,TLT,3.0,-2.0968268575382143,0.3968195521546096,0~7,<0%,TLT
XLK,XLK,2.5,-5.258410535054114,0.39453954072415337,0~7,<0%,XLK
THD,THD,5.5,-0.13141276202580654,0.39308513106322684,0~7,<0%,THD
