티커,산업,Signal_sco,수익률(%),Final_score,sco_bucket,rtn_bucket,표시이름
EWM,EWM,-0.75,-2.4896052983575445,0.33213535980565595,<0,<0%,EWM
478150,우주방,-1.5,-7.233858777801771,0.31941089350721763,<0,<0%,우주방(478150)
FXI,FXI,-2.75,-3.0814519011503116,0.30182488083259706,<0,<0%,FXI
VNM,VNM,-0.25,-10.15175547931041,0.29110231503968537,<0,<0%,VNM
EWW,EWW,-2.5,-1.8204901917410865,0.2823690661455558,<0,<0%,EWW
ICLN,ICLN,-0.75,-13.01155216322546,0.277121673533564,<0,<0%,ICLN
EWH,EWH,-4.5,-3.797200296210146,0.2665093533913907,<0,<0%,EWH
ETHA,ETHA,-3.75,-10.985561622565765,0.26548345153825975,<0,<0%,ETHA
0038A0,미로봇,-1.0,-10.459899046550758,0.225926609277249,<0,<0%,0038A0
TAN,TAN,-2.0,-14.81056652977053,0.20272141334263596,<0,<0%,TAN
0048K0,중로봇,-1.0,-22.477064220183486,0.1964799084542912,<0,<0%,0048K0
487230,전력인,-1.5,-15.293653921955064,0.19068641585045995,<0,<0%,전력인(487230)
TLT,TLT,-6.5,-0.024219598964347888,0.1898597385138255,<0,<0%,TLT
102970,증권주,-1.0,-25.65464895635674,0.16043626116673568,<0,<0%,증권주(102970)
UNG,UNG,-4.5,-16.722687688320626,0.1308136934275209,<0,<0%,UNG
475050,K팝,-4.5,-24.059734513274332,0.11134740149970859,<0,<0%,K팝(475050)
453810,인디아,-11.0,-3.118752499000399,0.09323100872349295,<0,<0%,인디아(453810)
EWZ,EWZ,-11.75,-4.64550830687841,0.06452279620897779,<0,<0%,EWZ
371160,항셈테,-11.0,-8.977556109725683,0.052079811813539226,<0,<0%,항셈테(371160)
IBIT,IBIT,-12.0,-18.09195156755119,0.03817052107049457,<0,<0%,IBIT
URA,URA,5.5,-4.798727442875106,0.6204967324753538,0~7,<0%,URA
SLV,SLV,5.0,-12.59342729386751,0.5821130621189342,0~7,<0%,SLV
PTF,PTF,5.75,-0.6691181405177438,0.5806864184127021,0~7,<0%,PTF
LIT,LIT,5.75,-7.5892975931839635,0.5725583998203528,0~7,<0%,LIT
GLD,GLD,5.0,-2.434991254841279,0.5694231054733215,0~7,<0%,GLD
117700,건설주,6.75,-13.104325699745544,0.5676565603410607,0~7,<0%,건설주(117700)
SRVR,SRVR,5.25,-2.7901013819392917,0.5641000292610684,0~7,<0%,SRVR
EIS,EIS,6.75,-3.1226247444885225,0.5373156564418975,0~7,<0%,EIS
469070,ai로봇,4.5,-14.030874785591763,0.5259448791711895,0~7,<0%,ai로봇(469070)
117680,철강주,4.5,-23.12713708423998,0.523988823816529,0~7,<0%,철강주(117680)
117460,에너지,4.75,-11.595547309833021,0.492155239837823,0~7,<0%,에너지(117460)
377990,신재생,5.25,-22.76010450284309,0.47081298369261076,0~7,<0%,신재생(377990)
244580,바이오,3.25,-15.07750117426021,0.461797543750017,0~7,<0%,바이오(244580)
411060,금현물,4.0,-8.828382838283833,0.4610885955072509,0~7,<0%,금현물(411060)
TUR,TUR,2.75,-0.05863620036651307,0.44404911427336996,0~7,<0%,TUR
305720,이차전,3.25,-19.512195121951216,0.43780650481525124,0~7,<0%,이차전(305720)
DBA,DBA,4.25,-1.732672415915304,0.4330064841932785,0~7,<0%,DBA
229200,코스닥,3.5,-18.246968026460863,0.42173079953863024,0~7,<0%,코스닥(229200)
REMX,REMX,1.75,-14.794309844519516,0.42167059155232833,0~7,<0%,REMX
091180,자동차,1.75,-7.795229784758584,0.41807702720429896,0~7,<0%,자동차(091180)
XLC,XLC,1.75,-2.2495970694519585,0.41604795075877427,0~7,<0%,XLC
449450,방산주,3.0,-14.941860465116275,0.41103330041083447,0~7,<0%,방산주(449450)
0051G0,에셈알,2.25,-6.223386832623645,0.4106125778063103,0~7,<0%,0051G0
434730,원자력,2.75,-20.964095744680854,0.40925008319408224,0~7,<0%,원자력(434730)
147970,티모멘,3.5,-7.5981074311160635,0.37306709285576894,0~7,<0%,티모멘(147970)
EIDO,EIDO,1.25,-4.518366884308611,0.36510049299874425,0~7,<0%,EIDO
0023A0,양자컴,1.25,-9.935312655498429,0.36407732599246506,0~7,<0%,0023A0
139230,조선주,2.0,-19.51077460687245,0.3618064965132099,0~7,<0%,조선주(139230)
069500,코스피,1.75,-3.7221711936316293,0.3404912674429751,0~7,<0%,코스피(069500)
495050,밸류업,1.0,-3.22486074464966,0.32406720206376205,0~7,<0%,밸류업(495050)
455850,반소부,2.0,-15.917865917865914,0.23241325716549788,0~7,<0%,반소부(455850)
091160,반도체,0.5,-10.062333036509353,0.2270444233642389,0~7,<0%,반도체(091160)
BOTZ,BOTZ,8.0,-2.908520028687833,0.6413350672156231,8~10,<0%,BOTZ
KSA,KSA,10.0,-0.2384688646642097,0.6113034478367777,8~10,<0%,KSA
PDBC,PDBC,10.0,-4.936307312333199,0.5794609642362882,8~10,<0%,PDBC
GUNR,GUNR,11.0,-0.7948848283493182,0.6534514028869363,11+,<0%,GUNR
VNQ,VNQ,-0.75,4.613629967394295,0.36248004416469864,<0,0~15%,VNQ
XLU,XLU,-5.25,0.5477624813913229,0.2222823358059988,<0,0~15%,XLU
CARZ,CARZ,7.75,1.1241638761163575,0.5857142618503673,0~7,0~15%,CARZ
SMH,SMH,7.25,8.063089855851068,0.5803002047150532,0~7,0~15%,SMH
ITB,ITB,7.0,14.800355872926874,0.5586295500741609,0~7,0~15%,ITB
EWU,EWU,5.5,5.746986256861519,0.5506405036624265,0~7,0~15%,EWU
EWA,EWA,6.5,5.350834524526604,0.5429493199046442,0~7,0~15%,EWA
XLP,XLP,7.5,0.6763111207843009,0.5366048499198428,0~7,0~15%,XLP
EPHE,EPHE,6.5,7.973930591078671,0.5316426842867349,0~7,0~15%,EPHE
ENZL,ENZL,5.5,8.483449714877178,0.5289096186518191,0~7,0~15%,ENZL
THD,THD,6.75,4.908106358811537,0.5086971785377014,0~7,0~15%,THD
241180,니케이,7.0,7.116973474416577,0.5046159380877608,0~7,0~15%,니케이(241180)
EWL,EWL,6.5,4.477602159343053,0.5005153224689445,0~7,0~15%,EWL
325020,케모멘,6.25,2.0380434782608647,0.489347883753305,0~7,0~15%,케모멘(325020)
INDA,INDA,4.5,5.309918124024393,0.4891615764433638,0~7,0~15%,INDA
091170,은행주,3.0,8.92556416301784,0.4164474632690477,0~7,0~15%,은행주(091170)
446770,톱반도,2.5,0.7675028079370927,0.3074039193859488,0~7,0~15%,톱반도(446770)
COPX,COPX,9.5,8.329591032057237,0.7295764240592386,8~10,0~15%,COPX
PICK,PICK,9.25,2.468931648459405,0.6655094477482522,8~10,0~15%,PICK
EWQ,EWQ,8.5,9.371373242065184,0.651114758881594,8~10,0~15%,EWQ
MTUM,MTUM,9.5,8.650614053992655,0.6353222163971507,8~10,0~15%,MTUM
EZA,EZA,9.0,3.5718046853023377,0.6322936252942007,8~10,0~15%,EZA
DIA,DIA,8.5,8.997865610615374,0.6124601009402909,8~10,0~15%,DIA
PDP,PDP,8.75,4.866110133568835,0.6118904606614265,8~10,0~15%,PDP
EWY,EWY,8.0,3.2984657472987733,0.6093252943524616,8~10,0~15%,EWY
XLY,XLY,10.0,2.9736241120291496,0.597134655804156,8~10,0~15%,XLY
IGV,IGV,14.0,13.327387458608264,0.8392246237271966,11+,0~15%,IGV
EWJ,EWJ,16.0,9.373862095343476,0.8268585517873187,11+,0~15%,EWJ
EWP,EWP,16.0,14.269608091299691,0.8192417531454107,11+,0~15%,EWP
EWG,EWG,16.0,7.174109310575472,0.8159508918152527,11+,0~15%,EWG
VTV,VTV,16.0,10.417251961146867,0.7951868992004035,11+,0~15%,VTV
SCHD,SCHD,16.0,8.362123508714436,0.7942390603858069,11+,0~15%,SCHD
ARKF,ARKF,16.0,7.654317220052076,0.7907910224193837,11+,0~15%,ARKF
EWC,EWC,16.0,8.788831668636421,0.7904180855527081,11+,0~15%,EWC
XME,XME,11.75,6.443095607178173,0.7900597160068359,11+,0~15%,XME
EFA,EFA,16.0,8.275213725387909,0.7894094832990802,11+,0~15%,EFA
IJH,IJH,16.0,10.36529617311064,0.7876434126661667,11+,0~15%,IJH
SCZ,SCZ,16.0,5.587322289153573,0.7859370847476812,11+,0~15%,SCZ
XLV,XLV,15.0,14.110868171858959,0.7788240114778462,11+,0~15%,XLV
IWM,IWM,15.5,12.009323609176192,0.7762886630200674,11+,0~15%,IWM
VYM,VYM,16.0,7.473707927661999,0.7686483235302802,11+,0~15%,VYM
XLF,XLF,14.0,14.214740533192582,0.7597511736183895,11+,0~15%,XLF
XLI,XLI,15.0,10.796993746217609,0.7549325713354283,11+,0~15%,XLI
VGK,VGK,14.5,8.353315446757637,0.7516957570753747,11+,0~15%,VGK
ARKW,ARKW,13.0,8.000847134805067,0.7447975186537301,11+,0~15%,ARKW
SPY,SPY,14.5,6.077164818737968,0.7432812074319792,11+,0~15%,SPY
XLK,XLK,12.0,9.82255189293413,0.7365880757405787,11+,0~15%,XLK
XLE,XLE,13.75,1.740051853819824,0.7345812937198173,11+,0~15%,XLE
GMOM,GMOM,14.0,2.5099911448896117,0.7322084717002421,11+,0~15%,GMOM
ARKK,ARKK,12.25,9.798213663560219,0.7276940956036946,11+,0~15%,ARKK
EWI,EWI,11.5,12.417553331198228,0.7154604198327433,11+,0~15%,EWI
449180,에센피,14.5,5.067873303167425,0.6981963883620085,11+,0~15%,에센피(449180)
PAVE,PAVE,11.5,9.099299770134017,0.6795070853932583,11+,0~15%,PAVE
GRID,GRID,12.25,1.9555242062066824,0.6769140631975428,11+,0~15%,GRID
HYG,HYG,14.5,1.9347935227080004,0.6762242054518394,11+,0~15%,HYG
VUG,VUG,11.5,3.6668167270537344,0.6734864905810077,11+,0~15%,VUG
EMGF,EMGF,11.0,4.394901433088272,0.6696535690492001,11+,0~15%,EMGF
VWO,VWO,11.5,3.9855427554890355,0.6695614010538617,11+,0~15%,VWO
QMOM,QMOM,11.5,3.65983500444218,0.6685827432361877,11+,0~15%,QMOM
QQQ,QQQ,11.0,4.325312633614575,0.6676967694164313,11+,0~15%,QQQ
XLB,XLB,11.0,7.5478543961176925,0.664222629506336,11+,0~15%,XLB
449190,나스닥,11.25,3.5477225909819277,0.6064753225337158,11+,0~15%,나스닥(449190)
JETS,JETS,6.5,27.247079300269796,0.5789662869011287,0~7,15~30%,JETS
228790,화장품,15.0,20.244565217391308,0.8896618472193012,11+,15~30%,화장품(228790)
GREK,GREK,15.0,22.792534261278252,0.8853183199886825,11+,15~30%,GREK
CIBR,CIBR,15.0,23.98711765021533,0.8404684911370479,11+,15~30%,CIBR
SVXY,SVXY,16.0,17.54877149727787,0.8362094561861669,11+,15~30%,SVXY
ITA,ITA,14.0,16.044207692898958,0.8342339532499301,11+,15~30%,ITA
EWS,EWS,14.0,17.30579076522649,0.8117431746233907,11+,15~30%,EWS
EWT,EWT,12.75,19.197366988392762,0.7899305511046195,11+,15~30%,EWT
IBB,IBB,14.0,20.767326003362996,0.779131260297382,11+,15~30%,IBB
KBE,KBE,15.0,16.24695808945247,0.7627568539382138,11+,15~30%,KBE
KRE,KRE,13.0,16.031362590681653,0.7167941900197765,11+,15~30%,KRE
XBI,XBI,13.0,24.295722008042,0.7151856804928974,11+,15~30%,XBI
