티커,산업,Signal_sco,수익률(%),Final_score,sco_bucket,rtn_bucket,표시이름
478150,우주방,-1.5,-7.233858777801771,0.30771439729685207,<0,<0%,우주방(478150)
VNM,VNM,-1.0,-11.185913553347138,0.300274491377752,<0,<0%,VNM
ETHA,ETHA,-1.0,-10.780668134560967,0.2836519827298896,<0,<0%,ETHA
EWH,EWH,-4.0,-4.298238387639131,0.2612038034400591,<0,<0%,EWH
ICLN,ICLN,-1.25,-15.619851133208373,0.2575383383517217,<0,<0%,ICLN
XLU,XLU,-3.5,-0.10759016994658088,0.2461731885235496,<0,<0%,XLU
FXI,FXI,-4.5,-2.418472465450505,0.23929215816886606,<0,<0%,FXI
EWW,EWW,-5.0,-3.1072457269351594,0.22411272626745124,<0,<0%,EWW
0038A0,미로봇,-1.0,-10.459899046550758,0.22178155408854597,<0,<0%,0038A0
0048K0,중로봇,-1.0,-22.477064220183486,0.1898852269033977,<0,<0%,0048K0
487230,전력인,-1.5,-15.293653921955064,0.18579101963378022,<0,<0%,전력인(487230)
TLT,TLT,-6.5,-1.9165569640560265,0.17457778266403862,<0,<0%,TLT
102970,증권주,-1.0,-25.65464895635674,0.15579303636674607,<0,<0%,증권주(102970)
TAN,TAN,-4.5,-19.071837808670978,0.1258532416296039,<0,<0%,TAN
IBIT,IBIT,-8.5,-17.208463788777294,0.10696468102627261,<0,<0%,IBIT
475050,K팝,-4.5,-24.059734513274332,0.10571820996246324,<0,<0%,K팝(475050)
UNG,UNG,-7.0,-14.447344477627999,0.09268838404179913,<0,<0%,UNG
453810,인디아,-11.0,-3.118752499000399,0.08527535130254844,<0,<0%,인디아(453810)
EWZ,EWZ,-11.5,-6.684645744541728,0.04856638641761348,<0,<0%,EWZ
371160,항셈테,-11.0,-8.977556109725683,0.04558145428222452,<0,<0%,항셈테(371160)
URA,URA,5.5,-5.807662078177788,0.6166798111235253,0~7,<0%,URA
LIT,LIT,6.5,-8.29113499451789,0.6147381628332134,0~7,<0%,LIT
SLV,SLV,5.0,-13.327518135768134,0.5782546574193296,0~7,<0%,SLV
117700,건설주,6.75,-13.104325699745544,0.5662129776709283,0~7,<0%,건설주(117700)
GLD,GLD,5.0,-2.8533789737100634,0.5655812630955361,0~7,<0%,GLD
SRVR,SRVR,6.0,-4.811563205982672,0.5398102803783169,0~7,<0%,SRVR
469070,ai로봇,4.5,-14.030874785591763,0.5232792919592425,0~7,<0%,ai로봇(469070)
XLY,XLY,7.5,-0.8117312744472027,0.5029607150393096,0~7,<0%,XLY
117680,철강주,4.5,-23.12713708423998,0.4961238907099089,0~7,<0%,철강주(117680)
EIS,EIS,7.0,-6.782110384419293,0.49151702010465326,0~7,<0%,EIS
REMX,REMX,2.75,-17.07291442309057,0.47386129374596275,0~7,<0%,REMX
117460,에너지,4.75,-11.595547309833021,0.47168399083149276,0~7,<0%,에너지(117460)
XLP,XLP,6.5,-0.295175114417523,0.4715058141224456,0~7,<0%,XLP
377990,신재생,5.25,-22.76010450284309,0.4485259694348159,0~7,<0%,신재생(377990)
411060,금현물,4.0,-8.828382838283833,0.4460829896075094,0~7,<0%,금현물(411060)
244580,바이오,3.25,-15.07750117426021,0.4394160051310774,0~7,<0%,바이오(244580)
305720,이차전,3.25,-19.512195121951216,0.4153287448014481,0~7,<0%,이차전(305720)
229200,코스닥,3.5,-18.246968026460863,0.40127355481769256,0~7,<0%,코스닥(229200)
091180,자동차,1.75,-7.795229784758584,0.4011474332706176,0~7,<0%,자동차(091180)
0051G0,에셈알,2.25,-6.223386832623645,0.3969434577308102,0~7,<0%,0051G0
449450,방산주,3.0,-14.941860465116275,0.39239232434170007,0~7,<0%,방산주(449450)
434730,원자력,2.75,-20.964095744680854,0.38846444293073323,0~7,<0%,원자력(434730)
EWM,EWM,0.5,-2.7684376129402,0.36558996963137674,0~7,<0%,EWM
147970,티모멘,3.5,-7.5981074311160635,0.36334417943505326,0~7,<0%,티모멘(147970)
EIDO,EIDO,1.75,-4.839240460287375,0.3506278359524341,0~7,<0%,EIDO
0023A0,양자컴,1.25,-9.935312655498429,0.35009083960859066,0~7,<0%,0023A0
XLC,XLC,1.25,-4.299480569638647,0.34874649604490615,0~7,<0%,XLC
139230,조선주,2.0,-19.51077460687245,0.3440210020800758,0~7,<0%,조선주(139230)
069500,코스피,1.75,-3.7221711936316293,0.33189687776740606,0~7,<0%,코스피(069500)
495050,밸류업,1.0,-3.22486074464966,0.3163074250946748,0~7,<0%,밸류업(495050)
455850,반소부,2.0,-15.917865917865914,0.22898719547100863,0~7,<0%,반소부(455850)
091160,반도체,0.5,-10.062333036509353,0.22367116226527042,0~7,<0%,반도체(091160)
BOTZ,BOTZ,8.0,-3.595125208466854,0.6285484626719835,8~10,<0%,BOTZ
CARZ,CARZ,10.0,-1.2944251999569611,0.6139328989383772,8~10,<0%,CARZ
TUR,TUR,8.0,-1.2694859934661795,0.5072969492524126,8~10,<0%,TUR
PDBC,PDBC,11.0,-1.1400705263381328,0.6130873045134172,11+,<0%,PDBC
EWQ,EWQ,7.5,6.101028875696235,0.5920320750277138,0~7,0~15%,EWQ
EWA,EWA,6.0,3.6862618385117063,0.5240571489011774,0~7,0~15%,EWA
EWU,EWU,4.5,3.803366128996055,0.5126654328150129,0~7,0~15%,EWU
241180,니케이,7.0,7.116973474416577,0.4992397843062936,0~7,0~15%,니케이(241180)
ITB,ITB,4.5,8.72057224084568,0.4977762967698708,0~7,0~15%,ITB
ENZL,ENZL,4.0,8.290773118402495,0.4934254591125745,0~7,0~15%,ENZL
325020,케모멘,6.25,2.0380434782608647,0.48086987749760174,0~7,0~15%,케모멘(325020)
EWL,EWL,4.5,2.7813996082191705,0.46283930773523835,0~7,0~15%,EWL
INDA,INDA,3.0,3.2486492261971645,0.44914827197575824,0~7,0~15%,INDA
EPHE,EPHE,3.75,5.8230717358638495,0.4367781448348922,0~7,0~15%,EPHE
091170,은행주,3.0,8.92556416301784,0.41326666282389823,0~7,0~15%,은행주(091170)
VNQ,VNQ,1.0,2.4392183582856664,0.3391349398358544,0~7,0~15%,VNQ
446770,톱반도,2.5,0.7675028079370927,0.3061791285675093,0~7,0~15%,톱반도(446770)
COPX,COPX,9.0,6.471634388324854,0.7410631647869842,8~10,0~15%,COPX
PICK,PICK,9.5,1.4188918743840429,0.7024408919202193,8~10,0~15%,PICK
EWY,EWY,10.75,2.7705321615979495,0.6730920313656472,8~10,0~15%,EWY
PTF,PTF,9.5,0.16088267896792185,0.6635994301303582,8~10,0~15%,PTF
EZA,EZA,8.75,1.6992969642683597,0.6555651379622044,8~10,0~15%,EZA
SMH,SMH,10.0,5.208450320270819,0.6161056145875698,8~10,0~15%,SMH
XLB,XLB,9.0,5.461243825396611,0.5954913846154272,8~10,0~15%,XLB
THD,THD,8.75,4.548704774253864,0.5736596382833279,8~10,0~15%,THD
DIA,DIA,8.0,7.1085436994909434,0.5692264651121242,8~10,0~15%,DIA
DBA,DBA,8.25,0.6077943527613039,0.5328954917338123,8~10,0~15%,DBA
EWJ,EWJ,16.0,8.215526833961938,0.8102981188146191,11+,0~15%,EWJ
EWC,EWC,16.0,7.193501725474505,0.8014687539903748,11+,0~15%,EWC
XME,XME,12.5,4.409217196099502,0.8001841111940379,11+,0~15%,XME
VTV,VTV,16.0,9.323304519405129,0.7836385762971293,11+,0~15%,VTV
IJH,IJH,16.0,8.085663816719046,0.780094416891902,11+,0~15%,IJH
EWG,EWG,15.0,4.57505485860632,0.7771476972566375,11+,0~15%,EWG
ITA,ITA,12.5,12.583455501420993,0.7744582122144045,11+,0~15%,ITA
IWM,IWM,16.0,8.901660865865125,0.7702661726429746,11+,0~15%,IWM
SCZ,SCZ,16.0,3.5791090965517025,0.7670374903231223,11+,0~15%,SCZ
XLE,XLE,15.0,5.403538827857957,0.7661485232786742,11+,0~15%,XLE
EFA,EFA,15.0,6.317466742597255,0.7615584168242995,11+,0~15%,EFA
EWP,EWP,14.0,10.951966489598819,0.7611417225260445,11+,0~15%,EWP
XLI,XLI,15.5,9.399883528199604,0.7606534409772655,11+,0~15%,XLI
SCHD,SCHD,15.0,7.606150713072335,0.7605034739306104,11+,0~15%,SCHD
KBE,KBE,14.5,12.755072084621965,0.7387828958200948,11+,0~15%,KBE
XLV,XLV,12.5,14.039777607731029,0.7383274582565146,11+,0~15%,XLV
XLK,XLK,13.0,7.568557770481488,0.7334249356428587,11+,0~15%,XLK
IGV,IGV,12.0,9.311102981304153,0.7319354909734433,11+,0~15%,IGV
GMOM,GMOM,14.0,2.4526452434396884,0.7315547171805791,11+,0~15%,GMOM
ARKK,ARKK,12.5,7.792726724007837,0.7278710733855344,11+,0~15%,ARKK
SPY,SPY,14.5,4.507326700861758,0.7220516080311774,11+,0~15%,SPY
ARKF,ARKF,15.0,5.009731096305248,0.7168665646146605,11+,0~15%,ARKF
QMOM,QMOM,13.0,3.0453553300627823,0.7115659427667321,11+,0~15%,QMOM
EMGF,EMGF,13.0,3.7845479724588182,0.7113294957709565,11+,0~15%,EMGF
VGK,VGK,12.5,5.796037836072254,0.7057136634768987,11+,0~15%,VGK
ARKW,ARKW,13.0,5.062155853984773,0.7043101517825541,11+,0~15%,ARKW
KRE,KRE,13.0,12.538085770325225,0.7035370781833648,11+,0~15%,KRE
XLF,XLF,13.5,11.849987469512978,0.7021180744294627,11+,0~15%,XLF
VYM,VYM,14.0,6.352143394528409,0.6945733017927371,11+,0~15%,VYM
449180,에센피,14.5,5.067873303167425,0.6910882165990768,11+,0~15%,에센피(449180)
GRID,GRID,13.0,0.7816229960776244,0.690499325618074,11+,0~15%,GRID
MTUM,MTUM,12.25,7.6223640088022515,0.6883471717295745,11+,0~15%,MTUM
EWI,EWI,11.0,9.73170152764622,0.6882717908001257,11+,0~15%,EWI
PAVE,PAVE,11.5,7.97024550147265,0.6860171183280682,11+,0~15%,PAVE
QQQ,QQQ,13.0,2.4569923944156358,0.6830277164069213,11+,0~15%,QQQ
PDP,PDP,11.5,5.060443051678165,0.6795810788342239,11+,0~15%,PDP
HYG,HYG,15.0,1.1504011209031662,0.6740869930409563,11+,0~15%,HYG
GUNR,GUNR,11.75,0.06630291990958881,0.6726164428715019,11+,0~15%,GUNR
VWO,VWO,12.0,3.0539852572603943,0.6699697390794044,11+,0~15%,VWO
KSA,KSA,11.5,0.7077226146885218,0.6397576528444916,11+,0~15%,KSA
VUG,VUG,11.0,1.7946862375199935,0.6358997980773988,11+,0~15%,VUG
449190,나스닥,11.25,3.5477225909819277,0.5995778775167518,11+,0~15%,나스닥(449190)
JETS,JETS,6.0,16.67927291352187,0.48177785716160904,0~7,15~30%,JETS
228790,화장품,15.0,20.244565217391308,0.8885874207016414,11+,15~30%,화장품(228790)
GREK,GREK,15.5,18.95711871814152,0.8740202360645373,11+,15~30%,GREK
EWS,EWS,15.0,16.69906803999668,0.8344823110618619,11+,15~30%,EWS
IBB,IBB,14.0,20.277756090990472,0.8179340434351335,11+,15~30%,IBB
EWT,EWT,13.0,17.275897736231105,0.8047420601605867,11+,15~30%,EWT
SVXY,SVXY,16.0,15.95173845582929,0.7986852215694533,11+,15~30%,SVXY
CIBR,CIBR,13.0,19.85560508629769,0.7640557256242341,11+,15~30%,CIBR
XBI,XBI,13.0,21.241054160121408,0.755255382424113,11+,15~30%,XBI
