티커,산업,Signal_sco,수익률(%),Final_score,sco_bucket,rtn_bucket,표시이름
229200,코스닥,-0.5,-15.739078396169958,0.4343371985448975,<0,<0%,코스닥(229200)
434730,원자력,-1.75,-11.294639443297394,0.37318831093381866,<0,<0%,원자력(434730)
305720,이차전,-7.25,-10.996884735202494,0.339458628003107,<0,<0%,이차전(305720)
469070,ai로봇,-4.5,-6.689536878216118,0.33724805570011807,<0,<0%,ai로봇(469070)
147970,티모멘,-4.0,-16.50454808349545,0.3199311616404902,<0,<0%,티모멘(147970)
475050,K팝,-7.0,-11.213114754098363,0.31156249797092267,<0,<0%,K팝(475050)
377990,신재생,-5.0,-12.189165186500883,0.3078042153534818,<0,<0%,신재생(377990)
139230,조선주,-5.0,-15.60372744696319,0.28616744515828424,<0,<0%,조선주(139230)
411060,금현물,-4.75,-3.717135086128742,0.283207829340052,<0,<0%,금현물(411060)
371160,항셈테,-4.0,-12.885906040268457,0.2662412878813583,<0,<0%,항셈테(371160)
453810,인디아,-5.5,-15.24070271503536,0.2604627224730315,<0,<0%,인디아(453810)
0048K0,중로봇,-4.25,-22.197133320243466,0.2513330489680301,<0,<0%,0048K0
449450,방산주,-5.25,-16.64024034048235,0.22038227304991884,<0,<0%,방산주(449450)
102970,증권주,-9.0,-17.717703793007512,0.203257453700212,<0,<0%,증권주(102970)
478150,우주방,-6.5,-21.42233856893543,0.17361594871388739,<0,<0%,우주방(478150)
244580,바이오,-10.75,-20.630081300813007,0.08478112155091785,<0,<0%,바이오(244580)
0051G0,에셈알,-9.5,-20.920502092050206,0.05693285753738933,<0,<0%,0051G0
091180,자동차,-11.5,-18.935583319811776,0.0332684986631977,<0,<0%,자동차(091180)
0038A0,미로봇,4.5,-13.08599206570934,0.64588109622553,0~7,<0%,0038A0
069500,코스피,7.75,-17.28367856618187,0.6328056140802679,0~7,<0%,코스피(069500)
446770,톱반도,6.5,-17.231771526909924,0.6278584594168347,0~7,<0%,톱반도(446770)
495050,밸류업,6.25,-14.819333402554246,0.6224429948204859,0~7,<0%,밸류업(495050)
325020,케모멘,2.75,-2.7289608064195225,0.5555071403888593,0~7,<0%,케모멘(325020)
241180,니케이,2.0,-12.985224142248942,0.5487171872164088,0~7,<0%,니케이(241180)
0023A0,양자컴,3.5,-22.7447364376825,0.5329723741708509,0~7,<0%,0023A0
487230,전력인,2.75,-24.617737003058103,0.5178443711144696,0~7,<0%,전력인(487230)
455850,반소부,9.0,-3.1961857672611726,0.7093370667615942,8~10,<0%,반소부(455850)
091160,반도체,9.75,-17.240767570444394,0.657265533533172,8~10,<0%,반도체(091160)
117460,에너지,-3.75,1.6446881019410275,0.5048660392487375,<0,0~15%,에너지(117460)
117680,철강주,-0.25,3.969270166453276,0.47064380148247886,<0,0~15%,철강주(117680)
GMOM,GMOM,5.5,9.558764469164437,0.7476919200283962,0~7,0~15%,GMOM
091170,은행주,5.5,12.838584853510238,0.7176729350399195,0~7,0~15%,은행주(091170)
117700,건설주,4.75,4.397270659590591,0.5463347469846992,0~7,0~15%,건설주(117700)
449180,에센피,9.75,4.995458673932784,0.8493392194967013,8~10,0~15%,에센피(449180)
449190,나스닥,14.5,4.3641122845022196,0.9527033821413142,11+,0~15%,나스닥(449190)
228790,화장품,-2.5,18.169209431345344,0.2943887289414249,<0,15~30%,화장품(228790)
