티커,산업,Signal_sco,수익률(%),Final_score,sco_bucket,rtn_bucket,표시이름
434730,원자력,-0.25,-17.595211471420114,0.45183204381033454,<0,<0%,원자력(434730)
229200,코스닥,-1.75,-21.23845736013037,0.4170484356006276,<0,<0%,코스닥(229200)
244580,바이오,-2.25,-19.654528478057887,0.34468670956173647,<0,<0%,바이오(244580)
QQQ,QQQ,-2.0,-4.223550636831197,0.33827172750894663,<0,<0%,QQQ
139230,조선주,-4.25,-24.81994459833795,0.33646511419782715,<0,<0%,조선주(139230)
449190,나스닥,-1.5,-4.22626788036411,0.330386224212657,<0,<0%,나스닥(449190)
117460,에너지,-4.5,-16.41009852216748,0.32523795265177813,<0,<0%,에너지(117460)
XLK,XLK,-1.5,-6.599918267266036,0.3231847195499766,<0,<0%,XLK
449450,방산주,-6.75,-18.038091036105598,0.3188787188029937,<0,<0%,방산주(449450)
TLT,TLT,-1.5,-2.5389025389025432,0.2998729944691054,<0,<0%,TLT
SRVR,SRVR,-1.75,-7.101280558789281,0.2994585267993481,<0,<0%,SRVR
CARZ,CARZ,-2.75,-12.138461448550341,0.27262308303014343,<0,<0%,CARZ
GRID,GRID,-4.75,-6.482558891216095,0.25562606336567684,<0,<0%,GRID
MTUM,MTUM,-5.0,-4.0797652478465345,0.25457794388483374,<0,<0%,MTUM
0051G0,에셈알,-3.75,-16.507177033492827,0.2534033728768218,<0,<0%,0051G0
PDP,PDP,-5.75,-3.7596715372131606,0.2484835995786375,<0,<0%,PDP
469070,ai로봇,-6.0,-36.60739486311036,0.24703948563524647,<0,<0%,ai로봇(469070)
SMH,SMH,-5.75,-8.561886115726946,0.24178019223178665,<0,<0%,SMH
PTF,PTF,-6.75,-22.664213995554526,0.2230278549741968,<0,<0%,PTF
QMOM,QMOM,-5.75,-6.528781460254185,0.21947144872909,<0,<0%,QMOM
446770,톱반도,-6.0,-16.315959857559083,0.1943764155170443,<0,<0%,톱반도(446770)
241180,니케이,-6.5,-9.404965191120452,0.1912872313618585,<0,<0%,니케이(241180)
BOTZ,BOTZ,-7.25,-12.241379310344824,0.17678897502723334,<0,<0%,BOTZ
091180,자동차,-6.0,-32.95194508009154,0.16539492639677253,<0,<0%,자동차(091180)
475050,K팝,-7.0,-17.12707182320442,0.13821607138474504,<0,<0%,K팝(475050)
102970,증권주,-8.0,-29.020509871573697,0.13347671875858455,<0,<0%,증권주(102970)
0023A0,양자컴,-6.0,-36.897905759162306,0.1326574039621493,<0,<0%,0023A0
ICLN,ICLN,-8.0,-23.263888888888886,0.11849482007184461,<0,<0%,ICLN
453810,인디아,-10.75,-6.6799204771371805,0.08066958990732798,<0,<0%,인디아(453810)
487230,전력인,-10.0,-22.3393868385081,0.05762321544852751,<0,<0%,전력인(487230)
TAN,TAN,-11.0,-31.421341206242083,0.047953009794983355,<0,<0%,TAN
0038A0,미로봇,-11.0,-22.06153037075993,0.0414433431433923,<0,<0%,0038A0
371160,항셈테,-12.0,-14.434250764525991,0.03053956131195312,<0,<0%,항셈테(371160)
478150,우주방,-11.5,-19.867015917791655,0.01974215484990783,<0,<0%,우주방(478150)
0048K0,중로봇,-11.5,-22.365393465255412,0.012083317807924258,<0,<0%,0048K0
URA,URA,7.25,-4.9267906608626895,0.6439350021074621,0~7,<0%,URA
117680,철강주,6.25,-13.568340538742929,0.6011201673618595,0~7,<0%,철강주(117680)
117700,건설주,2.75,-5.9895833333333375,0.5502607281566891,0~7,<0%,건설주(117700)
SLV,SLV,6.0,-8.984779074922411,0.5347581811876843,0~7,<0%,SLV
LIT,LIT,7.5,-11.813218724590547,0.5322882694142118,0~7,<0%,LIT
EWY,EWY,6.0,-17.314259344716188,0.529044316413746,0~7,<0%,EWY
411060,금현물,6.25,-3.671416596814747,0.5216683976481483,0~7,<0%,금현물(411060)
305720,이차전,3.25,-23.367088607594933,0.5052277962170503,0~7,<0%,이차전(305720)
455850,반소부,2.5,-14.832784612718763,0.5016737946371724,0~7,<0%,반소부(455850)
IGV,IGV,4.5,-4.930362116991649,0.4836789547357644,0~7,<0%,IGV
091160,반도체,3.25,-23.10017532192733,0.47345510088843695,0~7,<0%,반도체(091160)
XLC,XLC,6.5,-2.594931234322295,0.4663691867936695,0~7,<0%,XLC
XLY,XLY,5.5,-0.8714781284372641,0.4653893937465756,0~7,<0%,XLY
REMX,REMX,3.5,-21.498240321769746,0.45919035683297543,0~7,<0%,REMX
377990,신재생,0.5,-22.707747000444378,0.44976631891302976,0~7,<0%,신재생(377990)
495050,밸류업,3.5,-20.85874603561845,0.4217175150237198,0~7,<0%,밸류업(495050)
069500,코스피,2.25,-22.8155168145974,0.4117384218545181,0~7,<0%,코스피(069500)
EIS,EIS,2.5,-7.63625503956995,0.408733035798916,0~7,<0%,EIS
EIDO,EIDO,3.75,-2.7237354085603127,0.39906840218988776,0~7,<0%,EIDO
VUG,VUG,1.0,-3.1897220068667687,0.39118728018091387,0~7,<0%,VUG
325020,케모멘,3.75,-13.06146572104019,0.3909721337382964,0~7,<0%,케모멘(325020)
147970,티모멘,0.5,-23.44892221180881,0.38413457619730557,0~7,<0%,티모멘(147970)
CIBR,CIBR,1.5,-0.5204460966542812,0.36496527955456265,0~7,<0%,CIBR
UNG,UNG,1.75,-9.792027729636043,0.36046159615415796,0~7,<0%,UNG
EWT,EWT,9.5,-0.028190189813948052,0.6653075749259131,8~10,<0%,EWT
XME,XME,9.5,-5.609603012709863,0.6555744599316744,8~10,<0%,XME
