티커,산업,Signal_sco,수익률(%),Final_score,sco_bucket,rtn_bucket,표시이름
228790,화장품,-1.0,-6.273525721455453,0.5368950563260104,<0,<0%,화장품(228790)
COPX,COPX,-2.0,-3.074431367514918,0.49584890075667715,<0,<0%,COPX
ARKF,ARKF,-1.0,-5.302851717692625,0.4658364237604179,<0,<0%,ARKF
PICK,PICK,-2.75,-4.563781543899593,0.4536324963795472,<0,<0%,PICK
EWG,EWG,-4.0,-1.4936005572605549,0.4077695895126549,<0,<0%,EWG
371160,항셈테,-3.0,-4.292929292929292,0.38962203212917484,<0,<0%,항셈테(371160)
XLB,XLB,-5.5,-2.1848666419043816,0.38846508057559265,<0,<0%,XLB
VWO,VWO,-5.0,-0.6482808160343412,0.3785845111688269,<0,<0%,VWO
GLD,GLD,-3.75,-13.71630529815635,0.3716007058000382,<0,<0%,GLD
EIS,EIS,-4.5,-5.68333300702103,0.36776157895101325,<0,<0%,EIS
091180,자동차,-6.5,-6.489586477512832,0.35235129713031976,<0,<0%,자동차(091180)
KSA,KSA,-8.5,-3.212796684211039,0.33524159272342496,<0,<0%,KSA
XLC,XLC,-6.25,-8.09413515573022,0.33318722940692913,<0,<0%,XLC
XME,XME,-5.5,-13.426669562145987,0.3245403653069758,<0,<0%,XME
GRID,GRID,-6.25,-3.516734056149551,0.3111432015106499,<0,<0%,GRID
117460,에너지,-7.0,-22.14125560538116,0.30736474250028395,<0,<0%,에너지(117460)
SRVR,SRVR,-5.75,-10.514156755884441,0.2822467884182893,<0,<0%,SRVR
SLV,SLV,-6.5,-23.72311205149534,0.2660306509226194,<0,<0%,SLV
117700,건설주,-5.75,-31.437768240343345,0.2634591608487206,<0,<0%,건설주(117700)
INDA,INDA,-9.75,-3.3616845109466276,0.25627080046959466,<0,<0%,INDA
ARKK,ARKK,-9.5,-2.82168984454374,0.2547437851478524,<0,<0%,ARKK
411060,금현물,-8.0,-13.949768037114064,0.24708327826246626,<0,<0%,금현물(411060)
EZA,EZA,-10.0,-10.40487735540382,0.24513653206499977,<0,<0%,EZA
TLT,TLT,-12.0,-2.685129572546352,0.21294222990473774,<0,<0%,TLT
377990,신재생,-7.0,-20.762052877138416,0.2081175922755839,<0,<0%,신재생(377990)
XLY,XLY,-11.0,-7.2238400389962765,0.1996536060746854,<0,<0%,XLY
ICLN,ICLN,-8.25,-7.929956289019957,0.19212547814681163,<0,<0%,ICLN
102970,증권주,-9.5,-26.8177028451001,0.18638381331431422,<0,<0%,증권주(102970)
453810,인디아,-12.0,-4.615981380915435,0.181530107853557,<0,<0%,인디아(453810)
475050,K팝,-11.0,-23.717277486910994,0.17409048469147603,<0,<0%,K팝(475050)
BOTZ,BOTZ,-11.5,-10.42548845400243,0.1720128399245095,<0,<0%,BOTZ
URA,URA,-8.0,-27.22222427795754,0.17090421068559244,<0,<0%,URA
117680,철강주,-9.0,-33.75,0.16707911246737941,<0,<0%,철강주(117680)
469070,ai로봇,-7.25,-27.710843373493976,0.1655293811361418,<0,<0%,ai로봇(469070)
478150,우주방,-12.0,-4.897959183673473,0.15916693244859784,<0,<0%,우주방(478150)
TAN,TAN,-11.0,-8.689723280722916,0.15896651043881624,<0,<0%,TAN
ITB,ITB,-12.0,-5.672593083117117,0.13965770114560003,<0,<0%,ITB
0038A0,미로봇,-10.5,-5.6731334509112274,0.1313234533095767,<0,<0%,0038A0
139230,조선주,-8.25,-26.68262835860601,0.12758508356255413,<0,<0%,조선주(139230)
VNM,VNM,-12.0,-11.255995611575731,0.12719267896062592,<0,<0%,VNM
449450,방산주,-8.75,-29.989394222970866,0.12206910158223126,<0,<0%,방산주(449450)
305720,이차전,-9.0,-31.80160466812546,0.11982458708393987,<0,<0%,이차전(305720)
LIT,LIT,-9.75,-17.87686141860846,0.1173004334278924,<0,<0%,LIT
434730,원자력,-8.5,-27.843980343980345,0.11651488806930341,<0,<0%,원자력(434730)
487230,전력인,-9.0,-6.381226842321941,0.11310689875156073,<0,<0%,전력인(487230)
0051G0,에셈알,-10.5,-19.055893426006378,0.08907988882356957,<0,<0%,0051G0
455850,반소부,-9.0,-19.430228590924603,0.07294567008812171,<0,<0%,반소부(455850)
0023A0,양자컴,-12.0,-11.997876482038572,0.045491879375967055,<0,<0%,0023A0
0048K0,중로봇,-12.0,-12.962050271069492,0.04204846502836396,<0,<0%,0048K0
244580,바이오,-11.5,-35.444579780755184,0.022215366152399406,<0,<0%,바이오(244580)
229200,코스닥,-11.5,-32.031448135937104,0.007602821561738023,<0,<0%,코스닥(229200)
REMX,REMX,-12.0,-30.56959043413713,0.0,<0,<0%,REMX
EWH,EWH,7.0,-2.0203131250236206,0.7546432922893076,0~7,<0%,EWH
GUNR,GUNR,6.0,-2.269439480800617,0.7508000133469436,0~7,<0%,GUNR
FXI,FXI,4.0,-4.44563171483916,0.6664806299840966,0~7,<0%,FXI
EWZ,EWZ,4.0,-7.994236127060461,0.6650874135095264,0~7,<0%,EWZ
EWW,EWW,4.75,-0.0684588759187088,0.648189664041257,0~7,<0%,EWW
IBIT,IBIT,3.0,-15.425852349677417,0.588683024731513,0~7,<0%,IBIT
EWM,EWM,0.5,-3.2835612911445544,0.5743587745266877,0~7,<0%,EWM
ETHA,ETHA,4.0,-16.878985745578913,0.5739911567711677,0~7,<0%,ETHA
EIDO,EIDO,3.25,-16.781522328974262,0.5520583899147241,0~7,<0%,EIDO
TUR,TUR,0.75,-7.208884539875282,0.5164536982768143,0~7,<0%,TUR
HYG,HYG,0.5,-0.024932795918719552,0.5063299258107394,0~7,<0%,HYG
GMOM,GMOM,9.75,-0.4452240642651373,0.806315702920038,8~10,<0%,GMOM
EWA,EWA,9.0,-1.008902222650121,0.732152719238214,8~10,<0%,EWA
ITA,ITA,-2.25,10.744699159944204,0.5359334188360062,<0,0~15%,ITA
PAVE,PAVE,-0.5,2.6321252784631044,0.5181658511527957,<0,0~15%,PAVE
EWT,EWT,-1.5,14.653695793194576,0.4784227657318249,<0,0~15%,EWT
IGV,IGV,-1.25,3.1388477856316044,0.47565118028673864,<0,0~15%,IGV
XLK,XLK,-1.25,12.215602122165814,0.46554983840876707,<0,0~15%,XLK
PDP,PDP,-0.5,4.761910681107229,0.46133311067315386,<0,0~15%,PDP
SCZ,SCZ,-2.0,0.768578412873766,0.45345881258588905,<0,0~15%,SCZ
325020,케모멘,-1.75,7.642626480086112,0.4399303662461586,<0,0~15%,케모멘(325020)
EWJ,EWJ,-2.5,4.5510747803489515,0.4291756692309008,<0,0~15%,EWJ
QQQ,QQQ,-4.0,4.7489061980546365,0.3961059025449691,<0,0~15%,QQQ
449190,나스닥,-5.0,7.090284592737972,0.3869543455506963,<0,0~15%,나스닥(449190)
CARZ,CARZ,-4.0,6.337331633648335,0.38026469531143375,<0,0~15%,CARZ
EMGF,EMGF,-3.25,2.5239480750998577,0.3781375489345444,<0,0~15%,EMGF
JETS,JETS,-3.0,14.061888194408812,0.3480997674537554,<0,0~15%,JETS
PTF,PTF,-1.5,0.27862444062707326,0.3130985848396653,<0,0~15%,PTF
EWY,EWY,-2.5,10.540422843614095,0.2999594094710539,<0,0~15%,EWY
241180,니케이,-5.0,8.748297260481298,0.29271131182990473,<0,0~15%,니케이(241180)
147970,티모멘,-5.75,0.29561310157266707,0.2480181894023936,<0,0~15%,티모멘(147970)
UNG,UNG,-7.0,1.09628001551334,0.23175326064718177,<0,0~15%,UNG
091160,반도체,-4.5,12.297418010123785,0.22233275529715588,<0,0~15%,반도체(091160)
XLF,XLF,7.0,7.671739394016863,0.7226616573668526,0~7,0~15%,XLF
SVXY,SVXY,6.5,11.546057980379576,0.6919542247837243,0~7,0~15%,SVXY
091170,은행주,5.0,0.6010756089845026,0.6883324546938241,0~7,0~15%,은행주(091170)
KBE,KBE,7.5,6.127632146439921,0.6850464397173973,0~7,0~15%,KBE
XLV,XLV,4.0,12.224244547280684,0.6827909249726682,0~7,0~15%,XLV
195930,유로스,4.5,8.662152696707913,0.6802814538814679,0~7,0~15%,유로스(195930)
EWP,EWP,5.75,7.25680384034284,0.6789891203720708,0~7,0~15%,EWP
KRE,KRE,7.5,6.333957446957639,0.6776196528837977,0~7,0~15%,KRE
XLU,XLU,6.0,0.3119534446075045,0.6755713696382558,0~7,0~15%,XLU
VGK,VGK,5.5,2.9547761825886365,0.657150457497464,0~7,0~15%,VGK
IJH,IJH,4.5,4.061508970285677,0.6529558109849425,0~7,0~15%,IJH
XLI,XLI,2.5,6.2168665212254615,0.6268787374059468,0~7,0~15%,XLI
EFA,EFA,4.0,3.1505736759615655,0.6235423486165612,0~7,0~15%,EFA
EZU,EZU,4.25,4.153932037495656,0.6209338334454029,0~7,0~15%,EZU
GREK,GREK,4.5,8.209543949316146,0.6209196563048616,0~7,0~15%,GREK
EWI,EWI,4.75,6.592180329184849,0.6132172572988946,0~7,0~15%,EWI
IBB,IBB,2.0,11.12080732885985,0.5890162026334397,0~7,0~15%,IBB
SPY,SPY,3.75,3.7120924057664206,0.5817654396582145,0~7,0~15%,SPY
449180,에센피,0.5,4.814004376367609,0.5739239986037938,0~7,0~15%,에센피(449180)
DIA,DIA,0.75,5.363979473205394,0.5630074628729588,0~7,0~15%,DIA
XBI,XBI,1.5,14.15283801735383,0.5592372656491609,0~7,0~15%,XBI
IWM,IWM,1.0,5.637786528788391,0.5508454743967928,0~7,0~15%,IWM
QMOM,QMOM,1.0,1.0539874796489768,0.5456110813027363,0~7,0~15%,QMOM
XLP,XLP,4.25,1.666069545908333,0.5432054416136991,0~7,0~15%,XLP
EWQ,EWQ,1.5,0.9941726337590495,0.5086664414931359,0~7,0~15%,EWQ
EWL,EWL,0.75,2.8186320246530894,0.4979001713109877,0~7,0~15%,EWL
ARKW,ARKW,0.0,2.0866421585909345,0.4887859549168726,0~7,0~15%,ARKW
VUG,VUG,0.25,0.7823838799445149,0.4877576078033852,0~7,0~15%,VUG
MTUM,MTUM,1.25,12.918926818683518,0.48249558286470806,0~7,0~15%,MTUM
VYM,VYM,10.5,5.1042117597497105,0.8159447033630195,8~10,0~15%,VYM
EWS,EWS,9.0,11.871951810051584,0.8152330685390158,8~10,0~15%,EWS
VTV,VTV,10.0,8.667529058624623,0.8030677171984495,8~10,0~15%,VTV
EWC,EWC,9.0,2.0817456293065417,0.7833090942294474,8~10,0~15%,EWC
XLE,XLE,13.0,6.93973662501195,0.9064668513202082,11+,0~15%,XLE
SCHD,SCHD,14.5,6.349462303500952,0.8970891466558419,11+,0~15%,SCHD
DBA,DBA,13.5,2.5208549238928457,0.8958526720799083,11+,0~15%,DBA
ENZL,ENZL,12.5,6.498998990440796,0.888464112195606,11+,0~15%,ENZL
PDBC,PDBC,12.5,0.8913640145489676,0.8716239507731184,11+,0~15%,PDBC
THD,THD,13.0,5.722234569735085,0.8415969545872427,11+,0~15%,THD
