티커,산업,Signal_sco,수익률(%),Final_score,sco_bucket,rtn_bucket,표시이름
EWM,EWM,-0.5,-4.361743403821794,0.5603064976282849,<0,<0%,EWM
EIS,EIS,-1.5,-4.842254964020187,0.5156364098547755,<0,<0%,EIS
ARKF,ARKF,-2.5,-6.069288395316774,0.45049958836393184,<0,<0%,ARKF
SRVR,SRVR,-2.75,-7.971263023388719,0.4484345864136637,<0,<0%,SRVR
EWG,EWG,-4.0,-0.17352091303212136,0.4278676266378528,<0,<0%,EWG
GLD,GLD,-2.0,-11.609113451017915,0.42486429346704435,<0,<0%,GLD
XLB,XLB,-5.0,-1.432433592113469,0.41471234805278523,<0,<0%,XLB
KSA,KSA,-6.75,-3.8352177806950105,0.40517038066560024,<0,<0%,KSA
VWO,VWO,-5.0,-0.7223402088658237,0.39704499187761016,<0,<0%,VWO
371160,항셈테,-3.75,-6.999999999999995,0.3943728770030907,<0,<0%,항셈테(371160)
117460,에너지,-3.25,-25.649439431227783,0.3905577718073972,<0,<0%,에너지(117460)
SLV,SLV,-4.0,-20.317216870505195,0.37511301699846933,<0,<0%,SLV
XLC,XLC,-7.75,-7.803965539220059,0.33967376884684947,<0,<0%,XLC
117700,건설주,-2.75,-33.61656930430165,0.32700734963720857,<0,<0%,건설주(117700)
GRID,GRID,-6.0,-3.2570568656546395,0.32555963756257666,<0,<0%,GRID
XME,XME,-5.0,-12.949797927600349,0.301581913188618,<0,<0%,XME
INDA,INDA,-9.75,-2.2750333989417837,0.2980549339052963,<0,<0%,INDA
411060,금현물,-8.0,-15.271966527196657,0.27362477401971147,<0,<0%,금현물(411060)
PTF,PTF,-0.25,-2.221910387839332,0.26112338183790285,<0,<0%,PTF
117680,철강주,-6.0,-34.624482554701366,0.2610368273456619,<0,<0%,철강주(117680)
478150,우주방,-10.75,-3.617454216595073,0.26000547727832646,<0,<0%,우주방(478150)
TLT,TLT,-11.5,-2.2303283090226667,0.2593263361224095,<0,<0%,TLT
EZA,EZA,-10.0,-9.106762718706173,0.2558476800196994,<0,<0%,EZA
091180,자동차,-6.5,-12.143742255266421,0.2542415241018232,<0,<0%,자동차(091180)
ARKK,ARKK,-9.5,-4.360494922736324,0.2534209519566384,<0,<0%,ARKK
XLY,XLY,-11.0,-6.600003201309789,0.24494856286674527,<0,<0%,XLY
475050,K팝,-9.0,-25.67148760330579,0.23666846534020688,<0,<0%,K팝(475050)
377990,신재생,-4.5,-28.81281864530226,0.22990007304425786,<0,<0%,신재생(377990)
ITB,ITB,-10.5,-1.937828017763421,0.22706156441523076,<0,<0%,ITB
ICLN,ICLN,-8.75,-9.030685278527251,0.20327027194878902,<0,<0%,ICLN
