티커,산업,Signal_sco,수익률(%),Final_score,sco_bucket,rtn_bucket,표시이름
EWM,EWM,-0.5,-6.338983050847458,0.5412934683257314,<0,<0%,EWM
XLB,XLB,-2.0,-0.27237354085603016,0.4768664670400752,<0,<0%,XLB
ARKF,ARKF,-2.5,-5.686977299880535,0.44605594276069677,<0,<0%,ARKF
SRVR,SRVR,-2.75,-8.782608695652172,0.42828166073966145,<0,<0%,SRVR
GLD,GLD,-2.0,-11.853238842407155,0.4122373817405968,<0,<0%,GLD
EWG,EWG,-4.75,-1.8381475292432614,0.4008548252142271,<0,<0%,EWG
EIS,EIS,-3.75,-6.293103448275861,0.40056405122883404,<0,<0%,EIS
371160,항셈테,-6.75,-5.134627426424543,0.39130806001040125,<0,<0%,항셈테(371160)
475050,K팝,-6.0,-20.948410630536742,0.3904928899722489,<0,<0%,K팝(475050)
VWO,VWO,-5.5,-0.8916323731138598,0.37518531163840735,<0,<0%,VWO
117460,에너지,-1.75,-28.496406854615806,0.3639417895965077,<0,<0%,에너지(117460)
KSA,KSA,-6.75,-5.385400714650334,0.34635858693528054,<0,<0%,KSA
117680,철강주,-3.0,-36.476713913798086,0.33589615760346403,<0,<0%,철강주(117680)
HYG,HYG,-9.0,-1.455223880597012,0.32766463638789906,<0,<0%,HYG
XLC,XLC,-7.75,-8.164146868250544,0.32706799705161727,<0,<0%,XLC
SLV,SLV,-4.0,-20.55891238670695,0.3266867217998111,<0,<0%,SLV
411060,금현물,-6.75,-13.23624595469256,0.3050976771618595,<0,<0%,금현물(411060)
XME,XME,-5.0,-13.094729648927995,0.28925318913880416,<0,<0%,XME
INDA,INDA,-9.75,-2.4578509039203666,0.2841539630597505,<0,<0%,INDA
GRID,GRID,-7.75,-4.325315499946059,0.2725013508472177,<0,<0%,GRID
091180,자동차,-6.5,-13.999694329818125,0.2585434864297642,<0,<0%,자동차(091180)
469070,ai로봇,-4.75,-35.305164319248824,0.25552757252302527,<0,<0%,ai로봇(469070)
PTF,PTF,-0.75,-4.260080456544113,0.24976553654140013,<0,<0%,PTF
EZA,EZA,-10.0,-10.807652986709504,0.2417779841905048,<0,<0%,EZA
ARKK,ARKK,-9.5,-4.718356527501655,0.23715441854531905,<0,<0%,ARKK
XLY,XLY,-11.0,-6.495171352875828,0.23622213436934972,<0,<0%,XLY
ITB,ITB,-10.0,-0.8476307189542509,0.2355483298756678,<0,<0%,ITB
TLT,TLT,-12.0,-3.612365404654394,0.22711327191502115,<0,<0%,TLT
147970,티모멘,-4.5,-9.751510315741484,0.2176287323091481,<0,<0%,티모멘(147970)
453810,인디아,-12.0,-3.3044846577498066,0.20809947737496556,<0,<0%,인디아(453810)
305720,이차전,-5.75,-36.322224886118434,0.202107267284218,<0,<0%,이차전(305720)
139230,조선주,-4.5,-35.53086419753087,0.2017681646116698,<0,<0%,조선주(139230)
102970,증권주,-9.5,-30.57665745856354,0.19792132843246685,<0,<0%,증권주(102970)
434730,원자력,-4.75,-37.86342123056119,0.19020929984340612,<0,<0%,원자력(434730)
377990,신재생,-3.75,-37.17749894261948,0.18656888428640045,<0,<0%,신재생(377990)
URA,URA,-7.25,-26.442928268486078,0.18290208100226285,<0,<0%,URA
449450,방산주,-5.5,-35.215087675034695,0.1772447840936157,<0,<0%,방산주(449450)
BOTZ,BOTZ,-11.5,-10.169941582580988,0.17680399873816424,<0,<0%,BOTZ
ICLN,ICLN,-8.75,-10.383064516129025,0.1764917909183123,<0,<0%,ICLN
0051G0,에셈알,-8.0,-21.237410071942442,0.17367275874146887,<0,<0%,0051G0
091160,반도체,-6.0,-1.2364390555201,0.172208883085575,<0,<0%,반도체(091160)
487230,전력인,-7.75,-10.64043364786188,0.1459450328663337,<0,<0%,전력인(487230)
VNM,VNM,-12.0,-14.00208986415883,0.14557185552158672,<0,<0%,VNM
TAN,TAN,-11.5,-11.003123915307178,0.13577935403585373,<0,<0%,TAN
244580,바이오,-9.25,-37.05743509047994,0.13232266975514767,<0,<0%,바이오(244580)
0038A0,미로봇,-11.5,-10.122164048865622,0.13042001442527174,<0,<0%,0038A0
LIT,LIT,-9.75,-19.052166646770917,0.12845665651719745,<0,<0%,LIT
0048K0,중로봇,-11.25,-14.84759095378564,0.09192846069101154,<0,<0%,0048K0
229200,코스닥,-10.25,-37.20367682631833,0.05801809974525525,<0,<0%,코스닥(229200)
0023A0,양자컴,-12.0,-11.814345991561181,0.05782172188577673,<0,<0%,0023A0
455850,반소부,-9.0,-31.493710691823896,0.0552037902380189,<0,<0%,반소부(455850)
REMX,REMX,-12.0,-31.048922479828413,0.010773563146550607,<0,<0%,REMX
EWA,EWA,7.25,-1.203990368077057,0.7327436530031675,0~7,<0%,EWA
GUNR,GUNR,6.0,-3.1966001478196504,0.7306203104962141,0~7,<0%,GUNR
EWH,EWH,5.0,-3.094112591319287,0.7131687217805015,0~7,<0%,EWH
FXI,FXI,2.0,-4.606896551724137,0.6513980925618176,0~7,<0%,FXI
228790,화장품,4.0,-6.137184115523464,0.6395395550166041,0~7,<0%,화장품(228790)
EWZ,EWZ,2.75,-9.977324263038556,0.6038462181205284,0~7,<0%,EWZ
IBIT,IBIT,2.25,-15.992604575918657,0.5682035731192158,0~7,<0%,IBIT
COPX,COPX,2.5,-1.2326852204854521,0.5592981372117006,0~7,<0%,COPX
TUR,TUR,0.5,-7.488778643987715,0.5237884621903097,0~7,<0%,TUR
ETHA,ETHA,1.5,-19.17098445595856,0.5231503508006888,0~7,<0%,ETHA
PICK,PICK,0.0,-4.524514642974664,0.5058843963591928,0~7,<0%,PICK
EWW,EWW,0.0,-1.0880964866282095,0.49026813871959685,0~7,<0%,EWW
EIDO,EIDO,1.75,-18.75414181577203,0.45894886967638426,0~7,<0%,EIDO
117700,건설주,0.25,-34.47729672650475,0.4182584752893922,0~7,<0%,건설주(117700)
PDBC,PDBC,13.0,-0.6640841173215284,0.8889477442772185,11+,<0%,PDBC
GMOM,GMOM,12.0,-0.5805995191486613,0.8456323446527825,11+,<0%,GMOM
SCZ,SCZ,-1.0,0.0605326876513379,0.4806404985577084,<0,0~15%,SCZ
VUG,VUG,-0.75,0.8577987193427727,0.47968499339914006,<0,0~15%,VUG
EWL,EWL,-1.25,2.2057613168724233,0.4684271319648807,<0,0~15%,EWL
ARKW,ARKW,-0.75,0.25661705403623447,0.4631672039099384,<0,0~15%,ARKW
EWQ,EWQ,-1.75,0.1336600579193714,0.46001120701882103,<0,0~15%,EWQ
IGV,IGV,-3.5,3.505882352941181,0.45809796857003177,<0,0~15%,IGV
XLK,XLK,-0.75,11.422236300285071,0.4529134522624195,<0,0~15%,XLK
EWJ,EWJ,-2.0,4.168570123343973,0.4405383276852706,<0,0~15%,EWJ
EWT,EWT,-1.5,12.345254470426426,0.4177923978263131,<0,0~15%,EWT
449190,나스닥,-5.0,3.76266280752533,0.3903713208695588,<0,0~15%,나스닥(449190)
QQQ,QQQ,-4.0,4.057486122728315,0.38405221537872725,<0,0~15%,QQQ
SMH,SMH,-0.75,14.246452637364882,0.37455739420569795,<0,0~15%,SMH
EMGF,EMGF,-3.5,0.5209108498288595,0.3563467724199406,<0,0~15%,EMGF
478150,우주방,-8.5,0.9545983701979122,0.3312708544378977,<0,0~15%,우주방(478150)
CARZ,CARZ,-4.0,2.9044611076931792,0.3003864588612899,<0,0~15%,CARZ
UNG,UNG,-4.75,2.1297192642788065,0.2893385890263071,<0,0~15%,UNG
241180,니케이,-5.0,3.9230199851961522,0.2855070897639565,<0,0~15%,니케이(241180)
EWY,EWY,-2.0,5.564552698063108,0.26205225450659875,<0,0~15%,EWY
495050,밸류업,-3.5,8.655306225746573,0.26138032601987615,<0,0~15%,밸류업(495050)
069500,코스피,-3.5,6.983240223463683,0.23491966636143377,<0,0~15%,코스피(069500)
XLV,XLV,7.5,13.021412680756384,0.7709788614976382,0~7,0~15%,XLV
091170,은행주,6.5,3.016830739917431,0.7393127402467558,0~7,0~15%,은행주(091170)
195930,유로스,7.25,8.680393074403359,0.7349346283648135,0~7,0~15%,유로스(195930)
GREK,GREK,6.5,11.641359363702097,0.7215673872309253,0~7,0~15%,GREK
VGK,VGK,6.5,2.6114206128133644,0.7001395241138453,0~7,0~15%,VGK
SVXY,SVXY,6.5,11.586802827965425,0.6939628737497611,0~7,0~15%,SVXY
EPHE,EPHE,5.75,4.4306418219461685,0.6863836831695694,0~7,0~15%,EPHE
IJH,IJH,5.75,5.075578976563588,0.6854693840441608,0~7,0~15%,IJH
EWI,EWI,5.5,4.4822793606671185,0.6793681913875284,0~7,0~15%,EWI
XLI,XLI,5.25,6.8312083284594705,0.6727034759943933,0~7,0~15%,XLI
ITA,ITA,2.0,11.067943203367081,0.6264147501578262,0~7,0~15%,ITA
EFA,EFA,4.0,2.4267036450079216,0.6261081442648851,0~7,0~15%,EFA
IBB,IBB,3.0,12.114891841964127,0.6016342859082217,0~7,0~15%,IBB
SPY,SPY,4.0,3.8275091683176443,0.5899777746235774,0~7,0~15%,SPY
EZU,EZU,2.5,3.2213949247834828,0.5842994722961993,0~7,0~15%,EZU
PAVE,PAVE,3.0,3.5169567557868264,0.5795136323220135,0~7,0~15%,PAVE
XLP,XLP,1.0,1.263842079922961,0.5674008300361894,0~7,0~15%,XLP
DIA,DIA,0.0,5.563469130275522,0.5601861516219416,0~7,0~15%,DIA
449180,에센피,1.25,3.8175046554934866,0.5559670492658598,0~7,0~15%,에센피(449180)
IWM,IWM,1.0,6.301339856157129,0.5542246924043981,0~7,0~15%,IWM
XBI,XBI,1.25,14.730100640439158,0.5354086400884296,0~7,0~15%,XBI
325020,케모멘,0.25,4.733833511968566,0.4721234427359144,0~7,0~15%,케모멘(325020)
QMOM,QMOM,1.5,0.6760317246941705,0.46972659145559387,0~7,0~15%,QMOM
MTUM,MTUM,1.75,10.926468990985128,0.4436812222849885,0~7,0~15%,MTUM
PDP,PDP,0.25,3.4292955799337,0.40023988784825987,0~7,0~15%,PDP
EWS,EWS,10.5,11.28691983122363,0.8757987098073095,8~10,0~15%,EWS
ENZL,ENZL,10.5,7.37396139765214,0.8465755757903313,8~10,0~15%,ENZL
THD,THD,10.0,5.200057778419742,0.8132595043732782,8~10,0~15%,THD
XLF,XLF,9.0,8.60173577627772,0.809401659141307,8~10,0~15%,XLF
EWU,EWU,10.75,1.460794844253499,0.8077425999107395,8~10,0~15%,EWU
EWC,EWC,9.5,2.801949182039687,0.7971209515334748,8~10,0~15%,EWC
EWP,EWP,9.5,6.453913353538954,0.783157810392699,8~10,0~15%,EWP
KBE,KBE,8.0,7.351803126451006,0.7409270231759919,8~10,0~15%,KBE
KRE,KRE,8.0,7.616882194116803,0.735997084082221,8~10,0~15%,KRE
XLU,XLU,8.75,0.08648648648648116,0.7345634538343555,8~10,0~15%,XLU
XLE,XLE,13.0,3.309651706809902,0.905305041552857,11+,0~15%,XLE
SCHD,SCHD,14.5,6.323858192270837,0.9026551078638867,11+,0~15%,SCHD
DBA,DBA,14.0,1.0014306151645114,0.8853627638858201,11+,0~15%,DBA
VYM,VYM,13.5,5.146153347592186,0.8818539745922295,11+,0~15%,VYM
VNQ,VNQ,13.0,5.394668060637731,0.8623152785891771,11+,0~15%,VNQ
VTV,VTV,12.75,8.609336609336605,0.8538841473006489,11+,0~15%,VTV
JETS,JETS,-2.75,19.06645569620253,0.3842483484865866,<0,15~30%,JETS
446770,톱반도,-4.0,17.090934804129553,0.2791045797860614,<0,15~30%,톱반도(446770)
CIBR,CIBR,1.5,31.645569620253156,0.6436427194401155,0~7,30%+,CIBR
