티커,산업,Signal_sco,수익률(%),Final_score,sco_bucket,rtn_bucket,표시이름
UNG,UNG,-0.5,-11.979615516126573,0.4889735703303266,<0,<0%,UNG
434730,원자력,-1.25,-10.806136261091892,0.46938823789422096,<0,<0%,원자력(434730)
XLK,XLK,-0.25,-4.27790865563672,0.46000150009592405,<0,<0%,XLK
455850,반소부,-1.75,-11.396011396011396,0.4365609870068521,<0,<0%,반소부(455850)
325020,케모멘,-2.75,-1.1806375442739103,0.4253925278560838,<0,<0%,케모멘(325020)
EMGF,EMGF,-1.0,-7.564232741745192,0.4223288921856706,<0,<0%,EMGF
305720,이차전,-3.75,-3.14569536423841,0.411057448843909,<0,<0%,이차전(305720)
EWY,EWY,-1.25,-19.852072933136732,0.38665118265273934,<0,<0%,EWY
COPX,COPX,-2.0,-0.48757243539757633,0.3740235345558798,<0,<0%,COPX
VWO,VWO,-4.5,-3.363816650604945,0.36633940460444087,<0,<0%,VWO
139230,조선주,-5.5,-14.119170984455954,0.3583166326724225,<0,<0%,조선주(139230)
VNM,VNM,-6.0,-6.863264372537003,0.35302955025305466,<0,<0%,VNM
QQQ,QQQ,-5.5,-4.503020659153211,0.32604334901385085,<0,<0%,QQQ
449190,나스닥,-6.25,-2.426536064113982,0.3237824853469639,<0,<0%,나스닥(449190)
PICK,PICK,-5.5,-2.464395701973565,0.32092730211259934,<0,<0%,PICK
HYG,HYG,-7.5,-0.42549407183547494,0.31803686273435694,<0,<0%,HYG
091160,반도체,-4.0,-23.459047847463722,0.31729220351090637,<0,<0%,반도체(091160)
KSA,KSA,-6.0,-2.7937329403099453,0.312174015103183,<0,<0%,KSA
DIA,DIA,-6.0,-0.24879413898013514,0.3050517193451871,<0,<0%,DIA
241180,니케이,-5.5,-14.65968586387435,0.3025328541365003,<0,<0%,니케이(241180)
MTUM,MTUM,-4.0,-12.973044027371138,0.2849085356689165,<0,<0%,MTUM
0038A0,미로봇,-7.0,-18.109589041095887,0.25942965265094126,<0,<0%,0038A0
CARZ,CARZ,-6.5,-14.7451794225808,0.255988357688848,<0,<0%,CARZ
SLV,SLV,-9.5,-3.1573597269891507,0.24737132345979448,<0,<0%,SLV
ICLN,ICLN,-6.0,-19.926026967953103,0.2432193916653728,<0,<0%,ICLN
XLB,XLB,-9.5,-2.440911173198268,0.24164821897478037,<0,<0%,XLB
487230,전력인,-6.0,-28.5272164573093,0.2380195641389519,<0,<0%,전력인(487230)
147970,티모멘,-8.0,-16.458168382158878,0.23747773604228628,<0,<0%,티모멘(147970)
TUR,TUR,-2.25,-10.688714381051456,0.23655548696411474,<0,<0%,TUR
EWW,EWW,-10.0,-4.041600489502606,0.23641715136729521,<0,<0%,EWW
TLT,TLT,-11.5,-4.962196371242511,0.23338313096930483,<0,<0%,TLT
IWM,IWM,-7.5,-4.533657728692053,0.23171516025860817,<0,<0%,IWM
495050,밸류업,-6.75,-18.220448107133656,0.2312188671232765,<0,<0%,밸류업(495050)
069500,코스피,-6.25,-19.98193043216383,0.23063426656940705,<0,<0%,코스피(069500)
EWL,EWL,-8.5,-1.959184919084822,0.22909965478990857,<0,<0%,EWL
VNQ,VNQ,-9.0,-2.366770595344947,0.22909125249291956,<0,<0%,VNQ
INDA,INDA,-9.0,-4.92788296214921,0.22231160067875666,<0,<0%,INDA
IJH,IJH,-8.5,-4.0046639322904864,0.2108349895250281,<0,<0%,IJH
411060,금현물,-9.0,-3.2112574418185047,0.2062251561728845,<0,<0%,금현물(411060)
XME,XME,-8.75,-5.597990374328998,0.20517881630726997,<0,<0%,XME
SMH,SMH,-6.75,-18.440444983361804,0.20103328946313198,<0,<0%,SMH
453810,인디아,-8.5,-13.799694189602452,0.20034373770733002,<0,<0%,인디아(453810)
XLY,XLY,-9.0,-4.141292879001812,0.19995913434391835,<0,<0%,XLY
GRID,GRID,-7.75,-11.430265194345491,0.19764853907494676,<0,<0%,GRID
0023A0,양자컴,-4.0,-32.55613126079447,0.19731738201264698,<0,<0%,0023A0
EWQ,EWQ,-9.5,-2.3446086707792135,0.196632862702381,<0,<0%,EWQ
EPHE,EPHE,-7.5,-5.095027303700039,0.19650800771395632,<0,<0%,EPHE
446770,톱반도,-7.5,-23.980104501607713,0.18975001862619073,<0,<0%,톱반도(446770)
449450,방산주,-5.75,-14.476796346138165,0.18353776240391842,<0,<0%,방산주(449450)
QMOM,QMOM,-8.75,-10.206311315603001,0.1745863768943476,<0,<0%,QMOM
BOTZ,BOTZ,-10.0,-9.37291582818528,0.16752719872917735,<0,<0%,BOTZ
377990,신재생,-10.0,-13.578680203045689,0.1671515875620474,<0,<0%,신재생(377990)
PDP,PDP,-8.25,-14.55802902417459,0.1578670998128371,<0,<0%,PDP
229200,코스닥,-9.5,-13.370998116760823,0.15438105442285038,<0,<0%,코스닥(229200)
469070,ai로봇,-8.75,-6.568712186689718,0.14996751816915144,<0,<0%,ai로봇(469070)
ITB,ITB,-9.5,-8.70754401042262,0.13425304748043612,<0,<0%,ITB
SRVR,SRVR,-11.5,-11.191120441233139,0.1319143499436113,<0,<0%,SRVR
URA,URA,-11.0,-11.602564943795567,0.12995745103036815,<0,<0%,URA
LIT,LIT,-10.5,-15.041464637508394,0.12892344617694057,<0,<0%,LIT
XLI,XLI,-10.0,-7.200217886775251,0.12771995478383907,<0,<0%,XLI
XLU,XLU,-12.0,-7.6028654585655,0.12143390668694162,<0,<0%,XLU
JETS,JETS,-9.5,-10.264688031516444,0.12051868348786143,<0,<0%,JETS
PAVE,PAVE,-10.0,-10.799287792604751,0.11739003871038665,<0,<0%,PAVE
0048K0,중로봇,-10.25,-26.871841984382172,0.1049480550261712,<0,<0%,0048K0
371160,항셈테,-8.5,-12.659932659932661,0.09738597533210662,<0,<0%,항셈테(371160)
102970,증권주,-12.0,-17.24709784411277,0.07859885489174306,<0,<0%,증권주(102970)
PTF,PTF,-7.25,-30.80370234068456,0.07565678757034708,<0,<0%,PTF
478150,우주방,-9.25,-18.484042553191493,0.07038029463392535,<0,<0%,우주방(478150)
244580,바이오,-11.5,-9.215798511734397,0.06900711618323455,<0,<0%,바이오(244580)
ITA,ITA,-11.5,-8.488152183840292,0.056602724446077786,<0,<0%,ITA
091180,자동차,-12.0,-16.207455429497564,0.021923347597982038,<0,<0%,자동차(091180)
0051G0,에셈알,-12.0,-23.277760301981754,0.0013774064687882435,<0,<0%,0051G0
REMX,REMX,-12.0,-30.506732475977284,0.0,<0,<0%,REMX
TAN,TAN,-12.0,-26.98412946124814,0.0,<0,<0%,TAN
EWT,EWT,2.0,-2.806417365440683,0.5804589845731549,0~7,<0%,EWT
475050,K팝,3.0,-4.93150684931507,0.5445712298800048,0~7,<0%,K팝(475050)
THD,THD,2.5,-0.5317621862390154,0.45372150980846027,0~7,<0%,THD
EIS,EIS,-0.75,1.7920603385639167,0.5001965390010773,<0,0~15%,EIS
VUG,VUG,-1.25,1.4627959546576363,0.4735902971427054,<0,0~15%,VUG
SCHD,SCHD,-0.25,6.95989338437919,0.45732932417367494,<0,0~15%,SCHD
EWS,EWS,-1.25,9.835515995733267,0.4398716668804993,<0,0~15%,EWS
SCZ,SCZ,-2.75,1.707870832250924,0.4205212293866042,<0,0~15%,SCZ
EWH,EWH,-2.5,4.453824502285286,0.41750506937796567,<0,0~15%,EWH
EWP,EWP,-2.0,2.3040746176866245,0.4084686779734768,<0,0~15%,EWP
SPY,SPY,-2.75,1.2977032139655398,0.40155836457135774,<0,0~15%,SPY
449180,에센피,-3.25,2.476593174267583,0.3998969941064752,<0,0~15%,에센피(449180)
EWU,EWU,-3.5,3.8739341452485476,0.39798721130807574,<0,0~15%,EWU
VTV,VTV,-3.25,1.4077649068021447,0.3756375026520793,<0,0~15%,VTV
XLF,XLF,-3.0,4.152699274774196,0.3720145175598237,<0,0~15%,XLF
EWC,EWC,-3.25,3.4030078450050683,0.3713260745919481,<0,0~15%,EWC
EWG,EWG,-4.0,2.1425117237196867,0.3587979172450485,<0,0~15%,EWG
EFA,EFA,-4.5,0.4207255730617643,0.3583374926842777,<0,0~15%,EFA
XBI,XBI,-3.25,5.704094358024592,0.35255120599015305,<0,0~15%,XBI
KRE,KRE,-2.0,1.041811393603953,0.34451811040437147,<0,0~15%,KRE
XLP,XLP,-5.25,1.399369094193692,0.33523377426496664,<0,0~15%,XLP
EWI,EWI,-4.5,0.2315953480256594,0.33334370066163943,<0,0~15%,EWI
117460,에너지,-7.25,3.6117381489841893,0.3308228179028751,<0,0~15%,에너지(117460)
VYM,VYM,-5.0,0.8775802733788529,0.325332653883271,<0,0~15%,VYM
