티커,산업,Signal_sco,수익률(%),Final_score,sco_bucket,rtn_bucket,표시이름
091170,은행주,-2.0,-0.2547770700636942,0.5162047572030702,<0,<0%,은행주(091170)
EIDO,EIDO,-2.25,-15.699957820358923,0.5122134950418052,<0,<0%,EIDO
VWO,VWO,-2.75,-0.9100012636404364,0.5020486112386257,<0,<0%,VWO
PAVE,PAVE,-3.0,-1.5882235473367756,0.4704030938864264,<0,<0%,PAVE
EZA,EZA,-3.75,-4.05224151936836,0.4614333085720312,<0,<0%,EZA
XLY,XLY,-5.25,-1.4810460984711171,0.43934365870747166,<0,<0%,XLY
KSA,KSA,-6.5,-2.430918574157037,0.4328770690415767,<0,<0%,KSA
SRVR,SRVR,-4.0,-11.554810289624529,0.39797309480434173,<0,<0%,SRVR
ARKF,ARKF,-3.25,-5.752313255288755,0.39648514259741274,<0,<0%,ARKF
IBIT,IBIT,-3.25,-22.99049194099847,0.39031394265090713,<0,<0%,IBIT
EMGF,EMGF,-4.5,-1.9096897647666866,0.38536561902103766,<0,<0%,EMGF
GRID,GRID,-6.5,-6.933927492614577,0.3810348715503358,<0,<0%,GRID
XLC,XLC,-6.0,-6.147548818912063,0.3670822574337728,<0,<0%,XLC
XLU,XLU,-6.25,-3.7455344169676885,0.3666008351235887,<0,<0%,XLU
GLD,GLD,-5.25,-11.172204962384368,0.36045792318212144,<0,<0%,GLD
371160,항셈테,-7.25,-6.421446384039897,0.34283867010906954,<0,<0%,항셈테(371160)
TLT,TLT,-8.0,-2.9866723875165535,0.33248772648812563,<0,<0%,TLT
CARZ,CARZ,-6.75,-3.62219855703807,0.33237153222291455,<0,<0%,CARZ
QMOM,QMOM,-8.0,-5.133160067988274,0.32650713923737623,<0,<0%,QMOM
ARKW,ARKW,-6.75,-3.395692033780684,0.3203552138849852,<0,<0%,ARKW
BOTZ,BOTZ,-7.75,-9.064224643684238,0.31744568748030483,<0,<0%,BOTZ
VNM,VNM,-6.25,-11.192474911433493,0.3152132098073439,<0,<0%,VNM
EIS,EIS,-9.0,-11.149847335189989,0.3105588511473904,<0,<0%,EIS
PDP,PDP,-9.0,-4.551947267440315,0.275645844889195,<0,<0%,PDP
LIT,LIT,-6.0,-21.40468021720948,0.2734110864030026,<0,<0%,LIT
478150,우주방,-6.25,-3.649465364946536,0.27231220584364213,<0,<0%,우주방(478150)
XME,XME,-8.5,-15.276864588220828,0.266639055956121,<0,<0%,XME
TUR,TUR,-11.0,-9.21845828077582,0.26114273382213504,<0,<0%,TUR
453810,인디아,-10.25,-2.8118811881188144,0.25947051647828356,<0,<0%,인디아(453810)
SLV,SLV,-8.0,-20.558340614305713,0.2473524063934202,<0,<0%,SLV
ARKK,ARKK,-9.5,-6.973105039963157,0.20424334645397532,<0,<0%,ARKK
411060,금현물,-12.0,-13.79937200462733,0.19267675327144496,<0,<0%,금현물(411060)
EWY,EWY,-8.5,-9.43678734189909,0.19110822001592442,<0,<0%,EWY
URA,URA,-9.0,-27.915130729040015,0.17329446279026275,<0,<0%,URA
ICLN,ICLN,-10.5,-17.34568858860318,0.17031652268272973,<0,<0%,ICLN
091180,자동차,-11.5,-14.578239608801958,0.16814657425478355,<0,<0%,자동차(091180)
UNG,UNG,-11.5,-5.45112692660804,0.1601287199465924,<0,<0%,UNG
PTF,PTF,-9.0,-17.069458824864327,0.15600773506841265,<0,<0%,PTF
091160,반도체,-8.25,-7.381572895906796,0.1551524957323475,<0,<0%,반도체(091160)
0051G0,에셈알,-11.5,-21.698113207547166,0.14994727931757748,<0,<0%,0051G0
117680,철강주,-11.0,-39.76920911905432,0.14844177601417144,<0,<0%,철강주(117680)
469070,ai로봇,-9.0,-37.05440900562852,0.14674324573207786,<0,<0%,ai로봇(469070)
117460,에너지,-11.5,-35.88932806324111,0.130192590791771,<0,<0%,에너지(117460)
TAN,TAN,-12.0,-18.74484833640616,0.12611249298674035,<0,<0%,TAN
305720,이차전,-11.0,-42.56513926325247,0.10537506743290073,<0,<0%,이차전(305720)
102970,증권주,-11.5,-35.73472479380576,0.10431771600321474,<0,<0%,증권주(102970)
0038A0,미로봇,-11.5,-12.365434972359612,0.10110910722565215,<0,<0%,0038A0
0023A0,양자컴,-9.75,-17.27552065551383,0.09488679179216901,<0,<0%,0023A0
147970,티모멘,-9.5,-19.266154345708408,0.09401090719110654,<0,<0%,티모멘(147970)
487230,전력인,-9.5,-20.747842761265577,0.08960898275211487,<0,<0%,전력인(487230)
0048K0,중로봇,-10.25,-14.601344860710853,0.08601492447186877,<0,<0%,0048K0
117700,건설주,-9.25,-39.43508962520369,0.08117635377651261,<0,<0%,건설주(117700)
475050,K팝,-11.25,-31.712364200724263,0.06107205266406676,<0,<0%,K팝(475050)
244580,바이오,-11.5,-39.14473684210527,0.030824724947817628,<0,<0%,바이오(244580)
449450,방산주,-11.5,-38.854830799411474,0.025779826252568992,<0,<0%,방산주(449450)
139230,조선주,-11.5,-40.278796771826855,0.015503737327503713,<0,<0%,조선주(139230)
455850,반소부,-11.5,-36.14779874213836,0.015290009876658501,<0,<0%,반소부(455850)
377990,신재생,-11.0,-47.4993453783713,0.014142857142857145,<0,<0%,신재생(377990)
229200,코스닥,-11.5,-40.02478314745973,0.00711992380694815,<0,<0%,코스닥(229200)
