티커,산업,Signal_sco,수익률(%),Final_score,sco_bucket,rtn_bucket,표시이름
117460,에너지,-0.5,-12.588926693473557,0.4637756637560765,<0,<0%,에너지(117460)
229200,코스닥,-0.5,-22.617124394184163,0.4400515828771092,<0,<0%,코스닥(229200)
REMX,REMX,-1.5,-20.082477687560406,0.4058722468982994,<0,<0%,REMX
244580,바이오,-2.5,-18.94189891355692,0.37954380103333957,<0,<0%,바이오(244580)
XLY,XLY,-0.5,-0.3732592178154692,0.3495522904660304,<0,<0%,XLY
CARZ,CARZ,-0.5,-11.8811050001276,0.3430228318065671,<0,<0%,CARZ
SMH,SMH,-1.5,-11.298267987828957,0.28747054406754546,<0,<0%,SMH
475050,K팝,-2.0,-14.731585518102374,0.26855686140039237,<0,<0%,K팝(475050)
449450,방산주,-3.75,-14.646222648139274,0.2657809599100813,<0,<0%,방산주(449450)
469070,ai로봇,-6.0,-32.22122031860535,0.26418811904821077,<0,<0%,ai로봇(469070)
XLI,XLI,-3.5,-0.34010368438711636,0.24421229234537384,<0,<0%,XLI
SRVR,SRVR,-3.75,-10.533869288807507,0.24394594901951056,<0,<0%,SRVR
MTUM,MTUM,-4.0,-7.726448212148817,0.24385181924523716,<0,<0%,MTUM
0051G0,에셈알,-2.25,-19.18976545842217,0.2272127459076731,<0,<0%,0051G0
PDP,PDP,-4.5,-8.126117380313936,0.22631136799487242,<0,<0%,PDP
BOTZ,BOTZ,-4.75,-10.409313734825954,0.22563215430231398,<0,<0%,BOTZ
GRID,GRID,-5.75,-9.081381064796822,0.19920372265658695,<0,<0%,GRID
PAVE,PAVE,-5.25,-4.884702042276167,0.1938753263674446,<0,<0%,PAVE
QMOM,QMOM,-6.5,-9.978437298284481,0.1851937240382401,<0,<0%,QMOM
241180,니케이,-6.0,-12.339661364802467,0.18184102126047208,<0,<0%,니케이(241180)
ITA,ITA,-6.0,-1.3212861855236624,0.1763660248183631,<0,<0%,ITA
446770,톱반도,-4.5,-19.966105285457047,0.1464210401856131,<0,<0%,톱반도(446770)
091180,자동차,-8.0,-29.25093632958802,0.12946415575339437,<0,<0%,자동차(091180)
102970,증권주,-4.75,-29.39481268011528,0.12825545184993434,<0,<0%,증권주(102970)
XLU,XLU,-10.0,-3.2779719439620103,0.11846307668769204,<0,<0%,XLU
EPHE,EPHE,-9.75,-1.9638579591419014,0.11620870876800178,<0,<0%,EPHE
ICLN,ICLN,-7.0,-24.90722046880467,0.10938136908646945,<0,<0%,ICLN
0023A0,양자컴,-7.0,-36.891487625781885,0.09025375262981096,<0,<0%,0023A0
453810,인디아,-10.75,-7.777777777777772,0.08810892805274702,<0,<0%,인디아(453810)
0038A0,미로봇,-9.5,-22.642007926023776,0.08466294136606282,<0,<0%,0038A0
PTF,PTF,-7.5,-27.74842181991972,0.08068959824080656,<0,<0%,PTF
