티커,산업,Signal_sco,수익률(%),Final_score,sco_bucket,rtn_bucket,표시이름
XLC,XLC,-0.5,-4.180285566832964,0.42604367766933543,<0,<0%,XLC
EIDO,EIDO,-1.0,-1.2374323279195631,0.4028475479087987,<0,<0%,EIDO
VNM,VNM,-4.0,-4.642475987193151,0.39091921218865605,<0,<0%,VNM
117680,철강주,-1.25,-22.67295597484277,0.3774895435849507,<0,<0%,철강주(117680)
CARZ,CARZ,-2.25,-9.901861052133931,0.3599134310363879,<0,<0%,CARZ
229200,코스닥,-1.0,-27.973285384022606,0.3570386485310221,<0,<0%,코스닥(229200)
EWW,EWW,-5.5,-2.740070387129223,0.31847522662563077,<0,<0%,EWW
244580,바이오,-3.5,-25.086206896551722,0.3178828404035134,<0,<0%,바이오(244580)
469070,ai로봇,-4.25,-27.693303138143,0.3137223070320411,<0,<0%,ai로봇(469070)
SRVR,SRVR,-3.5,-8.465761340652989,0.3011886664728152,<0,<0%,SRVR
GRID,GRID,-3.0,-6.833161688980427,0.3010972950027295,<0,<0%,GRID
PDP,PDP,-2.5,-4.35329466843688,0.2897878360460802,<0,<0%,PDP
BOTZ,BOTZ,-6.0,-10.057399550786128,0.28760874617246573,<0,<0%,BOTZ
PAVE,PAVE,-3.0,-0.5818053596614914,0.2835478134948647,<0,<0%,PAVE
QMOM,QMOM,-3.5,-5.388118062563063,0.28261515465642917,<0,<0%,QMOM
UNG,UNG,-1.5,-10.64400715563506,0.26614603756431016,<0,<0%,UNG
MTUM,MTUM,-4.75,-2.6042830242874793,0.25974771024407417,<0,<0%,MTUM
EWZ,EWZ,-7.25,-2.907781777900853,0.2283015821979401,<0,<0%,EWZ
SMH,SMH,-6.0,-5.8908480268681895,0.2252714129412242,<0,<0%,SMH
325020,케모멘,-4.5,-9.743831526009739,0.22483419680917643,<0,<0%,케모멘(325020)
TLT,TLT,-6.75,-3.810082063305975,0.21887008583916334,<0,<0%,TLT
117460,에너지,-4.0,-17.86148238153098,0.209425902639568,<0,<0%,에너지(117460)
091180,자동차,-4.75,-25.997178401949473,0.1990579976436213,<0,<0%,자동차(091180)
377990,신재생,-1.5,-34.68183733670459,0.17995710663653874,<0,<0%,신재생(377990)
PTF,PTF,-6.0,-20.926998841251443,0.16875601858438818,<0,<0%,PTF
241180,니케이,-9.0,-7.458266020463111,0.16714683878526462,<0,<0%,니케이(241180)
117700,건설주,-5.5,-23.18210068365444,0.16017904786111561,<0,<0%,건설주(117700)
147970,티모멘,-5.25,-22.713776722090262,0.15085943641659982,<0,<0%,티모멘(147970)
XLU,XLU,-7.75,-5.250332299512617,0.14598966613822617,<0,<0%,XLU
0023A0,양자컴,-8.0,-31.897970378496986,0.1447540262419638,<0,<0%,0023A0
449450,방산주,-6.0,-26.82808042858137,0.1120576295082007,<0,<0%,방산주(449450)
446770,톱반도,-7.0,-16.09144379092221,0.10804412426323139,<0,<0%,톱반도(446770)
453810,인디아,-12.0,-7.1031746031746,0.10021150114233406,<0,<0%,인디아(453810)
434730,원자력,-7.25,-30.211304122374905,0.09356820802399747,<0,<0%,원자력(434730)
0051G0,에셈알,-11.0,-19.030627415997625,0.08712208449905515,<0,<0%,0051G0
ICLN,ICLN,-12.0,-24.01727861771058,0.07123432127717325,<0,<0%,ICLN
139230,조선주,-8.5,-32.625850340136054,0.05084236984062311,<0,<0%,조선주(139230)
0038A0,미로봇,-12.0,-21.1211477151966,0.04824084595120179,<0,<0%,0038A0
371160,항셈테,-12.0,-14.019851116625315,0.04586660441910411,<0,<0%,항셈테(371160)
478150,우주방,-11.0,-21.570182394924664,0.03796389938467078,<0,<0%,우주방(478150)
TAN,TAN,-12.0,-30.052474826265787,0.029544478007214634,<0,<0%,TAN
475050,K팝,-11.5,-22.631578947368425,0.024249304818639787,<0,<0%,K팝(475050)
0048K0,중로봇,-12.0,-31.234256926952142,0.024123229930585712,<0,<0%,0048K0
487230,전력인,-11.0,-27.75146808107596,0.018654420008275628,<0,<0%,전력인(487230)
102970,증권주,-12.0,-32.92682926829268,0.0,<0,<0%,증권주(102970)
XME,XME,6.5,-2.9045643153526868,0.6622973366581917,0~7,<0%,XME
SLV,SLV,4.0,-7.081481481481489,0.611213624671438,0~7,<0%,SLV
EMGF,EMGF,7.0,-2.4234172906739238,0.5901460424979366,0~7,<0%,EMGF
411060,금현물,4.0,-2.628475147430498,0.5568090094918672,0~7,<0%,금현물(411060)
XLY,XLY,4.0,-2.904154668860548,0.555990940982021,0~7,<0%,XLY
LIT,LIT,2.0,-10.42908920846487,0.526810953105847,0~7,<0%,LIT
URA,URA,1.5,-8.153907496012758,0.5256986315118644,0~7,<0%,URA
REMX,REMX,0.0,-17.627256962154448,0.5038021053631033,0~7,<0%,REMX
HYG,HYG,4.25,-0.6489454636216085,0.4999271374727937,0~7,<0%,HYG
VUG,VUG,3.0,-0.8048974039224555,0.4972198360837469,0~7,<0%,VUG
EWY,EWY,3.5,-10.061021735841436,0.47642443316928634,0~7,<0%,EWY
XLK,XLK,1.5,-0.6072764734587621,0.44869632195187675,0~7,<0%,XLK
QQQ,QQQ,0.5,-2.1948043046130628,0.4376654353019986,0~7,<0%,QQQ
449190,나스닥,1.5,-3.499119718309862,0.39520445037477275,0~7,<0%,나스닥(449190)
EIS,EIS,0.5,-10.75443313953488,0.3885697486608582,0~7,<0%,EIS
305720,이차전,0.25,-23.832020997375324,0.37296331148087863,0~7,<0%,이차전(305720)
455850,반소부,0.25,-27.472178060413356,0.32220907939981125,0~7,<0%,반소부(455850)
091160,반도체,2.0,-25.438650119215012,0.30411223693216444,0~7,<0%,반도체(091160)
069500,코스피,0.5,-19.081163859111793,0.2879246231921975,0~7,<0%,코스피(069500)
495050,밸류업,0.0,-17.99585706887623,0.2849396179836699,0~7,<0%,밸류업(495050)
EWM,EWM,9.0,-1.4103887168902651,0.6209461365046074,8~10,<0%,EWM
KSA,KSA,12.0,-1.1099638616417162,0.6760457896859362,11+,<0%,KSA
INDA,INDA,-0.5,2.245108135942342,0.433137638909975,<0,0~15%,INDA
ITB,ITB,-0.5,4.18937693705248,0.39338988442827133,<0,0~15%,ITB
KBE,KBE,-0.25,8.081761006289302,0.3794431116613632,<0,0~15%,KBE
KRE,KRE,-0.25,7.588387467663127,0.37489192692015233,<0,0~15%,KRE
XLI,XLI,-1.0,3.4136546184738936,0.34088879905328184,<0,0~15%,XLI
EPHE,EPHE,-3.25,2.394480519480524,0.31760062507216746,<0,0~15%,EPHE
091170,은행주,-5.0,4.016064257028118,0.25977186889574655,<0,0~15%,은행주(091170)
JETS,JETS,-5.0,1.6850068775791094,0.2541912800286706,<0,0~15%,JETS
IGV,IGV,6.5,11.096781127411482,0.7358478386950968,0~7,0~15%,IGV
EWA,EWA,7.0,4.1825095057034245,0.6039651443751236,0~7,0~15%,EWA
SCZ,SCZ,7.0,0.6040892193308611,0.5960813280076827,0~7,0~15%,SCZ
EWL,EWL,7.5,2.0453464404629695,0.5916369094937749,0~7,0~15%,EWL
VWO,VWO,6.5,0.2653839774423572,0.5879319795432137,0~7,0~15%,VWO
EWT,EWT,7.5,1.291638341264445,0.5753199703002835,0~7,0~15%,EWT
EFA,EFA,5.0,3.3120167987019222,0.5683403976786143,0~7,0~15%,EFA
EWH,EWH,6.25,1.0822510822510845,0.5624174691161549,0~7,0~15%,EWH
EWI,EWI,3.5,6.5729290191427925,0.5532942828453218,0~7,0~15%,EWI
FXI,FXI,4.0,1.528878822197055,0.5225169021560393,0~7,0~15%,FXI
XLF,XLF,3.0,11.78529754959159,0.514821461777426,0~7,0~15%,XLF
VYM,VYM,4.5,4.167455957567712,0.5078005182218728,0~7,0~15%,VYM
IWM,IWM,3.5,3.302682784034161,0.5025218470748131,0~7,0~15%,IWM
SPY,SPY,3.0,2.033419502705014,0.4965870078089342,0~7,0~15%,SPY
EWQ,EWQ,2.0,2.1739130434782705,0.49333156401826306,0~7,0~15%,EWQ
DIA,DIA,2.5,4.999210858585856,0.4781300681058301,0~7,0~15%,DIA
