티커,산업,Signal_sco,수익률(%),Final_score,sco_bucket,rtn_bucket,표시이름
DBA,DBA,2.5,-3.167420814479638,0.46159817947972015,0~7,<0%,DBA
XLC,XLC,2.5,-4.2223364165810295,0.45453837204124875,0~7,<0%,XLC
117460,에너지,2.25,-21.197638459375877,0.45449811534371,0~7,<0%,에너지(117460)
CARZ,CARZ,3.25,-6.915278689094473,0.44467087457644877,0~7,<0%,CARZ
PDP,PDP,3.0,-3.1863064010977493,0.4399555316321082,0~7,<0%,PDP
SMH,SMH,4.0,-0.5327883170876735,0.43544759758660534,0~7,<0%,SMH
HYG,HYG,1.0,-0.5381053685395987,0.4132709772662473,0~7,<0%,HYG
377990,신재생,3.5,-34.26507957737061,0.41070274307107646,0~7,<0%,신재생(377990)
229200,코스닥,2.25,-25.765946760421897,0.4007713370795273,0~7,<0%,코스닥(229200)
VNM,VNM,0.25,-8.363636363636362,0.39826238084406645,0~7,<0%,VNM
305720,이차전,2.25,-31.181752001941277,0.3816812979102824,0~7,<0%,이차전(305720)
325020,케모멘,2.0,-8.985779027973118,0.3605546292398579,0~7,<0%,케모멘(325020)
449450,방산주,1.75,-24.20907840440165,0.35647266666436045,0~7,<0%,방산주(449450)
REMX,REMX,0.75,-26.171654432523994,0.3546118223720085,0~7,<0%,REMX
434730,원자력,1.0,-32.7951327951328,0.3445221149420205,0~7,<0%,원자력(434730)
139230,조선주,1.0,-30.173775671406,0.31775770904050665,0~7,<0%,조선주(139230)
147970,티모멘,0.0,-18.68589418096882,0.3029485910339942,0~7,<0%,티모멘(147970)
PTF,PTF,0.0,-14.72101952454864,0.2755939634497051,0~7,<0%,PTF
0023A0,양자컴,1.0,-20.097889262771485,0.2506814483460738,0~7,<0%,0023A0
PICK,PICK,10.0,-4.963698325677868,0.7634253612791987,8~10,<0%,PICK
EZA,EZA,8.25,-1.469549244029944,0.7041898000524642,8~10,<0%,EZA
449190,나스닥,10.0,-0.06712911165809299,0.6134045573447843,8~10,<0%,나스닥(449190)
COPX,COPX,11.0,-2.6112501360026075,0.7601920543347249,11+,<0%,COPX
GMOM,GMOM,12.5,-0.9155793995957784,0.7430074407618086,11+,<0%,GMOM
VNQ,VNQ,-0.5,1.2722911669621473,0.37767399572114935,<0,0~15%,VNQ
XLE,XLE,4.5,4.424778761061932,0.6023513210094014,0~7,0~15%,XLE
ARKK,ARKK,7.0,3.062139654067897,0.5865418421650952,0~7,0~15%,ARKK
XLP,XLP,5.5,0.2714825306893376,0.5244982743265844,0~7,0~15%,XLP
MTUM,MTUM,4.0,0.6286836935166962,0.45865958898102666,0~7,0~15%,MTUM
241180,니케이,4.25,0.86993124736916,0.43081959347330356,0~7,0~15%,니케이(241180)
EPHE,EPHE,10.0,4.317998385795008,0.6926141380928117,8~10,0~15%,EPHE
INDA,INDA,10.0,4.501875781575659,0.6813684479921205,8~10,0~15%,INDA
KBE,KBE,10.5,13.208157979928782,0.6802680985397127,8~10,0~15%,KBE
XLK,XLK,10.75,5.354820469324295,0.6715457683890107,8~10,0~15%,XLK
KRE,KRE,9.0,13.240988978254386,0.6459066693133729,8~10,0~15%,KRE
QQQ,QQQ,10.0,0.861888038505132,0.6368675674641839,8~10,0~15%,QQQ
ARKW,ARKW,8.0,2.6137065239761226,0.6096237107734582,8~10,0~15%,ARKW
EWT,EWT,8.5,7.716635041113218,0.5912409806783773,8~10,0~15%,EWT
091170,은행주,10.0,3.50421804023362,0.5780635086306982,8~10,0~15%,은행주(091170)
228790,화장품,15.0,5.418719211822665,0.8633434772188217,11+,0~15%,화장품(228790)
EWP,EWP,16.0,10.597200070884272,0.8527687128848176,11+,0~15%,EWP
ITA,ITA,15.0,11.26223915643967,0.8382495447940264,11+,0~15%,ITA
EWC,EWC,16.0,6.511950121233112,0.837713125932689,11+,0~15%,EWC
EWQ,EWQ,15.0,5.782011519716446,0.8374854079075728,11+,0~15%,EWQ
VGK,VGK,16.0,5.319634703196363,0.8356983392519094,11+,0~15%,VGK
EWS,EWS,14.5,12.861517522967002,0.8340081388619114,11+,0~15%,EWS
SCHD,SCHD,15.5,7.685039370078739,0.8226772882556395,11+,0~15%,SCHD
EFA,EFA,16.0,4.025811422517589,0.8204480493061328,11+,0~15%,EFA
IJH,IJH,16.0,6.030356898673617,0.8129814645459013,11+,0~15%,IJH
VTV,VTV,16.0,7.990593655516642,0.8129239475004568,11+,0~15%,VTV
VYM,VYM,16.0,6.694937034181447,0.81094019813508,11+,0~15%,VYM
EWI,EWI,15.0,7.231369886267203,0.8100955874756918,11+,0~15%,EWI
XLV,XLV,14.0,14.811532956172035,0.8097059488434395,11+,0~15%,XLV
GREK,GREK,12.0,13.78307914004646,0.7995826014687033,11+,0~15%,GREK
EWA,EWA,14.25,3.1936813186813184,0.7964074059181298,11+,0~15%,EWA
EWG,EWG,13.5,4.055977229601515,0.7963140867276425,11+,0~15%,EWG
SPY,SPY,15.5,4.138432730260955,0.7922884688987003,11+,0~15%,SPY
XLF,XLF,13.0,13.37517160227495,0.7832221988285278,11+,0~15%,XLF
XLB,XLB,14.0,2.151363810987328,0.775177320495382,11+,0~15%,XLB
EWL,EWL,14.5,4.209844559585485,0.7706643901006538,11+,0~15%,EWL
449180,에센피,15.5,3.3731343283582182,0.767957527143611,11+,0~15%,에센피(449180)
SCZ,SCZ,14.0,0.66619915848527,0.7647874727953853,11+,0~15%,SCZ
DIA,DIA,14.0,8.418151828458797,0.7633674273285899,11+,0~15%,DIA
EWU,EWU,12.5,3.390191897654593,0.7627912563034077,11+,0~15%,EWU
ENZL,ENZL,13.0,4.841826604897426,0.7560626650665871,11+,0~15%,ENZL
XLI,XLI,14.0,6.324156203202391,0.7536136458536897,11+,0~15%,XLI
IWM,IWM,13.5,6.123748540701168,0.7513436306038311,11+,0~15%,IWM
ARKF,ARKF,13.75,4.383627997093731,0.7484769768038482,11+,0~15%,ARKF
PAVE,PAVE,13.0,3.240658756862058,0.7379209068512316,11+,0~15%,PAVE
EWJ,EWJ,12.75,3.1797185519389704,0.7212238235288689,11+,0~15%,EWJ
VUG,VUG,12.5,1.908353331047885,0.7204292158097383,11+,0~15%,VUG
VWO,VWO,12.5,0.6506506506506415,0.7135767041678385,11+,0~15%,VWO
XLY,XLY,12.5,0.8002021563342288,0.7026928489113038,11+,0~15%,XLY
THD,THD,11.5,2.1199944575308383,0.693508316521814,11+,0~15%,THD
ITB,ITB,11.0,10.587838597279987,0.6769038849089111,11+,0~15%,ITB
XBI,XBI,9.5,16.326831063673165,0.6800099826534001,8~10,15~30%,XBI
IGV,IGV,15.0,18.521444695259603,0.9192438913364769,11+,15~30%,IGV
IBB,IBB,13.5,15.852881552273379,0.8213521669771527,11+,15~30%,IBB
SVXY,SVXY,15.0,16.702628481757564,0.7858000299582323,11+,15~30%,SVXY
JETS,JETS,11.0,20.321469575200936,0.6043493735027053,11+,15~30%,JETS
CIBR,CIBR,15.5,32.63019116677655,0.9046403301795409,11+,30%+,CIBR
