티커,산업,Signal_sco,수익률(%),Final_score,sco_bucket,rtn_bucket,표시이름
SLV,SLV,-0.5,-0.9300043829495452,0.4780111555016359,<0,<0%,SLV
PDP,PDP,-2.25,-6.428813116423671,0.3865407020525534,<0,<0%,PDP
XLU,XLU,-1.75,-2.9548749246176786,0.3723632890388276,<0,<0%,XLU
EPHE,EPHE,-2.0,-0.6933041557722119,0.3674126434333361,<0,<0%,EPHE
XLB,XLB,-1.25,-1.145745667341691,0.36672226293287963,<0,<0%,XLB
UNG,UNG,-1.25,-11.101323229371351,0.36041711361823764,<0,<0%,UNG
GRID,GRID,-2.5,-4.313681879021535,0.35962655966026125,<0,<0%,GRID
FXI,FXI,-1.5,-1.3618099876303025,0.3584771072645374,<0,<0%,FXI
IWM,IWM,-2.0,-0.5525962626448666,0.3578768310665208,<0,<0%,IWM
IJH,IJH,-2.5,-1.7020314841877493,0.3369994690087318,<0,<0%,IJH
SRVR,SRVR,-5.25,-6.790247417683116,0.3365979284124886,<0,<0%,SRVR
XLP,XLP,-4.5,-2.556214986061789,0.3255757018736238,<0,<0%,XLP
TLT,TLT,-6.5,-3.6050968424358287,0.30993772379247114,<0,<0%,TLT
PTF,PTF,-2.25,-19.845857418111756,0.30355193537714575,<0,<0%,PTF
VNQ,VNQ,-6.5,-2.7745405689716063,0.2992649988380803,<0,<0%,VNQ
QMOM,QMOM,-3.5,-6.861334043648504,0.29859395529924754,<0,<0%,QMOM
EWL,EWL,-3.75,-1.4116546024727117,0.29827067498743115,<0,<0%,EWL
377990,신재생,-1.25,-28.52507374631268,0.2857609140637644,<0,<0%,신재생(377990)
LIT,LIT,-6.5,-10.055711578652248,0.2758979601019009,<0,<0%,LIT
BOTZ,BOTZ,-3.5,-5.178892569659988,0.27083044055132344,<0,<0%,BOTZ
EWQ,EWQ,-5.25,-1.4121659961714772,0.2697704996313306,<0,<0%,EWQ
475050,K팝,-1.5,-17.962628089210362,0.2547338032313788,<0,<0%,K팝(475050)
XLY,XLY,-6.25,-3.3584105846333645,0.2419866700151421,<0,<0%,XLY
241180,니케이,-3.25,-14.515516149461682,0.2398349473752004,<0,<0%,니케이(241180)
REMX,REMX,-7.75,-20.06283105980039,0.2313121245602614,<0,<0%,REMX
XLI,XLI,-6.75,-2.2518719945961885,0.21720197555127874,<0,<0%,XLI
