티커,산업,Signal_sco,수익률(%),Final_score,sco_bucket,rtn_bucket,표시이름
IGV,IGV,14.0,10.798027465556604,0.7033071556425887,11+,0~15%,IGV
091170,은행주,13.0,3.697900344719529,0.6928991611952446,11+,0~15%,은행주(091170)
VWO,VWO,13.0,4.6908818507744865,0.6905552777644459,11+,0~15%,VWO
ARKW,ARKW,11.5,10.548831888912735,0.6544797824365381,11+,0~15%,ARKW
VNM,VNM,12.0,0.6670419163987473,0.6427952265760375,11+,0~15%,VNM
IBB,IBB,9.0,25.177896252463917,0.7318953509344609,8~10,15~30%,IBB
XBI,XBI,9.0,27.116192105953218,0.6867919909433372,8~10,15~30%,XBI
EIDO,EIDO,8.25,17.305422472416797,0.5994103037102739,8~10,15~30%,EIDO
IBIT,IBIT,12.0,28.178087591886825,0.8241477450402516,11+,15~30%,IBIT
SVXY,SVXY,15.0,15.491906165968206,0.8071144053467558,11+,15~30%,SVXY
GREK,GREK,12.0,17.991883351224946,0.7001419058730348,11+,15~30%,GREK
ARKF,ARKF,11.0,17.70560049109482,0.6949949357009313,11+,15~30%,ARKF
EWS,EWS,11.0,19.73370734641364,0.679899765714983,11+,15~30%,EWS
228790,화장품,13.5,41.863905325443795,0.8521339546956708,11+,30%+,화장품(228790)
ETHA,ETHA,12.0,53.580452552613366,0.8004058679638397,11+,30%+,ETHA
