Ticker,Name,Signal_sco,수익률(%),종가,거래량,거래대금,거래대금_ma5,HighVol,NewSig,fire,gann_val,is_lime,is_green,is_red,is_purple,SPOT,주도주(leader),정배열(jung),Norm_sco,Rank_rtn,Final_score
036560,KZ정밀,-11.5,0.40883074407196407,12280.0,9727.0,119447560.0,173959006.0,False,-,0,12750.3882516932,False,False,True,True,False,False,False,0.017857142857142856,0.8003913894324853,0.13523727984344422
036030,케이티알파,-10.0,-1.8418201516793076,4530.0,69110.0,313068300.0,333650954.0,False,-,0,4734.925232851874,False,False,True,True,False,False,False,0.07142857142857142,0.49217221135029354,0.13454011741682975
253450,스튜디오드래곤,-12.0,1.8181818181818077,25200.0,110135.0,2775402000.0,3674405920.0,True,-,0,26464.40593255784,False,False,True,True,False,False,False,0.0,0.8962818003913894,0.1344422700587084
206640,바디텍메드,-11.5,0.37700282752120007,10650.0,47856.0,509666400.0,835224182.0,False,-,0,10818.530753577314,False,False,True,True,False,False,False,0.017857142857142856,0.7945205479452054,0.13435665362035223
091810,트리니티항공,-12.0,1.7857142857142794,798.0,1434187.0,1144481226.0,1161590012.4,False,-,0,853.8778864737657,False,False,True,True,False,False,False,0.0,0.8943248532289628,0.1341487279843444
047050,포스코인터내셔널,-10.0,-1.8612521150592198,58000.0,610842.0,35428836000.0,60995316140.0,False,-,0,64900.71468450812,False,False,False,True,False,False,False,0.07142857142857142,0.4863013698630137,0.13365949119373777
424870,이뮨온시아,-12.0,1.7006802721088343,4485.0,1688180.0,7571487300.0,7104865734.0,False,-,0,5569.317116844138,False,False,True,True,False,False,False,0.0,0.8904109589041096,0.13356164383561644
030190,NICE평가정보,-11.5,0.3553660270078085,14120.0,102127.0,1442033240.0,2853041128.0,True,-,0,14149.277413877071,False,False,True,True,False,False,False,0.017857142857142856,0.7886497064579256,0.13347602739726028
207940,삼성바이오로직스,-11.0,-0.44709388971684305,1336000.0,75042.0,100256112000.0,129873936000.0,True,🆕RED,0,1364569.1528298552,False,False,True,True,False,False,False,0.03571428571428571,0.6868884540117417,0.1333904109589041
404990,신한서부티엔디리츠,-12.0,1.6616314199395799,3365.0,73762.0,248209130.0,362435123.0,False,-,0,3572.534432055981,False,False,True,True,False,False,False,0.0,0.8884540117416829,0.13326810176125242
035250,강원랜드,-11.5,0.33355570380253496,15040.0,807559.0,12145687360.0,13536681664.0,False,-,0,15215.155282687958,False,False,True,True,False,False,False,0.017857142857142856,0.786692759295499,0.13318248532289625
00680K,미래에셋증권2우B,-10.0,-1.9041365725541715,14940.0,612758.0,9154604520.0,12649693224.0,True,-,0,16704.36556458713,False,False,False,True,False,False,False,0.07142857142857142,0.4774951076320939,0.1323385518590998
170900,동아에스티,-12.0,1.6042780748663166,38000.0,24292.0,923096000.0,1368218150.0,False,-,0,39950.78536170492,False,False,True,True,False,False,False,0.0,0.8816046966731899,0.13224070450097847
089590,제주항공,-12.0,1.5873015873015817,4480.0,177905.0,797014400.0,1265569621.0,False,-,0,4810.850368640178,False,False,True,True,False,False,False,0.0,0.8796477495107632,0.13194716242661447
093520,매커스,-11.5,0.24096385542169418,20800.0,45500.0,946400000.0,1553911400.0,False,-,0,23114.973244374673,False,False,True,True,False,False,False,0.017857142857142856,0.7749510763209393,0.1314212328767123
024720,콜마홀딩스,-11.5,0.2355712603062443,8510.0,58354.0,496592540.0,915892980.0,False,-,0,9273.318154778643,False,False,True,True,False,False,False,0.017857142857142856,0.7720156555772995,0.13098091976516635
000680,LS네트웍스,-9.75,-2.254428341384862,3035.0,260058.0,789276030.0,1198968813.0,False,-,0,3558.32375490077,False,False,True,True,False,False,False,0.08035714285714286,0.41682974559686886,0.13082803326810177
308430,셀비온,-12.0,1.371308016877637,19220.0,81929.0,1574675380.0,3018681106.0,False,-,0,22112.132157581556,False,False,True,True,False,False,False,0.0,0.8698630136986302,0.13047945205479453
012860,모베이스전자,-9.0,-3.6199095022624417,3195.0,1214564.0,3880531980.0,5221165515.0,False,-,0,4118.278046910105,False,False,False,True,False,False,False,0.10714285714285714,0.2622309197651663,0.1304060665362035
300720,한일시멘트,-11.0,-0.5540166204986097,14360.0,142208.0,2042106880.0,2496192208.0,False,-,0,14777.379328306562,False,False,True,True,False,False,False,0.03571428571428571,0.6653620352250489,0.1301614481409002
075580,세진중공업,-12.0,1.2802275960170695,14240.0,278878.0,3971222720.0,6832521272.0,False,-,0,15413.544988215857,False,False,True,True,False,False,False,0.0,0.8669275929549902,0.13003913894324853
000320,노루홀딩스,-12.0,1.2404016538688722,17140.0,8406.0,144078840.0,397575320.0,False,-,0,18341.27756468703,False,False,True,True,False,False,False,0.0,0.863013698630137,0.12945205479452054
056190,에스에프에이,-8.5,-5.185185185185182,25600.0,183884.0,4707430400.0,5482190170.0,False,-,0,28427.092070145227,False,False,False,True,False,False,False,0.125,0.15459882583170254,0.1294398238747554
272290,이녹스첨단소재,-9.5,-2.777777777777779,28000.0,253038.0,7085064000.0,11428796500.0,False,-,0,31410.0836300529,False,False,False,True,False,False,False,0.08928571428571429,0.3561643835616438,0.1293175146771037
051905,LG생활건강우,-10.25,-1.7578125,100600.0,7628.0,767376800.0,958868000.0,False,-,0,103588.043801459,False,False,True,True,False,False,False,0.0625,0.5078277886497065,0.12929916829745597
016610,DB증권,-10.0,-2.0054694621695512,10750.0,116525.0,1252643750.0,1583137918.0,False,-,0,11564.649435138106,False,False,False,True,False,False,False,0.07142857142857142,0.4569471624266145,0.12925636007827787
458870,씨어스,-12.0,1.215277777777768,29150.0,458448.0,13363759200.0,14900510630.0,False,-,0,32215.321665933305,False,False,True,True,False,False,False,0.0,0.8590998043052838,0.12886497064579255
002310,아세아제지,-10.0,-2.0134228187919434,7300.0,129209.0,943225700.0,1205772504.0,False,-,0,7819.873727144825,False,False,True,True,False,False,False,0.07142857142857142,0.45401174168297453,0.12881604696673188
017800,현대엘리베이터,-12.0,1.0389610389610393,77800.0,198456.0,15439876800.0,25419129920.0,False,-,0,81349.93061113602,False,False,True,True,False,False,False,0.0,0.8468688845401174,0.1270303326810176
014820,동원시스템즈,-12.0,0.990099009900991,20400.0,45986.0,938114400.0,1646861640.0,False,-,0,22151.988680099053,False,False,True,True,False,False,False,0.0,0.8454011741682974,0.12681017612524462
036830,솔브레인홀딩스,-9.25,-3.347732181425489,44750.0,111899.0,5007480250.0,6418772150.0,False,-,0,51332.77478670224,False,False,False,True,False,False,False,0.09821428571428571,0.28864970645792565,0.1267795988258317
121600,나노신소재,-8.25,-6.6343042071197456,57700.0,169421.0,9775591700.0,11613676420.0,False,-,0,67780.58594275828,False,False,False,True,False,False,False,0.13392857142857142,0.08610567514677103,0.12675513698630136
263750,펄어비스,-10.0,-2.0656136087484844,40300.0,806212.0,32490343600.0,39281057040.0,False,-,0,43704.07411552818,False,False,False,True,False,False,False,0.07142857142857142,0.43933463796477495,0.12661448140900194
130660,한전산업,-10.0,-2.0879940343027537,13130.0,184065.0,2416773450.0,3170560736.0,False,-,0,14216.002414136376,False,False,False,True,False,False,False,0.07142857142857142,0.43737769080234834,0.12632093933463795
271940,일진하이솔루스,-12.0,0.8955223880596996,13520.0,67881.0,917751120.0,1378772248.0,False,-,0,14395.943661272779,False,False,True,True,False,False,False,0.0,0.8405088062622309,0.12607632093933463
099430,바이오플러스,-9.25,-3.373015873015872,4870.0,961649.0,4683230630.0,3380018654.0,True,-,0,5556.502944615013,False,False,True,True,False,False,False,0.09821428571428571,0.2837573385518591,0.12604574363992171
023410,유진기업,-9.5,-2.9745042492917873,3425.0,280242.0,959828850.0,785541085.0,False,🆕RED,0,3532.756835970415,False,False,True,True,False,False,False,0.08928571428571429,0.3336594911937378,0.12594178082191781
006040,동원산업,-12.0,0.8875739644970349,34100.0,108846.0,3711648600.0,3043794490.0,False,-,0,35346.98388529376,False,False,True,True,False,False,False,0.0,0.8395303326810176,0.12592954990215263
018670,SK가스,-11.25,-0.4484304932735439,222000.0,18220.0,4044840000.0,5127929800.0,False,-,0,241673.58479600964,False,False,True,True,False,False,False,0.026785714285714284,0.6859099804305284,0.1256543542074364
102460,이연제약,-10.5,-1.6096579476861161,9780.0,57238.0,559787640.0,809824166.0,False,-,0,11030.223824684159,False,False,True,True,False,False,False,0.05357142857142857,0.5332681017612525,0.12552592954990216
220100,퓨쳐켐,-12.0,0.8474576271186418,11900.0,163964.0,1951171600.0,4539463762.0,True,-,0,14807.013588563674,False,False,True,True,False,False,False,0.0,0.8351272015655578,0.12526908023483366
026890,스틱인베스트먼트,-12.0,0.8474576271186418,7140.0,119089.0,850295460.0,1297460286.0,False,-,0,8032.196033495112,False,False,True,True,False,False,False,0.0,0.8351272015655578,0.12526908023483366
009680,모토닉,-11.5,-0.10000000000000009,9990.0,48199.0,481508010.0,434849170.0,False,-,0,10191.729740781335,False,False,True,True,False,False,False,0.017857142857142856,0.7299412915851272,0.12466976516634051
039570,HDC랩스,-11.0,-0.9009009009009028,7700.0,22562.0,173727400.0,218463798.0,False,-,0,7810.384929728932,False,False,True,True,False,False,False,0.03571428571428571,0.6252446183953033,0.12414383561643835
089980,상아프론테크,-9.5,-3.069053708439895,18950.0,82813.0,1569306350.0,2994463660.0,False,-,0,21450.435503596083,False,False,False,True,False,False,False,0.08928571428571429,0.32093933463796476,0.12403375733855185
009900,명신산업,-9.25,-3.490990990990994,8570.0,282401.0,2420176570.0,4130884036.0,False,🆕RED,0,10085.527554706656,False,False,True,True,False,False,False,0.09821428571428571,0.2700587084148728,0.12399094911937378
