date,ticker,rank,close,sco,trend,위치,is_fixed,raw_mult,floor_mult,base_w,internal_w,alloc_pct,alloc_amount,atr_excluded,vol63,atr_stage_val,us_mult,nasdaq_trend
2022-01-13,SCHD,4,23.35728073120117,15.75,LIME,1,False,0.24,0.24,0.1,0.103896,0.024935,2493.51,False,11.0194,0,0.1,PURPLE
2022-01-14,XLE,1,27.7671127319336,16.0,LIME,1,True,1.0,,0.33,0.295108,0.295108,29510.78,False,26.8052,0,0.1,PURPLE
2022-01-14,EWU,2,29.64780044555664,16.0,LIME,1,False,0.24,0.24,0.27,0.284061,0.068175,6817.46,False,13.267,0,0.1,PURPLE
2022-01-14,VYM,3,101.30998992919922,15.0,LIME,2,False,0.22,0.22,0.2,0.210416,0.046291,4629.14,False,11.8167,0,0.1,PURPLE
2022-01-14,VTV,4,135.20742797851562,15.0,LIME,2,False,0.22,0.22,0.1,0.105208,0.023146,2314.57,False,12.1977,0,0.1,PURPLE
2022-01-14,SCHD,5,23.334442138671875,14.75,LIME,2,False,0.2,0.2,0.1,0.105208,0.021042,2104.16,False,11.0076,0,0.1,PURPLE
2022-01-18,XLE,1,27.87902069091797,16.0,LIME,1,True,1.0,,0.31,0.284097,0.284097,28409.7,False,26.8058,0,0.1,PURPLE
2022-01-18,EWU,2,29.49348258972168,15.0,LIME,2,False,0.22,0.22,0.25,0.269542,0.059299,5929.92,False,13.2466,0,0.1,PURPLE
2022-01-18,KSA,3,40.04074096679688,15.0,LIME,1,False,0.24,0.24,0.16,0.155256,0.037261,3726.15,False,17.461,0,0.1,PURPLE
2022-01-18,VYM,4,99.95801544189452,12.75,-,3,False,0.2,0.2,0.1,0.102426,0.020485,2048.52,False,12.1373,1,0.1,PURPLE
2022-01-18,VTV,5,133.37530517578125,12.75,-,3,False,0.2,0.2,0.1,0.102426,0.020485,2048.52,False,12.5127,1,0.1,PURPLE
2022-01-18,SCHD,6,23.063138961791992,11.0,-,4,False,0.2,0.2,0.08,0.086253,0.017251,1725.07,False,11.2664,0,0.1,PURPLE
2022-01-19,XLE,1,27.676721572875977,16.0,LIME,1,True,1.0,,0.35,0.313984,0.217352,21735.16,False,26.8083,0,0.1,PURPLE
2022-01-19,KSA,2,40.418399810791016,15.5,LIME,1,False,0.24,0.24,0.3,0.316623,0.075989,7598.94,False,17.4822,0,0.1,PURPLE
2022-01-19,PDBC,3,11.635029792785645,15.5,LIME,1,True,1.0,,0.25,0.263852,0.182648,18264.84,False,20.4309,0,0.1,PURPLE
2022-01-19,EWU,4,29.64780044555664,15.0,LIME,1,False,0.24,0.24,0.1,0.105541,0.02533,2532.98,False,13.1963,0,0.1,PURPLE
2022-01-20,KSA,1,40.55327987670898,16.0,LIME,1,False,0.24,0.24,0.35,0.366492,0.087958,8795.81,False,17.4308,0,0.0,RED
2022-01-20,XLE,2,27.42276191711425,15.0,LIME,2,True,1.0,,0.3,0.267016,0.20198,20198.02,False,26.8705,0,0.0,RED
2022-01-20,PDBC,3,11.588271141052246,15.75,LIME,1,True,1.0,,0.25,0.26178,0.19802,19801.98,False,20.3424,0,0.0,RED
2022-01-20,EWU,4,29.33915328979492,13.0,LIME,3,False,0.2,0.2,0.1,0.104712,0.020942,2094.24,False,13.385,0,0.0,RED
2022-01-21,PDBC,1,11.60385799407959,16.0,LIME,1,True,1.0,,0.35,0.35533,0.190476,19047.62,False,20.0945,0,0.0,RED
2022-01-21,DBA,2,17.781118392944336,15.0,LIME,1,True,1.0,,0.3,0.304569,0.163265,16326.53,False,11.8765,0,0.0,RED
2022-01-21,KSA,3,40.17561721801758,15.0,LIME,2,False,0.22,0.22,0.25,0.253807,0.055838,5583.76,False,17.5414,0,0.0,RED
2022-01-21,XLE,4,26.88042259216309,12.75,LIME,3,True,1.0,,0.1,0.086294,0.046259,4625.85,False,26.9118,0,0.0,RED
2022-01-24,GLD,1,172.02999877929688,15.0,LIME,1,True,1.0,,0.35,0.36813,0.16092,16091.95,False,11.4732,0,0.0,RED
2022-01-24,PDBC,2,11.564892768859863,14.75,LIME,2,True,1.0,,0.3,0.283986,0.124138,12413.79,False,20.1013,0,0.0,RED
2022-01-24,DBA,3,17.7546443939209,14.0,LIME,2,True,1.0,,0.25,0.26295,0.114943,11494.25,False,11.883,0,0.0,RED
2022-01-24,KSA,4,39.29441833496094,13.0,LIME,3,False,0.2,0.2,0.1,0.084933,0.016987,1698.66,False,18.0988,2,0.0,RED
2022-01-25,GLD,1,172.5800018310547,15.0,LIME,1,True,1.0,,0.35,0.364488,0.16092,16091.95,False,11.4116,0,0.0,RED
2022-01-25,PDBC,2,11.673995018005373,14.75,LIME,1,True,1.0,,0.3,0.281177,0.124138,12413.79,False,20.1633,0,0.0,RED
2022-01-25,DBA,3,17.825241088867188,13.0,LIME,2,True,1.0,,0.25,0.260349,0.114943,11494.25,False,11.8022,0,0.0,RED
2022-01-25,KSA,4,40.085697174072266,11.75,LIME,2,False,0.2,0.2,0.1,0.093986,0.018797,1879.72,False,18.535,1,0.0,RED
2022-01-26,PDBC,1,11.720752716064451,14.75,LIME,1,True,1.0,,0.35,0.334129,0.147801,14780.06,False,20.1743,0,0.0,RED
2022-01-26,DBA,2,17.798765182495117,11.5,LIME,2,True,1.0,,0.3,0.318218,0.140762,14076.25,False,11.7697,0,0.0,RED
2022-01-26,GLD,3,169.7899932861328,11.5,-,4,True,1.0,,0.25,0.251923,0.111437,11143.7,False,11.7828,1,0.0,RED
2022-01-26,KSA,4,40.0317497253418,11.0,LIME,1,False,0.2,0.2,0.1,0.095731,0.019146,1914.61,False,18.4938,1,0.0,RED
2022-01-27,PDBC,1,11.775303840637209,14.75,LIME,1,True,1.0,,0.55,0.56266,0.225064,22506.39,False,19.8484,0,0.0,RED
2022-01-27,XLE,2,28.36971664428711,12.75,LIME,1,True,1.0,,0.45,0.43734,0.174936,17493.61,False,27.125,0,0.0,RED
2022-01-28,PDBC,1,11.798684120178224,16.0,LIME,1,True,1.0,,0.45,0.45,0.24,24000.0,False,19.8418,0,0.1,PURPLE
2022-01-28,XLE,2,28.249191284179688,15.0,LIME,1,True,1.0,,0.3,0.3,0.16,16000.0,False,27.142,0,0.1,PURPLE
2022-01-28,EWZ,3,22.902612686157227,12.0,GREEN,1,False,0.2,0.2,0.25,0.25,0.05,5000.0,False,28.5701,0,0.1,PURPLE
2022-01-31,PDBC,1,11.81427001953125,16.0,LIME,1,True,1.0,,0.35,0.357143,0.220472,22047.24,False,19.7961,0,0.2,-
2022-01-31,XLE,2,28.374021530151367,15.5,LIME,1,True,1.0,,0.3,0.290816,0.179528,17952.76,False,27.0841,0,0.2,-
2022-01-31,KSA,3,40.939918518066406,13.25,LIME,1,False,0.5,0.5,0.25,0.255102,0.127551,12755.1,False,18.7573,0,0.2,-
2022-01-31,EWZ,4,23.24817276000977,12.0,GREEN,1,False,0.4,0.4,0.1,0.096939,0.038776,3877.55,False,28.1363,0,0.2,-
2022-02-01,XLE,1,29.385534286499023,16.0,LIME,1,True,1.0,,0.35,0.340153,0.210277,21027.67,False,27.7333,0,0.3,-
2022-02-01,PDBC,2,11.876614570617676,16.0,LIME,1,True,1.0,,0.3,0.306905,0.189723,18972.33,False,19.7903,0,0.3,-
2022-02-01,KSA,3,40.63420104980469,14.0,LIME,1,False,0.55,0.55,0.25,0.255754,0.140665,14066.5,False,18.8317,0,0.3,-
2022-02-01,EWZ,4,23.645198822021484,12.0,GREEN,1,False,0.4,0.4,0.1,0.097187,0.038875,3887.47,False,28.1575,0,0.3,-
2022-02-02,XLE,1,29.48022651672364,16.0,LIME,1,True,1.0,,0.33,0.311975,0.154889,15488.92,False,27.6218,0,0.4,-
2022-02-02,PDBC,2,11.946751594543455,16.0,LIME,1,True,1.0,,0.27,0.283613,0.140808,14080.83,False,19.8126,0,0.4,-
2022-02-02,DBA,3,18.01937484741211,14.5,LIME,1,True,1.0,,0.2,0.210084,0.104302,10430.25,False,12.2577,0,0.4,-
2022-02-02,KSA,4,40.274532318115234,13.25,LIME,2,False,0.45,0.45,0.1,0.105042,0.047269,4726.89,False,18.932,0,0.4,-
2022-02-02,EWZ,5,23.48344993591309,12.0,GREEN,1,False,0.4,0.4,0.1,0.089286,0.035714,3571.43,False,27.9104,0,0.4,-
2022-02-03,XLE,1,29.2004451751709,16.0,LIME,1,True,1.0,,0.33,0.29984,0.1495,14950.03,False,27.6428,0,0.3,-
2022-02-03,PDBC,2,11.938959121704102,16.0,LIME,1,True,1.0,,0.27,0.288616,0.143904,14390.41,False,19.1941,0,0.3,-
2022-02-03,DBA,3,18.04585075378418,14.75,LIME,1,True,1.0,,0.2,0.213789,0.106596,10659.56,False,12.2528,0,0.3,-
2022-02-03,EWZ,4,23.299638748168945,11.25,GREEN,2,False,0.3,0.3,0.1,0.090861,0.027258,2725.82,False,27.5448,0,0.3,-
2022-02-03,KSA,5,40.17561721801758,11.25,-,3,False,0.3,0.3,0.1,0.106895,0.032068,3206.84,False,18.83,0,0.3,-
2022-02-04,XLE,1,29.656700134277344,16.0,LIME,1,True,1.0,,0.45,0.410188,0.164075,16407.51,False,27.7555,0,0.4,-
2022-02-04,PDBC,2,12.040268898010254,16.0,LIME,1,True,1.0,,0.3,0.321716,0.128686,12868.63,False,19.1737,0,0.4,-
2022-02-04,DBA,3,18.16939163208008,15.5,LIME,1,True,1.0,,0.25,0.268097,0.107239,10723.86,False,12.2843,0,0.4,-
2022-02-07,XLE,1,30.03548240661621,16.0,LIME,1,True,1.0,,0.45,0.410188,0.164075,16407.51,False,27.7517,0,0.3,-
2022-02-07,PDBC,2,12.063648223876951,16.0,LIME,1,True,1.0,,0.3,0.321716,0.128686,12868.63,False,19.0224,0,0.3,-
2022-02-07,DBA,3,18.248809814453125,16.0,LIME,1,True,1.0,,0.25,0.268097,0.107239,10723.86,False,12.2378,0,0.3,-
2022-02-08,DBA,1,18.381175994873047,16.0,LIME,1,True,1.0,,0.45,0.471204,0.188482,18848.17,False,12.2738,0,0.4,-
2022-02-08,XLE,2,29.38983154296875,15.0,-,2,True,1.0,,0.3,0.267016,0.106806,10680.63,False,28.16,0,0.4,-
2022-02-08,PDBC,3,11.977925300598145,15.0,LIME,2,True,1.0,,0.25,0.26178,0.104712,10471.2,False,19.052,0,0.4,-
2022-02-09,DBA,1,18.69002723693848,16.0,LIME,1,True,1.0,,0.35,0.366492,0.198582,19858.16,False,12.6053,0,0.4,-
2022-02-09,XLE,2,29.635177612304688,15.0,-,1,True,1.0,,0.3,0.267016,0.144681,14468.09,False,28.1812,0,0.4,-
2022-02-09,GREK,3,26.008501052856445,15.0,LIME,1,False,0.6,0.6,0.25,0.26178,0.157068,15706.81,False,20.6139,0,0.4,-
2022-02-09,PDBC,4,12.087027549743652,15.0,LIME,1,True,1.0,,0.1,0.104712,0.056738,5673.76,False,19.0955,0,0.4,-
2022-02-10,DBA,1,18.55766487121582,16.0,LIME,1,True,1.0,,0.33,0.335025,0.256311,25631.07,False,12.6733,0,0.3,-
2022-02-10,GREK,2,25.81636047363281,15.0,LIME,1,False,0.6,0.6,0.27,0.274112,0.164467,16446.7,False,20.1663,0,0.3,-
2022-02-10,THD,3,70.37149047851562,14.75,LIME,1,False,0.55,0.55,0.2,0.203046,0.111675,11167.51,False,17.2082,0,0.3,-
2022-02-10,PDBC,4,12.040268898010254,14.0,LIME,2,True,1.0,,0.1,0.101523,0.07767,7766.99,False,18.9802,0,0.3,-
2022-02-10,XLE,5,29.450096130371094,13.75,-,2,True,1.0,,0.1,0.086294,0.066019,6601.94,False,27.6137,0,0.3,-
2022-02-11,DBA,1,18.61943244934082,16.0,LIME,1,True,1.0,,0.31,0.320579,0.193146,19314.64,False,12.649,0,0.0,RED
2022-02-11,EZA,2,41.994140625,15.0,LIME,1,False,0.24,0.24,0.25,0.232678,0.055843,5584.28,False,28.704,0,0.0,RED
2022-02-11,PICK,3,39.29712677001953,14.75,LIME,1,True,1.0,,0.16,0.16546,0.099688,9968.85,False,23.7246,0,0.0,RED
2022-02-11,GREK,4,25.61549186706543,14.25,LIME,2,False,0.2,0.2,0.1,0.103413,0.020683,2068.25,False,20.1915,0,0.0,RED
2022-02-11,PDBC,5,12.203924179077148,14.0,LIME,1,True,1.0,,0.1,0.103413,0.062305,6230.53,False,19.1084,0,0.0,RED
2022-02-11,XLE,6,30.306655883789062,13.75,LIME,1,True,1.0,,0.08,0.074457,0.04486,4485.98,False,28.0976,0,0.0,RED
2022-02-14,PDBC,1,12.274060249328612,15.0,LIME,1,True,1.0,,0.31,0.322581,0.187879,18787.88,False,19.1242,0,0.0,RED
2022-02-14,EZA,2,42.42081069946289,15.0,LIME,1,False,0.24,0.24,0.25,0.234131,0.056191,5619.15,False,28.682,0,0.0,RED
2022-02-14,DBA,3,18.548837661743164,14.75,LIME,2,True,1.0,,0.16,0.166493,0.09697,9696.97,False,12.6189,0,0.0,RED
2022-02-14,PICK,4,39.1622314453125,14.25,LIME,2,True,1.0,,0.1,0.104058,0.060606,6060.61,False,23.7474,0,0.0,RED
2022-02-14,XLE,5,29.592140197753903,12.75,-,3,True,1.0,,0.1,0.093652,0.054545,5454.55,False,28.5937,0,0.0,RED
2022-02-14,GREK,6,25.353487014770508,12.75,LIME,3,False,0.2,0.2,0.08,0.079084,0.015817,1581.69,False,20.2135,1,0.0,RED
2022-02-15,EZA,1,42.67516708374024,15.25,LIME,1,False,0.24,0.24,0.31,0.277807,0.066674,6667.37,False,28.5851,0,0.0,RED
2022-02-15,PDBC,2,12.07923412322998,14.0,-,2,True,1.0,,0.25,0.263574,0.224719,22471.91,False,19.4356,0,0.0,RED
2022-02-15,THD,3,71.60205078125,14.0,LIME,1,False,0.22,0.22,0.16,0.168687,0.037111,3711.12,False,17.4373,0,0.0,RED
2022-02-15,PICK,4,39.3055534362793,13.5,LIME,2,True,1.0,,0.1,0.100158,0.085393,8539.33,False,23.3924,0,0.0,RED
2022-02-15,DBA,5,18.478242874145508,13.5,LIME,2,True,1.0,,0.1,0.10543,0.089888,8988.76,False,12.6208,0,0.0,RED
2022-02-15,GREK,6,25.96483421325684,12.5,LIME,1,False,0.2,0.2,0.08,0.084344,0.016869,1686.87,False,20.7317,0,0.0,RED
2022-02-16,EZA,1,43.8074836730957,15.5,LIME,1,False,0.24,0.24,0.31,0.277807,0.066674,6667.37,False,28.8643,0,0.0,RED
2022-02-16,GLD,2,174.86000061035156,15.25,LIME,1,True,1.0,,0.25,0.263574,0.19802,19801.98,False,12.0936,0,0.0,RED
2022-02-16,PDBC,3,12.087027549743652,14.0,-,2,True,1.0,,0.16,0.168687,0.126733,12673.27,False,19.433,0,0.0,RED
2022-02-16,PICK,4,39.7945556640625,13.5,LIME,1,True,1.0,,0.1,0.100158,0.075248,7524.75,False,23.2839,0,0.0,RED
2022-02-16,THD,5,71.96501159667969,14.0,LIME,1,False,0.22,0.22,0.1,0.10543,0.023195,2319.45,False,17.4573,0,0.0,RED
2022-02-16,GREK,6,26.16570472717285,12.5,LIME,1,False,0.2,0.2,0.08,0.084344,0.016869,1686.87,False,20.6615,0,0.0,RED
2022-02-17,EZA,1,43.31517791748047,15.75,LIME,1,False,0.24,0.24,0.31,0.277807,0.066674,6667.37,False,28.9759,0,0.0,RED
2022-02-17,GLD,2,177.25,16.0,LIME,1,True,1.0,,0.25,0.263574,0.224719,22471.91,False,12.2624,0,0.0,RED
2022-02-17,THD,3,72.0269775390625,14.75,LIME,1,False,0.22,0.22,0.16,0.168687,0.037111,3711.12,False,17.4357,0,0.0,RED
2022-02-17,PDBC,4,12.188337326049805,13.75,-,1,True,1.0,,0.1,0.10543,0.089888,8988.76,False,19.3799,0,0.0,RED
2022-02-17,PICK,5,39.06105422973633,12.0,LIME,2,True,1.0,,0.1,0.100158,0.085393,8539.33,False,23.5951,0,0.0,RED
2022-02-17,GREK,6,25.53689193725586,11.5,-,3,False,0.2,0.2,0.08,0.084344,0.016869,1686.87,False,21.265,0,0.0,RED
2022-02-18,KSA,1,41.047828674316406,15.75,LIME,1,False,0.24,0.24,0.31,0.31893,0.076543,7654.32,False,19.0104,0,0.0,RED
2022-02-18,GLD,2,177.1199951171875,16.0,LIME,1,True,1.0,,0.25,0.257202,0.234742,23474.18,False,12.2437,0,0.0,RED
2022-02-18,EZA,3,42.88850021362305,15.0,LIME,2,False,0.22,0.22,0.16,0.139918,0.030782,3078.19,False,28.9577,0,0.0,RED
2022-02-18,THD,4,71.85879516601562,15.0,LIME,1,False,0.24,0.24,0.1,0.102881,0.024691,2469.14,False,17.4393,0,0.0,RED
2022-02-18,PDBC,5,12.235095024108888,13.5,-,1,True,1.0,,0.1,0.102881,0.093897,9389.67,False,19.3839,0,0.0,RED
2022-02-18,PICK,6,39.09477996826172,11.25,LIME,3,True,1.0,,0.08,0.078189,0.071362,7136.15,False,23.5892,0,0.0,RED
2022-02-22,GLD,1,177.49000549316406,16.0,LIME,1,True,1.0,,0.33,0.338201,0.249057,24905.66,False,12.1408,0,0.0,RED
2022-02-22,KSA,2,41.1197624206543,15.75,LIME,1,False,0.24,0.24,0.27,0.27671,0.06641,6641.05,False,18.9997,0,0.0,RED
2022-02-22,PDBC,3,12.398748397827148,14.5,-,1,True,1.0,,0.2,0.204971,0.150943,15094.34,False,19.2297,0,0.0,RED
2022-02-22,THD,4,70.57511138916016,13.75,LIME,3,False,0.2,0.2,0.1,0.097361,0.019472,1947.22,False,17.6357,1,0.0,RED
2022-02-22,EZA,5,42.23208999633789,12.75,-,3,False,0.2,0.2,0.1,0.082757,0.016551,1655.14,False,28.8683,1,0.0,RED
2022-02-23,GLD,1,178.2899932861328,16.0,LIME,1,True,1.0,,0.33,0.33622,0.167832,16783.22,False,11.238,0,0.0,RED
2022-02-23,PDBC,2,12.515645027160645,15.5,LIME,1,True,1.0,,0.27,0.261335,0.130451,13045.14,False,19.2669,0,0.0,RED
2022-02-23,DBA,3,18.88416290283203,15.0,LIME,1,True,1.0,,0.2,0.20377,0.101716,10171.65,False,12.77,0,0.0,RED
2022-02-23,KSA,4,41.16472244262695,14.5,LIME,2,False,0.2,0.2,0.1,0.101885,0.020377,2037.7,False,16.7207,0,0.0,RED
2022-02-23,THD,5,71.04432678222656,11.75,LIME,3,False,0.2,0.2,0.1,0.096791,0.019358,1935.81,False,17.6659,1,0.0,RED
2022-02-24,PDBC,1,12.60136890411377,15.75,LIME,1,True,1.0,,0.35,0.328125,0.145665,14566.47,False,18.9911,0,0.0,RED
2022-02-24,DBA,2,18.787097930908203,15.25,LIME,1,True,1.0,,0.3,0.3125,0.138728,13872.83,False,12.7592,0,0.0,RED
2022-02-24,GLD,3,177.13999938964844,15.0,LIME,2,True,1.0,,0.25,0.260417,0.115607,11560.69,False,11.1703,0,0.0,RED
2022-02-24,KSA,4,40.73311233520508,12.25,-,3,False,0.2,0.2,0.1,0.098958,0.019792,1979.17,False,16.8179,0,0.0,RED
2022-02-25,PDBC,1,12.383163452148438,15.0,-,2,True,1.0,,0.45,0.45,0.18,18000.0,False,19.3551,0,0.2,-
2022-02-25,GLD,2,176.5500030517578,13.5,LIME,2,True,1.0,,0.3,0.3,0.12,12000.0,False,11.1967,0,0.2,-
2022-02-25,SLV,3,22.39999961853028,13.5,GREEN,1,True,1.0,,0.25,0.25,0.1,10000.0,False,21.064,0,0.2,-
2022-02-28,PDBC,1,12.609161376953123,15.0,-,1,True,1.0,,0.35,0.353535,0.202899,20289.86,False,15.3115,0,0.3,-
2022-02-28,EIDO,2,21.198057174682617,14.0,LIME,1,False,0.55,0.55,0.3,0.30303,0.166667,16666.67,False,15.4718,0,0.3,-
2022-02-28,GLD,3,178.3800048828125,13.5,LIME,1,True,1.0,,0.25,0.252525,0.144928,14492.75,False,11.3429,0,0.3,-
2022-02-28,SLV,4,22.6200008392334,13.5,GREEN,1,True,1.0,,0.1,0.090909,0.052174,5217.39,False,20.7539,0,0.3,-
2022-03-01,PDBC,1,13.13129711151123,15.0,LIME,1,True,1.0,,0.35,0.358974,0.207407,20740.74,False,17.1161,0,0.2,-
2022-03-01,EIDO,2,21.241619110107425,14.5,LIME,1,False,0.55,0.55,0.3,0.307692,0.169231,16923.08,False,15.1865,0,0.2,-
2022-03-01,SLV,3,23.540000915527344,13.75,GREEN,1,True,1.0,,0.25,0.230769,0.133333,13333.33,False,22.0984,0,0.2,-
2022-03-01,GLD,4,181.6199951171875,13.5,LIME,1,True,1.0,,0.1,0.102564,0.059259,5925.93,False,11.8331,0,0.2,-
2022-03-02,PICK,1,41.91918182373047,15.5,LIME,1,True,1.0,,0.31,0.305656,0.133333,13333.33,False,23.8806,0,0.3,-
2022-03-02,PDBC,2,13.53653621673584,15.0,LIME,1,True,1.0,,0.25,0.259471,0.113186,11318.62,False,16.8048,0,0.3,-
2022-03-02,XLE,3,31.38703727722168,14.25,LIME,1,True,1.0,,0.16,0.149455,0.065195,6519.52,False,25.7961,0,0.3,-
2022-03-02,GLD,4,179.72999572753906,14.5,LIME,1,True,1.0,,0.1,0.103788,0.045274,4527.45,False,11.9581,0,0.3,-
2022-03-02,SLV,5,23.3700008392334,14.0,GREEN,1,True,1.0,,0.1,0.098599,0.043011,4301.08,False,22.1339,0,0.3,-
2022-03-02,EIDO,6,20.962810516357425,12.0,-,3,False,0.35,0.35,0.08,0.083031,0.029061,2906.07,False,15.4415,0,0.3,-
2022-03-03,PDBC,1,13.731361389160156,16.0,LIME,1,True,1.0,,0.31,0.318439,0.152428,15242.78,False,16.6647,0,0.2,-
2022-03-03,PICK,2,42.13839340209961,16.0,LIME,1,True,1.0,,0.25,0.243965,0.116779,11677.93,False,23.691,0,0.2,-
2022-03-03,KSA,3,42.1538200378418,16.0,LIME,1,False,0.6,0.6,0.16,0.164355,0.098613,9861.33,False,14.604,0,0.2,-
2022-03-03,GLD,4,180.8000030517578,16.0,LIME,1,True,1.0,,0.1,0.102722,0.04917,4917.03,False,11.9823,0,0.2,-
2022-03-03,XLE,5,31.47312355041504,15.0,LIME,1,True,1.0,,0.1,0.09245,0.044253,4425.32,False,25.6061,0,0.2,-
2022-03-03,SLV,6,23.290000915527344,14.75,GREEN,1,True,1.0,,0.08,0.078069,0.037369,3736.94,False,21.571,0,0.2,-
2022-03-04,PDBC,1,14.308048248291016,16.0,LIME,1,True,1.0,,0.31,0.317136,0.141311,14131.05,False,18.2128,0,0.0,RED
2022-03-04,PICK,2,41.986629486083984,16.0,LIME,1,True,1.0,,0.25,0.242967,0.108262,10826.21,False,23.1954,0,0.0,RED
2022-03-04,GLD,3,183.67999267578125,16.0,LIME,1,True,1.0,,0.16,0.163683,0.072934,7293.45,False,12.2456,0,0.0,RED
